protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
27	P59708	Splicing factor 3B subunit 6 OS=Mus musculus OX=10090 GN=Sf3b6 PE=1 SV=1	Sf3b6	14689.6	6.47679	0.0	74	132	10	3	3	2	2	LIGHT	1.11635e+07	2.63218e+06	1.0	0.24081	0.0	0.0215155
28	E9PYR1|F8VQK6	F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1|F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1	Fbxl18	85911.9|79076.7	6.27197	0.0	56	251	11	6	3	5	4	LIGHT	1.80212e+07	6.84963e+06	1.0	0.378178	0.0	0.0912919
29	F8VQK3	Guanylate cyclase 1, soluble, alpha 2 OS=Mus musculus OX=10090 GN=Gucy1a2 PE=1 SV=1	Gucy1a2	82918.7	5.91359	0.000415196	50	155	6	4	0	4	4	LIGHT	3.65624e+06	5.5059e+06	1.0	1.52545	0.0	0.33569
30	A0A1Y7VLZ7|E9Q7E9|Q3V3Q7	Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=2	Pacs2	99185.1|98930.0|95671.2	5.3689	0.017575	24	46	2	2	1	1	1	LIGHT	705029.0	0.0	1.0	0.0	0.0	0.0
31	Q7M724	Taste receptor type 2 member 106 OS=Mus musculus OX=10090 GN=Tas2r106 PE=2 SV=1	Tas2r106	36101.8	6.77366	0.00823828	31	31	2	1	0	1	1	LIGHT	8.10597e+06	1.01638e+06	1.0	0.125387	0.0	0.0
32	A0A0R4J177|Q3TVC7|Q3TVC7-3	Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1 PE=1 SV=1|Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1 PE=1 SV=1|Isoform 3 of Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1	Ccndbp1	42317.3|39730.4|43086.7	5.47112	0.00752843	32	55	2	2	1	1	1	LIGHT	7.44396e+06	1.09132e+06	1.0	0.146605	0.0	0.0
33	A2AE89|P10649	Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2|Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2	Gstm1	28708.6|26067.1	7.0316	0.0	86	361	23	5	9	3	2	LIGHT	5.64854e+07	6.95098e+06	1.0	0.121974	0.0	0.00588565
34	Q9D517	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Mus musculus OX=10090 GN=Agpat3 PE=1 SV=2	Agpat3	43951.8	6.22207	0.0	60	160	4	4	1	3	3	LIGHT	7.1635e+06	1.30747e+06	1.0	0.160328	0.0	0.0850668
35	O35226-2	Isoform Rpn10B of 26S proteasome non-ATPase regulatory subunit 4 OS=Mus musculus OX=10090 GN=Psmd4	Psmd4	41248.4	7.04697	0.0	78	519	36	10	9	12	9	LIGHT	1.82781e+08	3.1828e+07	1.0	0.175616	0.0	0.036103
36	Q8BIQ5	Cleavage stimulation factor subunit 2 OS=Mus musculus OX=10090 GN=Cstf2 PE=1 SV=2	Cstf2	61415.6	6.9267	0.0	79	450	23	8	6	7	5	LIGHT	7.03189e+07	2.42476e+07	1.0	0.15744	0.0	1.58304
37	Q52KR3|Q52KR3-5|Q52KR3-6	Protein prune homolog 2 OS=Mus musculus OX=10090 GN=Prune2 PE=1 SV=2|Isoform 5 of Protein prune homolog 2 OS=Mus musculus OX=10090 GN=Prune2|Isoform 6 of Protein prune homolog 2 OS=Mus musculus OX=10090 GN=Prune2	Prune2	341188.0|29675.4|336319.0	4.30066	0.017575	24	24	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
38	O88665	Bromodomain-containing protein 7 OS=Mus musculus OX=10090 GN=Brd7 PE=1 SV=1	Brd7	74524.1	6.43135	0.0	80	252	12	5	0	6	5	LIGHT	3.05012e+07	6.4921e+06	1.0	0.212592	0.0	0.0560469
39	Q9D0A0	DET1 homolog OS=Mus musculus OX=10090 GN=Det1 PE=2 SV=2	Det1	64538.3	5.16865	0.017575	24	24	1	1	0	1	1	LIGHT	339766.0	214700.0	1.0	0.631907	0.0	0.0
40	A0A0R4J1V0|Q9JIL4	Na(+)/H(+) exchange regulatory cofactor NHE-RF3 OS=Mus musculus OX=10090 GN=Pdzk1 PE=1 SV=1|Na(+)/H(+) exchange regulatory cofactor NHE-RF3 OS=Mus musculus OX=10090 GN=Pdzk1 PE=1 SV=1	Pdzk1	56861.8|56862.8	6.53858	0.0	66	305	8	7	4	3	3	LIGHT	1.6323e+07	1.07441e+07	1.0	0.0513351	0.0	1.58985
41	E9Q507|K4DI71|Q9DB00	GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=1|GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=1|GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=3	Gon4l	248777.0|248918.0|250811.0	5.58601	0.000775645	46	195	11	6	5	4	4	LIGHT	2.49858e+06	3.54425e+06	1.0	1.36852	0.0	1.95466
42	Q05A80|Q05A80-2	Caprin-2 OS=Mus musculus OX=10090 GN=Caprin2 PE=1 SV=1|Isoform 2 of Caprin-2 OS=Mus musculus OX=10090 GN=Caprin2	Caprin2	115104.0|90258.9	5.26405	0.0194815	23	23	2	1	1	1	1	LIGHT	265308.0	1.37576e+06	1.0	5.18553	0.0	0.0
43	A0A0A6YVZ7|A0A0A6YWD3|A0A0A6YWF7|Q8C735|Q8C735-2	Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=1|Protein lin-9 homolog (Fragment) OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=1|Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=1|Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=2|Isoform 2 of Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9	Lin9	64097.0|59362.6|31532.5|62233.0|58279.1	6.0776	0.00076438	45	45	1	1	0	1	1	LIGHT	1.43115e+06	0.0	1.0	0.0	0.0	0.0
44	A0A286YDN1|Q8VC03	Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1|Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1	Eml3	96746.0|96833.1	6.22546	0.0	74	413	14	9	0	9	9	LIGHT	1.73842e+07	4.06616e+06	1.0	0.223542	0.0	0.11929
45	Q8BW87	AP complex subunit sigma OS=Mus musculus OX=10090 GN=Ap1s2 PE=1 SV=1	Ap1s2	19369.1	6.32621	0.00216216	41	93	4	3	3	1	1	LIGHT	4.0917e+06	295971.0	1.0	0.0723344	0.0	0.0
46	Q80ZJ6|Q80ZJ6-2	Protein zer-1 homolog OS=Mus musculus OX=10090 GN=Zer1 PE=1 SV=1|Isoform 2 of Protein zer-1 homolog OS=Mus musculus OX=10090 GN=Zer1	Zer1	90500.8|89107.0	5.48769	0.0138361	27	51	3	2	0	2	2	LIGHT	768822.0	803491.0	1.0	1.01616	0.0	0.372216
47	Q8BGW1	Alpha-ketoglutarate-dependent dioxygenase FTO OS=Mus musculus OX=10090 GN=Fto PE=1 SV=1	Fto	58825.0	6.6849	0.000415196	50	283	18	7	3	5	5	LIGHT	3.8667e+07	1.94108e+07	1.0	0.486281	0.0	0.0638878
48	H7BX95|Q6PDM2	Serine/arginine-rich-splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=1|Serine/arginine-rich splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=3	Srsf1	28426.0|27841.9	7.75385	0.0	94	638	84	10	21	12	8	LIGHT	7.85436e+08	7.30624e+07	1.0	0.0849933	0.0	0.522069
49	A0A589P973|Q8CH77|Q8CH77-2	Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1 PE=1 SV=1|Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1 PE=1 SV=2|Isoform 2 of Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1	Nav1	226855.0|203041.0|196574.0	5.64626	0.000415196	50	278	11	8	5	3	3	LIGHT	3.46231e+06	1.15979e+06	1.0	0.536052	0.0	0.477659
50	Q8BFP9	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial OS=Mus musculus OX=10090 GN=Pdk1 PE=1 SV=2	Pdk1	49305.9	5.8669	0.00329289	38	91	7	3	1	2	2	LIGHT	2.59479e+06	387777.0	1.0	0.157271	0.0	0.0312872
51	E9Q7K9|F7AGB5|Q3U2U7	Methyltransferase-like protein 17, mitochondrial OS=Mus musculus OX=10090 GN=Mettl17 PE=1 SV=1|Methyltransferase-like protein 17, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Mettl17 PE=1 SV=1|Methyltransferase-like protein 17, mitochondrial OS=Mus musculus OX=10090 GN=Mettl17 PE=2 SV=2	Mettl17	55780.5|31723.4|52655.1	6.49213	0.000217723	52	87	2	2	0	2	2	LIGHT	9.46334e+06	2.40652e+06	1.0	0.258407	0.0	0.0189404
52	A0A2I3BPP1|Q3UHB2|Q61037-6	Tuberin OS=Mus musculus OX=10090 GN=Tsc2 PE=1 SV=1|Tuberin OS=Mus musculus OX=10090 GN=Tsc2 PE=1 SV=1|Isoform E of Tuberin OS=Mus musculus OX=10090 GN=Tsc2	Tsc2	200891.0|203467.0|200955.0	5.43937	0.0	54	327	19	9	9	4	3	LIGHT	2.47554e+06	802115.0	1.0	0.296819	0.0	0.0559079
53	E9Q1I3|Q5DTV4	Probable ribonuclease ZC3H12C OS=Mus musculus OX=10090 GN=Zc3h12c PE=1 SV=1|Probable ribonuclease ZC3H12C OS=Mus musculus OX=10090 GN=Zc3h12c PE=1 SV=2	Zc3h12c	102048.0|100394.0	5.60845	0.0059269	34	63	2	2	1	1	1	LIGHT	520516.0	0.0	1.0	0.0	0.0	0.0
54	D6RHP2|Q9QZD4	DNA repair endonuclease XPF OS=Mus musculus OX=10090 GN=Ercc4 PE=1 SV=1|DNA repair endonuclease XPF OS=Mus musculus OX=10090 GN=Ercc4 PE=1 SV=3	Ercc4	45310.7|104651.0	6.0841	0.0	76	365	11	8	6	2	2	LIGHT	4.33601e+06	765974.0	1.0	0.182294	0.0	0.0396987
55	Q9QZD9	Eukaryotic translation initiation factor 3 subunit I OS=Mus musculus OX=10090 GN=Eif3i PE=1 SV=1	Eif3i	36836.7	7.72297	0.0	98	649	59	9	10	19	9	LIGHT	8.18783e+08	1.52579e+08	1.0	0.184464	0.0	0.498496
56	Q9QZD8	Mitochondrial dicarboxylate carrier OS=Mus musculus OX=10090 GN=Slc25a10 PE=1 SV=2	Slc25a10	32150.3	6.65761	0.0	65	317	24	7	5	8	7	LIGHT	4.59234e+07	1.19122e+07	1.0	0.254429	0.0	0.147588
57	A2AQ25|E9QAU4	Sickle tail protein OS=Mus musculus OX=10090 GN=Skt PE=1 SV=1|Enhancer trap locus 4 OS=Mus musculus OX=10090 GN=Etl4 PE=1 SV=1	Skt|Etl4	213874.0|219394.0	6.10067	0.0	58	408	16	11	2	9	9	LIGHT	1.12294e+07	3.89231e+06	1.0	0.415388	0.0	0.21272
58	Q9Z277	Tyrosine-protein kinase BAZ1B OS=Mus musculus OX=10090 GN=Baz1b PE=1 SV=2	Baz1b	172197.0	7.58491	0.0	92	1222	56	29	14	26	24	LIGHT	4.24803e+08	6.89828e+07	1.0	0.219321	0.0	0.121414
59	P70451|P70451-2|P70451-4|P70451-5|Q3TZJ5	Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer PE=1 SV=2|Isoform 2 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Isoform 4 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Isoform 5 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Tyrosine-protein kinase OS=Mus musculus OX=10090 GN=Fer PE=1 SV=1	Fer	95203.0|88390.4|52195.8|95074.9|74372.6	5.79037	0.000407664	49	93	2	2	1	1	1	LIGHT	867094.0	0.0	1.0	0.0	0.0	0.0
60	Q9WVL3	Solute carrier family 12 member 7 OS=Mus musculus OX=10090 GN=Slc12a7 PE=1 SV=1	Slc12a7	120715.0	6.55704	0.0	118	556	24	10	6	8	7	LIGHT	3.2346e+07	5.54132e+06	1.0	0.179912	0.0	0.0440785
61	A0A1Y7VJZ2|A0A1Y7VNC1|Q9WVL0	Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1|Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1|Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1	Gstz1	24360.8|18088.6|24430.9	6.10214	0.00439189	36	63	5	2	1	2	2	LIGHT	8.18537e+06	2.4028e+06	1.0	0.289488	0.0	0.0266818
62	A0A1L1SSL9|E9QPK4|Q9JKK8	Serine/threonine-protein kinase ATR OS=Mus musculus OX=10090 GN=Atr PE=1 SV=1|Serine/threonine-protein kinase ATR OS=Mus musculus OX=10090 GN=Atr PE=1 SV=2|Serine/threonine-protein kinase ATR OS=Mus musculus OX=10090 GN=Atr PE=1 SV=2	Atr	304134.0|303481.0|303338.0	6.18847	0.0	65	371	16	10	5	6	6	LIGHT	1.13643e+07	3.97835e+06	1.0	0.360838	0.0	0.101384
63	E9PZM4	Chromodomain-helicase-DNA-binding protein 2 OS=Mus musculus OX=10090 GN=Chd2 PE=1 SV=1	Chd2	211644.0	6.3127	0.0	76	721	40	10	21	6	6	LIGHT	1.77623e+07	4.18997e+06	1.0	0.236664	0.0	0.0317115
64	E9PZM7	SR-related CTD-associated factor 11 OS=Mus musculus OX=10090 GN=Scaf11 PE=1 SV=1	Scaf11	163939.0	6.75786	0.0	97	484	16	8	3	8	7	LIGHT	6.24044e+07	1.63921e+07	1.0	0.245555	0.0	0.171621
65	G3X9Y5	Ubiquitin conjugation factor E4 A OS=Mus musculus OX=10090 GN=Ube4a PE=1 SV=1	Ube4a	125523.0	5.79923	0.0	60	223	8	5	1	4	4	LIGHT	8.28531e+06	2.44174e+06	1.0	0.285377	0.0	0.0942123
66	D3YZW1|Q91Z69	SLIT-ROBO Rho GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Srgap1 PE=1 SV=1|SLIT-ROBO Rho GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Srgap1 PE=1 SV=2	Srgap1	124935.0|122266.0	5.4684	0.0	97	120	3	1	1	1	1	LIGHT	358688.0	0.0	1.0	0.0	0.0	0.0
67	Q91Z67	SLIT-ROBO Rho GTPase-activating protein 2 OS=Mus musculus OX=10090 GN=Srgap2 PE=1 SV=2	Srgap2	121920.0	6.70952	0.0	97	958	35	19	11	14	13	LIGHT	7.30847e+07	1.82568e+07	1.0	0.252622	0.0	0.0815557
68	A2AFK4|I6L986	Mitochondrial ribosome-associated GTPase 2 OS=Mus musculus OX=10090 GN=Mtg2 PE=1 SV=1|Gtpbp5 protein OS=Mus musculus OX=10090 GN=Mtg2 PE=1 SV=1	Mtg2	44318.2|24832.8	5.37088	0.017575	24	24	1	1	0	1	1	LIGHT	398706.0	262035.0	1.0	0.657214	0.0	0.0
69	Q91YI0	Argininosuccinate lyase OS=Mus musculus OX=10090 GN=Asl PE=1 SV=1	Asl	51877.6	7.14503	0.0	86	539	29	12	11	10	8	LIGHT	1.29371e+08	2.03465e+07	1.0	0.116507	0.0	0.709559
70	O70274	Protein tyrosine phosphatase type IVA 2 OS=Mus musculus OX=10090 GN=Ptp4a2 PE=1 SV=1	Ptp4a2	19513.9	6.85341	0.0	83	195	6	3	4	1	1	LIGHT	1.05635e+07	0.0	1.0	0.0	0.0	0.0
71	Q3U4S0	Pantothenate kinase 2 OS=Mus musculus OX=10090 GN=Pank2 PE=1 SV=1	Pank2	49113.9	6.45027	0.00439189	36	120	5	3	2	2	2	LIGHT	7.77252e+06	3.86547e+06	1.0	0.498927	0.0	0.424862
72	Q69Z99	Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Znf512 PE=2 SV=2	Znf512	64950.8	7.07257	0.0	89	566	21	12	9	7	6	LIGHT	9.31558e+07	1.60862e+07	1.0	0.178349	0.0	0.109149
73	P56528	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 OS=Mus musculus OX=10090 GN=Cd38 PE=1 SV=2	Cd38	35126.6	5.27428	0.011168	29	29	1	1	0	1	1	LIGHT	424688.0	0.0	1.0	0.0	0.0	0.0
74	Q5NCY0	Lysine-specific demethylase 6B OS=Mus musculus OX=10090 GN=Kdm6b PE=1 SV=1	Kdm6b	177899.0	5.73376	0.0	84	198	6	4	1	3	3	LIGHT	2.27931e+06	3.79714e+06	1.0	1.02859	0.0	1.12667
75	Q91Z96|Q91Z96-2	BMP-2-inducible protein kinase OS=Mus musculus OX=10090 GN=Bmp2k PE=1 SV=1|Isoform 2 of BMP-2-inducible protein kinase OS=Mus musculus OX=10090 GN=Bmp2k	Bmp2k	127076.0|73267.4	5.63139	0.0	58	58	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
76	E9QKC6|Q3UHH4|Q9ESN6	Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1	Trim2	85349.9|84347.4|82420.5	6.00021	0.00164805	42	42	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
77	A0A5H1ZRL3|Q8C4Y3-3	Negative elongation factor B OS=Mus musculus OX=10090 GN=Nelfb PE=1 SV=1|Isoform 2 of Negative elongation factor B OS=Mus musculus OX=10090 GN=Nelfb	Nelfb	70904.0|70921.9	7.26362	0.0	89	419	16	8	1	9	8	LIGHT	1.30194e+08	2.16651e+07	1.0	0.1755	0.0	0.12728
