protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
11	Q96CU9|Q96CU9-2|Q96CU9-3	FAD-dependent oxidoreductase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FOXRED1 PE=1 SV=2|Isoform 2 of FAD-dependent oxidoreductase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FOXRED1|Isoform 3 of FAD-dependent oxidoreductase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FOXRED1	FOXRED1	54119.8|30867.5|52413.8	5.90796	0.0	87	243	8	4	4	1	1	LIGHT	1.2686e+06	383934.0	1.0	0.302642	0.0	0.0
12	Q9Y6Q5|Q9Y6Q5-2	AP-1 complex subunit mu-2 OS=Homo sapiens OX=9606 GN=AP1M2 PE=1 SV=4|Isoform 2 of AP-1 complex subunit mu-2 OS=Homo sapiens OX=9606 GN=AP1M2	AP1M2	48192.2|48293.3	5.38442	0.0	65	255	11	4	5	3	3	LIGHT	1.32485e+06	0.0	1.0	0.0	0.0	0.0
13	H0YLY0|Q9Y5S2	Serine/threonine-protein kinase MRCK beta (Fragment) OS=Homo sapiens OX=9606 GN=CDC42BPB PE=1 SV=8|Serine/threonine-protein kinase MRCK beta OS=Homo sapiens OX=9606 GN=CDC42BPB PE=1 SV=2	CDC42BPB	75550.0|196189.0	6.04764	0.0	108	1351	57	25	20	12	12	LIGHT	2.03561e+07	4.6871e+06	1.0	0.231334	0.0	0.123562
14	Q9NY97|Q9NY97-2	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=B3GNT2 PE=1 SV=2|Isoform 2 of N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=B3GNT2	B3GNT2	46391.7|45854.3	5.20071	0.0	83	83	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
15	Q8WUF5	RelA-associated inhibitor OS=Homo sapiens OX=9606 GN=PPP1R13L PE=1 SV=4	PPP1R13L	89377.9	5.27047	0.0	52	234	6	5	2	3	3	LIGHT	1.01849e+06	0.0	1.0	0.0	0.0	0.0
16	H3BTR4|Q96BT3	Centromere protein T OS=Homo sapiens OX=9606 GN=CENPT PE=1 SV=1|Centromere protein T OS=Homo sapiens OX=9606 GN=CENPT PE=1 SV=2	CENPT	55385.5|60670.8	5.3445	0.0198764	27	53	3	2	1	1	1	LIGHT	290959.0	125389.0	1.0	0.430951	0.0	0.0
17	Q99519	Sialidase-1 OS=Homo sapiens OX=9606 GN=NEU1 PE=1 SV=1	NEU1	45951.8	5.95519	0.0	55	255	15	6	1	7	5	LIGHT	6.05816e+06	8.00716e+06	1.0	1.24348	0.0	1.11332
18	Q13643	Four and a half LIM domains protein 3 OS=Homo sapiens OX=9606 GN=FHL3 PE=1 SV=4	FHL3	33166.4	6.43223	0.0	69	216	7	5	1	4	4	LIGHT	1.59976e+07	3.10767e+06	1.0	0.201437	0.0	0.0431864
19	Q13641	Trophoblast glycoprotein OS=Homo sapiens OX=9606 GN=TPBG PE=1 SV=1	TPBG	46573.0	5.28606	0.00242976	39	161	8	5	1	5	4	LIGHT	7.62504e+06	1.91005e+06	1.0	0.251963	0.0	0.21881
20	Q9Y5A9	YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2	YTHDF2	62466.7	6.89221	0.0	88	610	46	10	12	10	9	LIGHT	6.50753e+07	1.97276e+07	1.0	0.302076	0.0	0.189148
21	Q02127	Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Homo sapiens OX=9606 GN=DHODH PE=1 SV=3	DHODH	42840.9	5.83792	0.0	80	476	16	8	7	3	3	LIGHT	3.77363e+06	593964.0	1.0	0.160563	0.0	0.0440593
22	C9J6A7|Q2QD12|Q96AT9|Q96AT9-2|Q96AT9-3|Q96AT9-4|Q96AT9-5	Ribulose-phosphate 3-epimerase (Fragment) OS=Homo sapiens OX=9606 GN=RPE PE=1 SV=1|Ribulose-phosphate 3-epimerase-like protein 1 OS=Homo sapiens OX=9606 GN=RPEL1 PE=2 SV=1|Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE PE=1 SV=1|Isoform 2 of Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE|Isoform 3 of Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE|Isoform 4 of Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE|Isoform 5 of Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE	RPE|RPEL1	17516.6|25234.3|25139.3|24193.8|19695.7|21895.8|17672.7	5.98472	0.0223256	26	26	1	1	0	1	1	LIGHT	1.14812e+06	0.0	1.0	0.0	0.0	0.0
23	A0A0D9SF60|Q99569|Q99569-2	Plakophilin-4 OS=Homo sapiens OX=9606 GN=PKP4 PE=1 SV=1|Plakophilin-4 OS=Homo sapiens OX=9606 GN=PKP4 PE=1 SV=2|Isoform 2 of Plakophilin-4 OS=Homo sapiens OX=9606 GN=PKP4	PKP4	134684.0|132585.0|127864.0	5.55984	0.0	77	337	21	9	7	6	6	LIGHT	3.82739e+06	1.37355e+06	1.0	0.368193	0.0	0.188149
24	A0A494C1T9|J3KPS2|Q6ZRV2	Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=1|Protein FAM83H (Fragment) OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=1|Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=3	FAM83H	149592.0|96675.9|127557.0	5.15011	0.0	116	167	3	3	1	2	2	LIGHT	509296.0	0.0	1.0	0.0	0.0	0.0
25	C9JBY7|Q9Y291	28S ribosomal protein S33, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS33 PE=1 SV=1|28S ribosomal protein S33, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS33 PE=1 SV=1	MRPS33	11449.1|12620.7	6.01089	0.00849017	33	93	7	3	2	3	3	LIGHT	5.42842e+06	716567.0	1.0	0.154804	0.0	0.102034
26	Q9Y296	Trafficking protein particle complex subunit 4 OS=Homo sapiens OX=9606 GN=TRAPPC4 PE=1 SV=1	TRAPPC4	24438.6	5.75431	0.0	69	348	13	7	3	5	5	LIGHT	3.90447e+06	2.33933e+06	1.0	0.542661	0.0	0.33877
27	Q9Y294	Histone chaperone ASF1A OS=Homo sapiens OX=9606 GN=ASF1A PE=1 SV=1	ASF1A	23125.2	5.6383	0.0	73	174	7	3	1	2	2	LIGHT	7.2276e+06	960405.0	1.0	0.175154	0.0	0.134002
28	Q9Y295	Developmentally-regulated GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=DRG1 PE=1 SV=1	DRG1	40801.9	6.23994	0.0	112	748	30	11	5	8	8	LIGHT	3.06795e+07	5.88449e+06	1.0	0.206966	0.0	0.143795
29	O75420	GRB10-interacting GYF protein 1 OS=Homo sapiens OX=9606 GN=GIGYF1 PE=1 SV=2	GIGYF1	115044.0	5.63725	0.0223256	26	26	2	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
30	A0A1B0GUZ7|Q14156|Q14156-2|Q14156-3	Protein EFR3 homolog A OS=Homo sapiens OX=9606 GN=EFR3A PE=1 SV=1|Protein EFR3 homolog A OS=Homo sapiens OX=9606 GN=EFR3A PE=1 SV=2|Isoform 2 of Protein EFR3 homolog A OS=Homo sapiens OX=9606 GN=EFR3A|Isoform 3 of Protein EFR3 homolog A OS=Homo sapiens OX=9606 GN=EFR3A	EFR3A	96981.8|93777.2|89429.1|88379.4	5.44336	0.0101431	31	61	2	2	1	1	1	LIGHT	464272.0	202681.0	1.0	0.436557	0.0	0.0
31	O75427	Leucine-rich repeat and calponin homology domain-containing protein 4 OS=Homo sapiens OX=9606 GN=LRCH4 PE=1 SV=2	LRCH4	74089.3	5.13897	0.0	69	178	8	3	3	1	1	LIGHT	273599.0	126378.0	1.0	0.461909	0.0	0.0
32	O00506	Serine/threonine-protein kinase 25 OS=Homo sapiens OX=9606 GN=STK25 PE=1 SV=1	STK25	48309.9	4.89363	0.0	65	285	16	2	7	2	2	LIGHT	1.0929e+07	2.31328e+06	1.0	0.568815	0.0	0.659352
33	O00505	Importin subunit alpha-4 OS=Homo sapiens OX=9606 GN=KPNA3 PE=1 SV=2	KPNA3	58288.0	6.74776	0.0	79	461	24	7	10	5	5	LIGHT	3.58578e+07	6.03225e+06	1.0	0.185219	0.0	0.0487391
34	Q8IYD1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B OS=Homo sapiens OX=9606 GN=GSPT2 PE=1 SV=2	GSPT2	69466.8	6.25104	0.0	68	551	38	5	15	4	4	LIGHT	1.03802e+07	1.90615e+06	1.0	0.202011	0.0	0.0624491
35	Q8IVD9	NudC domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NUDCD3 PE=1 SV=3	NUDCD3	40853.7	6.24182	0.0	108	367	14	7	3	6	6	LIGHT	1.22112e+07	2.59941e+06	1.0	0.258134	0.0	0.24656
36	H3BUJ7|Q66K89	Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=1|Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=2	E4F1	71705.2|84812.4	4.61671	0.0	51	88	3	2	1	1	1	LIGHT	126935.0	92875.7	1.0	0.731678	0.0	0.0
37	A0A0A0MRR1|Q5VV50|Q5VV51|Q5VV52|Q5VV52-3	Zinc finger protein 691 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF691 PE=1 SV=1|Zinc finger protein 691 OS=Homo sapiens OX=9606 GN=ZNF691 PE=1 SV=1|Zinc finger protein 691 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF691 PE=1 SV=1|Zinc finger protein 691 OS=Homo sapiens OX=9606 GN=ZNF691 PE=1 SV=2|Isoform 2 of Zinc finger protein 691 OS=Homo sapiens OX=9606 GN=ZNF691	ZNF691	34599.3|35543.9|14838.1|36699.4|33336.9	5.50737	0.0	73	73	2	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
38	Q9UI09	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 OS=Homo sapiens OX=9606 GN=NDUFA12 PE=1 SV=1	NDUFA12	17103.6	5.80323	0.0	88	211	10	4	2	4	3	LIGHT	4.9956e+06	2.43431e+06	1.0	0.541649	0.0	0.222031
39	Q9H6L2|Q9H6L2-2|Q9H6L2-3	Transmembrane protein 231 OS=Homo sapiens OX=9606 GN=TMEM231 PE=1 SV=1|Isoform 2 of Transmembrane protein 231 OS=Homo sapiens OX=9606 GN=TMEM231|Isoform 3 of Transmembrane protein 231 OS=Homo sapiens OX=9606 GN=TMEM231	TMEM231	36206.9|39491.4|22965.0	5.11278	0.0	51	86	3	2	0	2	2	LIGHT	992127.0	226719.0	1.0	0.228176	0.0	0.00189103
40	Q9UI26|Q9UI26-2	Importin-11 OS=Homo sapiens OX=9606 GN=IPO11 PE=1 SV=1|Isoform 2 of Importin-11 OS=Homo sapiens OX=9606 GN=IPO11	IPO11	113489.0|118016.0	6.00498	0.0	52	443	25	12	11	7	7	LIGHT	1.3532e+07	2.67077e+06	1.0	0.207343	0.0	0.457104
41	B4DTR1|J3QLU9|P04626|P04626-2|P04626-3|P04626-4|P04626-5	Receptor protein-tyrosine kinase OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1|Receptor protein-tyrosine kinase OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1|Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1|Isoform 2 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2|Isoform 3 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2|Isoform 4 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2|Isoform 5 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2	ERBB2	109668.0|120333.0|141185.0|71613.1|62984.6|139720.0|138019.0	5.3849	0.00497003	36	70	3	2	1	1	1	LIGHT	439420.0	232237.0	1.0	0.528508	0.0	0.0
42	A0PK00|H0YG77	Transmembrane protein 120B OS=Homo sapiens OX=9606 GN=TMEM120B PE=1 SV=1|Transmembrane protein 120B (Fragment) OS=Homo sapiens OX=9606 GN=TMEM120B PE=1 SV=1	TMEM120B	40733.0|29416.4	4.45781	0.0	81	160	3	2	1	1	1	LIGHT	76157.6	0.0	1.0	0.0	0.0	0.0
43	Q9NV29	Transmembrane protein 100 OS=Homo sapiens OX=9606 GN=TMEM100 PE=1 SV=2	TMEM100	14547.8	5.48206	0.0144493	29	29	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
44	G5EA30|Q92879|Q92879-2|Q92879-3|Q92879-4|Q92879-6	CUG triplet repeat, RNA binding protein 1, isoform CRA_c OS=Homo sapiens OX=9606 GN=CELF1 PE=1 SV=1|CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1 PE=1 SV=2|Isoform 2 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1|Isoform 3 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1|Isoform 4 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1|Isoform 6 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1	CELF1	55563.5|52429.0|51911.7|51982.8|55421.4|52358.0	6.66381	0.0	82	377	27	7	11	6	5	LIGHT	4.82061e+07	8.87119e+06	1.0	0.193587	0.0	0.087639
45	Q86UA1	Pre-mRNA-processing factor 39 OS=Homo sapiens OX=9606 GN=PRPF39 PE=1 SV=3	PRPF39	78722.7	6.20476	0.0	57	421	20	11	4	9	9	LIGHT	1.73622e+07	3.1264e+06	1.0	0.197039	0.0	0.114398
46	O94830|O94830-2	Phospholipase DDHD2 OS=Homo sapiens OX=9606 GN=DDHD2 PE=1 SV=2|Isoform 2 of Phospholipase DDHD2 OS=Homo sapiens OX=9606 GN=DDHD2	DDHD2	81664.7|37886.2	5.27639	0.0	53	157	4	4	3	1	1	LIGHT	278006.0	62733.1	1.0	0.225654	0.0	0.0
47	A0AV96|A0AV96-2	RNA-binding protein 47 OS=Homo sapiens OX=9606 GN=RBM47 PE=1 SV=2|Isoform 2 of RNA-binding protein 47 OS=Homo sapiens OX=9606 GN=RBM47	RBM47	64514.4|57339.6	5.21631	0.0	134	284	8	4	2	4	4	LIGHT	1.16158e+06	0.0	1.0	0.0	0.0	0.0
48	A0A494C0C9|A0A494C1M7|A0A494C1R0|B8ZZ96|C9J3V9|C9JR98|P15882|P15882-2|P15882-3	N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=1|N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=1|N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=1|N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=1|N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=2|N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=2|N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=3|Isoform Alpha-1 of N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1|Isoform 3 of N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1	CHN1	37687.1|40422.9|27036.8|31892.1|32151.2|33334.0|53765.2|38684.8|50628.4	6.09563	0.0	86	209	7	4	4	2	1	LIGHT	2.7867e+06	530555.0	1.0	0.178458	0.0	0.0311985
49	Q9Y6G9	Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=3	DYNC1LI1	56829.1	6.67612	0.0	68	866	53	19	10	10	10	LIGHT	4.82143e+07	8.73645e+06	1.0	0.185491	0.0	0.15982
50	O60524|O60524-3|O60524-4	Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF PE=1 SV=4|Isoform 3 of Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF|Isoform 4 of Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF	NEMF	123334.0|121085.0|118351.0	6.43776	0.0	81	702	25	17	7	12	12	LIGHT	2.86269e+07	5.97217e+06	1.0	0.241753	0.0	0.162331
51	Q9Y5J5	Pleckstrin homology-like domain family A member 3 OS=Homo sapiens OX=9606 GN=PHLDA3 PE=1 SV=1	PHLDA3	14053.5	5.32741	0.00745413	34	34	1	1	0	1	1	LIGHT	195384.0	325048.0	1.0	1.66363	0.0	0.0
52	P29218|P29218-3	Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1|Isoform 3 of Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1	IMPA1	30568.3|37069.9	6.08465	0.0	65	280	15	7	5	5	5	LIGHT	4.21279e+07	6.16137e+06	1.0	0.140392	0.0	0.0522637
53	Q14165	Malectin OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1	MLEC	32384.7	6.91333	0.0	78	594	51	12	7	15	11	LIGHT	1.18596e+08	1.90594e+07	1.0	0.171268	0.0	0.103477
54	###REV###C9K082|###REV###F8W1W9|###REV###I3L0I5	Reverse sequence, was Nuclear pore complex-interacting protein family member B3 (Fragment) OS=Homo sapiens OX=9606 GN=NPIPB3 PE=4 SV=2|Reverse sequence, was Nuclear pore complex-interacting protein family member B9 OS=Homo sapiens OX=9606 GN=NPIPB9 PE=3 SV=1|Reverse sequence, was Nuclear pore complex-interacting protein family member B7 OS=Homo sapiens OX=9606 GN=NPIPB7 PE=4 SV=2	###NPIPB3###|###NPIPB9###|###NPIPB7###	29443.6|49777.4|48797.8	5.52703	0.0129387	30	30	1	1	0	0	0	LIGHT	NA	NA	NA	NA	NA	NA
55	P41091	Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3	EIF2S3	51647.4	7.22572	0.0	91	1014	70	21	5	29	20	LIGHT	3.24619e+08	7.98486e+07	1.0	0.284187	0.0	0.202565
56	E7ETU7|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1	MRPL3	41886.9|40897.9|38893.2	6.21996	0.0	75	299	8	6	2	4	4	LIGHT	6.6775e+06	2.30128e+06	1.0	0.327778	0.0	0.077691
57	P53701	Cytochrome c-type heme lyase OS=Homo sapiens OX=9606 GN=HCCS PE=1 SV=1	HCCS	30981.0	5.65062	0.0	58	195	6	5	2	3	3	LIGHT	5.29398e+06	962430.0	1.0	0.229026	0.0	0.0805083
58	P52294	Importin subunit alpha-5 OS=Homo sapiens OX=9606 GN=KPNA1 PE=1 SV=3	KPNA1	60924.8	5.61205	0.0	87	754	40	9	17	4	4	LIGHT	1.47617e+07	3.12698e+06	1.0	0.221509	0.0	0.251924
59	Q6PI26|Q6PI26-2	Protein SHQ1 homolog OS=Homo sapiens OX=9606 GN=SHQ1 PE=1 SV=2|Isoform 2 of Protein SHQ1 homolog OS=Homo sapiens OX=9606 GN=SHQ1	SHQ1	65711.7|62250.9	4.73847	0.0	104	104	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
60	###REV###P41273	Reverse sequence, was Tumor necrosis factor ligand superfamily member 9 OS=Homo sapiens OX=9606 GN=TNFSF9 PE=1 SV=1	###TNFSF9###	26779.1	6.88667	0.0129387	30	30	3	1	1	1	1	LIGHT	1.07948e+07	1.94345e+06	1.0	0.180035	0.0	0.0
61	A0A1B0GWA0	Zinc finger protein 654 OS=Homo sapiens OX=9606 GN=ZNF654 PE=1 SV=1	ZNF654	130247.0	5.35266	0.0144493	29	56	4	1	4	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
62	O60831	PRA1 family protein 2 OS=Homo sapiens OX=9606 GN=PRAF2 PE=1 SV=1	PRAF2	19587.7	6.27144	0.000799872	43	85	8	2	1	1	1	LIGHT	1.69448e+07	3.58741e+06	1.0	0.211712	0.0	0.0
63	O60832	H/ACA ribonucleoprotein complex subunit DKC1 OS=Homo sapiens OX=9606 GN=DKC1 PE=1 SV=3	DKC1	58094.0	6.89569	0.0	73	729	42	17	6	18	14	LIGHT	1.03237e+08	1.86266e+07	1.0	0.18272	0.0	0.112975
64	M0QXB4|O14579	Coatomer protein complex, subunit epsilon, isoform CRA_g OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=1|Coatomer subunit epsilon OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=3	COPE	37071.6|34688.4	6.32194	0.0	111	452	25	9	4	8	8	LIGHT	2.50917e+07	5.6712e+06	1.0	0.220434	0.0	0.191659
65	P17900	Ganglioside GM2 activator OS=Homo sapiens OX=9606 GN=GM2A PE=1 SV=4	GM2A	21280.9	6.10656	0.000166113	46	115	4	3	1	2	2	LIGHT	5.00123e+06	841061.0	1.0	0.172418	0.0	0.0128608
66	Q9UHR4	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1 OS=Homo sapiens OX=9606 GN=BAIAP2L1 PE=1 SV=2	BAIAP2L1	57189.2	4.94648	0.0	117	426	11	8	7	1	1	LIGHT	539801.0	168149.0	1.0	0.311502	0.0	0.0
67	P43007	Neutral amino acid transporter A OS=Homo sapiens OX=9606 GN=SLC1A4 PE=1 SV=1	SLC1A4	56086.8	5.8229	0.0	71	212	10	4	3	2	2	LIGHT	4.22086e+06	1.70705e+06	1.0	0.428201	0.0	0.0811527
68	Q9NPI7	Lysine-rich coiled-coil protein 1 OS=Homo sapiens OX=9606 GN=KRCC1 PE=2 SV=1	KRCC1	31359.8	4.89754	0.00200308	40	40	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
69	Q9NPI1	Bromodomain-containing protein 7 OS=Homo sapiens OX=9606 GN=BRD7 PE=1 SV=1	BRD7	74548.4	6.05335	0.0	82	597	24	12	5	7	7	LIGHT	1.02439e+07	2.55898e+06	1.0	0.25095	0.0	0.103124
70	Q7L7V1|Q7L7V1-2	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32 OS=Homo sapiens OX=9606 GN=DHX32 PE=1 SV=1|Isoform 2 of Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32 OS=Homo sapiens OX=9606 GN=DHX32	DHX32	85789.4|76293.4	5.06019	0.0	72	166	7	4	1	3	3	LIGHT	626772.0	616351.0	1.0	0.992116	0.0	0.320942
71	Q14247	Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2	CTTN	61719.6	6.95616	0.0	88	1046	53	21	10	18	16	LIGHT	1.36608e+08	2.59638e+07	1.0	0.194337	0.0	0.133158
72	O95983|O95983-2	Methyl-CpG-binding domain protein 3 OS=Homo sapiens OX=9606 GN=MBD3 PE=1 SV=1|Isoform 2 of Methyl-CpG-binding domain protein 3 OS=Homo sapiens OX=9606 GN=MBD3	MBD3	33051.4|29166.5	5.19765	0.0	81	245	5	4	2	2	2	LIGHT	4.28842e+06	775197.0	1.0	0.216955	0.0	0.080289
