protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
15	Q9Y6Q5|Q9Y6Q5-2	AP-1 complex subunit mu-2 OS=Homo sapiens OX=9606 GN=AP1M2 PE=1 SV=4|Isoform 2 of AP-1 complex subunit mu-2 OS=Homo sapiens OX=9606 GN=AP1M2	AP1M2	48192.2|48293.3	5.67192	0.0	88	452	16	7	3	7	7	LIGHT	3.94858e+06	0.0	1.0	0.0	0.0	0.0
16	O75600|O75600-2	2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial OS=Homo sapiens OX=9606 GN=GCAT PE=1 SV=1|Isoform 2 of 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial OS=Homo sapiens OX=9606 GN=GCAT	GCAT	45826.4|48627.9	5.31323	0.00730295	35	68	2	2	1	1	1	LIGHT	448031.0	424080.0	1.0	0.946541	0.0	0.0
17	A0A494C164|P52630|P52630-4	Signal transducer and activator of transcription OS=Homo sapiens OX=9606 GN=STAT2 PE=1 SV=1|Signal transducer and activator of transcription 2 OS=Homo sapiens OX=9606 GN=STAT2 PE=1 SV=1|Isoform 2 of Signal transducer and activator of transcription 2 OS=Homo sapiens OX=9606 GN=STAT2	STAT2	94916.9|98595.9|98136.6	5.73026	0.0	83	490	22	11	9	5	5	LIGHT	4.14667e+06	1.33084e+06	1.0	0.355845	0.0	0.190245
18	Q9NY97|Q9NY97-2	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=B3GNT2 PE=1 SV=2|Isoform 2 of N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=B3GNT2	B3GNT2	46391.7|45854.3	5.35418	0.00223979	42	73	2	2	1	1	1	LIGHT	409760.0	167274.0	1.0	0.408223	0.0	0.0
19	Q2T9J0|Q2T9J0-2	Peroxisomal leader peptide-processing protease OS=Homo sapiens OX=9606 GN=TYSND1 PE=1 SV=3|Isoform 2 of Peroxisomal leader peptide-processing protease OS=Homo sapiens OX=9606 GN=TYSND1	TYSND1	60297.7|42401.6	5.36892	0.000143864	52	97	2	2	1	1	1	LIGHT	443767.0	0.0	1.0	0.0	0.0	0.0
20	Q8WUF5	RelA-associated inhibitor OS=Homo sapiens OX=9606 GN=PPP1R13L PE=1 SV=4	PPP1R13L	89377.9	5.3094	0.0006744	45	68	3	2	1	1	1	LIGHT	265786.0	2.61671e+06	1.0	9.8452	0.0	0.0
21	H3BTR4|Q96BT3	Centromere protein T OS=Homo sapiens OX=9606 GN=CENPT PE=1 SV=1|Centromere protein T OS=Homo sapiens OX=9606 GN=CENPT PE=1 SV=2	CENPT	55385.5|60670.8	5.39549	0.0102283	33	33	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
22	Q99519	Sialidase-1 OS=Homo sapiens OX=9606 GN=NEU1 PE=1 SV=1	NEU1	45951.8	6.25869	0.0	75	392	17	9	1	9	8	LIGHT	1.15292e+07	1.8296e+07	1.0	1.63893	0.0	1.70793
23	H9KVB4|O15417	Trinucleotide repeat-containing gene 18 protein OS=Homo sapiens OX=9606 GN=TNRC18 PE=1 SV=1|Trinucleotide repeat-containing gene 18 protein OS=Homo sapiens OX=9606 GN=TNRC18 PE=1 SV=3	TNRC18	315922.0|315980.0	5.59243	0.0	82	182	6	3	3	1	1	LIGHT	8.05806e+06	0.0	1.0	0.0	0.0	0.0
24	Q96RU8	Tribbles homolog 1 OS=Homo sapiens OX=9606 GN=TRIB1 PE=1 SV=2	TRIB1	41553.1	5.97151	0.00223979	42	42	1	1	0	1	1	LIGHT	1.28613e+06	0.0	1.0	0.0	0.0	0.0
25	G3V1M0|Q9Y5A6	Zinc finger and SCAN domain-containing protein 21 OS=Homo sapiens OX=9606 GN=ZSCAN21 PE=1 SV=2|Zinc finger and SCAN domain-containing protein 21 OS=Homo sapiens OX=9606 GN=ZSCAN21 PE=1 SV=2	ZSCAN21	50390.6|54764.8	5.36077	0.00014708	54	126	8	1	6	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
26	Q13643	Four and a half LIM domains protein 3 OS=Homo sapiens OX=9606 GN=FHL3 PE=1 SV=4	FHL3	33166.4	6.23961	0.0	112	488	19	9	7	4	4	LIGHT	1.66811e+07	2.8832e+06	1.0	0.199344	0.0	0.138002
27	Q13641	Trophoblast glycoprotein OS=Homo sapiens OX=9606 GN=TPBG PE=1 SV=1	TPBG	46573.0	5.94208	0.0	82	255	10	6	4	3	3	LIGHT	6.32271e+06	1.32306e+06	1.0	0.212764	0.0	0.0227925
28	Q9Y5A9	YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2	YTHDF2	62466.7	6.89366	0.0	97	927	59	13	14	16	12	LIGHT	8.46706e+07	2.27183e+07	1.0	0.292626	0.0	0.248896
29	Q9ULV0	Unconventional myosin-Vb OS=Homo sapiens OX=9606 GN=MYO5B PE=1 SV=3	MYO5B	215135.0	4.96373	0.0	64	273	7	3	5	1	1	LIGHT	179979.0	178247.0	1.0	0.990376	0.0	0.0
30	Q02127	Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Homo sapiens OX=9606 GN=DHODH PE=1 SV=3	DHODH	42840.9	6.00258	0.0	74	541	15	11	7	5	5	LIGHT	8.09579e+06	1.33897e+06	1.0	0.167056	0.0	0.0784442
31	A0A494C1T9|Q6ZRV2	Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=1|Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=3	FAM83H	149592.0|127557.0	4.41571	0.0	125	584	17	10	9	1	1	LIGHT	154514.0	54915.9	1.0	0.355411	0.0	0.0
32	C9JBY7|Q9Y291	28S ribosomal protein S33, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS33 PE=1 SV=1|28S ribosomal protein S33, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS33 PE=1 SV=1	MRPS33	11449.1|12620.7	6.27818	0.000276587	48	48	4	1	1	1	1	LIGHT	2.62832e+06	371701.0	1.0	0.141421	0.0	0.0
33	Q9Y296	Trafficking protein particle complex subunit 4 OS=Homo sapiens OX=9606 GN=TRAPPC4 PE=1 SV=1	TRAPPC4	24438.6	5.90503	0.0	82	447	24	10	3	10	8	LIGHT	9.33848e+06	4.21905e+06	1.0	0.451835	0.0	0.439382
34	Q9Y294	Histone chaperone ASF1A OS=Homo sapiens OX=9606 GN=ASF1A PE=1 SV=1	ASF1A	23125.2	6.06748	0.0	115	363	16	5	5	3	2	LIGHT	1.25894e+07	1.89107e+06	1.0	0.237692	0.0	0.522163
35	Q9Y295	Developmentally-regulated GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=DRG1 PE=1 SV=1	DRG1	40801.9	6.88297	0.0	107	1116	50	19	13	20	18	LIGHT	1.6873e+08	3.41758e+07	1.0	0.199416	0.0	0.232134
36	Q6ICB0	Desumoylating isopeptidase 1 OS=Homo sapiens OX=9606 GN=DESI1 PE=1 SV=1	DESI1	18365.3	5.74303	0.0312537	25	47	2	2	1	1	1	LIGHT	804757.0	375664.0	1.0	0.466804	0.0	0.0
37	Q9Y3T9	Nucleolar complex protein 2 homolog OS=Homo sapiens OX=9606 GN=NOC2L PE=1 SV=4	NOC2L	85721.5	6.4787	0.0	105	693	35	15	15	10	8	LIGHT	3.6397e+07	6.25512e+06	1.0	0.172212	0.0	0.129803
38	O75420	GRB10-interacting GYF protein 1 OS=Homo sapiens OX=9606 GN=GIGYF1 PE=1 SV=2	GIGYF1	115044.0	5.6158	0.0	93	279	9	5	6	1	1	LIGHT	708693.0	240056.0	1.0	0.33873	0.0	0.0
39	O75427	Leucine-rich repeat and calponin homology domain-containing protein 4 OS=Homo sapiens OX=9606 GN=LRCH4 PE=1 SV=2	LRCH4	74089.3	5.67582	0.0	106	552	17	10	8	2	2	LIGHT	1.69018e+06	740331.0	1.0	0.441362	0.0	0.0696847
40	O00506	Serine/threonine-protein kinase 25 OS=Homo sapiens OX=9606 GN=STK25 PE=1 SV=1	STK25	48309.9	5.18479	0.0	80	341	16	2	7	2	2	LIGHT	595740.0	350478.0	1.0	0.607062	0.0	0.228193
41	O00507	Probable ubiquitin carboxyl-terminal hydrolase FAF-Y OS=Homo sapiens OX=9606 GN=USP9Y PE=2 SV=2	USP9Y	294370.0	4.56349	0.0	85	1292	56	1	33	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
42	O00505	Importin subunit alpha-4 OS=Homo sapiens OX=9606 GN=KPNA3 PE=1 SV=2	KPNA3	58288.0	6.66588	0.0	66	551	33	9	11	7	5	LIGHT	3.89901e+07	6.58749e+06	1.0	0.161681	0.0	0.0919434
43	O14519|O14519-2	Cyclin-dependent kinase 2-associated protein 1 OS=Homo sapiens OX=9606 GN=CDK2AP1 PE=1 SV=1|Isoform 2 of Cyclin-dependent kinase 2-associated protein 1 OS=Homo sapiens OX=9606 GN=CDK2AP1	CDK2AP1	12414.3|9651.95	4.95046	0.0	80	113	3	2	0	1	1	LIGHT	368925.0	0.0	1.0	0.0	0.0	0.0
44	Q8IYD1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B OS=Homo sapiens OX=9606 GN=GSPT2 PE=1 SV=2	GSPT2	69466.8	5.95244	0.0	135	1134	75	8	37	4	4	LIGHT	7.99869e+06	2.08417e+06	1.0	0.190698	0.0	0.318498
45	Q16585|Q16585-2	Beta-sarcoglycan OS=Homo sapiens OX=9606 GN=SGCB PE=1 SV=1|Isoform 2 of Beta-sarcoglycan OS=Homo sapiens OX=9606 GN=SGCB	SGCB	35096.8|27191.4	5.12961	0.000544885	46	93	5	3	1	2	2	LIGHT	0.0	909308.0	1.0	inf	0.0	nan
46	Q9H0M0|Q9H0M0-3|Q9H0M0-6	NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens OX=9606 GN=WWP1 PE=1 SV=1|Isoform 3 of NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens OX=9606 GN=WWP1|Isoform 6 of NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens OX=9606 GN=WWP1	WWP1	105991.0|92174.5|82282.1	6.03929	0.0	77	99	3	1	1	1	1	LIGHT	1.6956e+06	0.0	1.0	0.0	0.0	0.0
47	A0A087WT99|Q9H0W9|Q9H0W9-2	Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1|Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1|Isoform 2 of Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54	C11ORF54	29006.7|35607.8|33532.9	6.01935	0.0	85	361	13	3	6	3	2	LIGHT	4.57596e+06	787850.0	1.0	0.193698	0.0	0.0749978
48	H3BUJ7|Q66K89	Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=1|Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=2	E4F1	71705.2|84812.4	5.00533	0.0	73	260	13	5	6	1	1	LIGHT	381316.0	169397.0	1.0	0.444243	0.0	0.0
49	Q9UI09	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 OS=Homo sapiens OX=9606 GN=NDUFA12 PE=1 SV=1	NDUFA12	17103.6	5.90192	0.0	76	159	7	3	1	3	3	LIGHT	9.71257e+06	6.17267e+06	1.0	0.727054	0.0	0.385276
50	A0A3B3IS78|A0A3B3ISD4|O95342|Q53S60	Bile salt export pump (Fragment) OS=Homo sapiens OX=9606 GN=ABCB11 PE=1 SV=1|Bile salt export pump (Fragment) OS=Homo sapiens OX=9606 GN=ABCB11 PE=1 SV=1|Bile salt export pump OS=Homo sapiens OX=9606 GN=ABCB11 PE=1 SV=2|Bile salt export pump (Fragment) OS=Homo sapiens OX=9606 GN=ABCB11 PE=1 SV=1	ABCB11	86477.6|11374.6|147454.0|49832.7	4.61774	0.0	92	92	2	1	0	1	1	LIGHT	102076.0	70637.9	1.0	0.692012	0.0	0.0
51	###REV###Q86V25|###REV###Q86V25-2|###REV###Q86V25-5|###REV###Q86V25-6	Reverse sequence, was Tubulinyl-Tyr carboxypeptidase 2 OS=Homo sapiens OX=9606 GN=VASH2 PE=1 SV=2|Reverse sequence, was Isoform 2 of Tubulinyl-Tyr carboxypeptidase 2 OS=Homo sapiens OX=9606 GN=VASH2|Reverse sequence, was Isoform 5 of Tubulinyl-Tyr carboxypeptidase 2 OS=Homo sapiens OX=9606 GN=VASH2|Reverse sequence, was Isoform 6 of Tubulinyl-Tyr carboxypeptidase 2 OS=Homo sapiens OX=9606 GN=VASH2	###VASH2###	40595.1|33630.8|35514.5|29348.5	5.34596	0.0278947	26	26	3	1	2	1	1	LIGHT	317902.0	0.0	1.0	0.0	0.0	0.0
52	P04626|P04626-4|P04626-5	Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1|Isoform 4 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2|Isoform 5 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2	ERBB2	141185.0|139720.0|138019.0	5.71804	0.0	101	519	17	9	8	3	3	LIGHT	2.71267e+06	1.51558e+06	1.0	0.341328	0.0	0.804085
53	A0PK00|H0YG77	Transmembrane protein 120B OS=Homo sapiens OX=9606 GN=TMEM120B PE=1 SV=1|Transmembrane protein 120B (Fragment) OS=Homo sapiens OX=9606 GN=TMEM120B PE=1 SV=1	TMEM120B	40733.0|29416.4	5.26195	0.0	82	243	9	4	2	3	3	LIGHT	1.25142e+06	0.0	1.0	0.0	0.0	0.0
54	P41134|P41134-2	DNA-binding protein inhibitor ID-1 OS=Homo sapiens OX=9606 GN=ID1 PE=1 SV=3|Isoform ID-B of DNA-binding protein inhibitor ID-1 OS=Homo sapiens OX=9606 GN=ID1	ID1	16464.5|15804.2	5.164	0.00658812	36	67	2	2	1	1	1	LIGHT	0.0	215661.0	1.0	inf	0.0	nan
55	A0A0A0MTR3|Q9NV29	Transmembrane protein 100 (Fragment) OS=Homo sapiens OX=9606 GN=TMEM100 PE=1 SV=1|Transmembrane protein 100 OS=Homo sapiens OX=9606 GN=TMEM100 PE=1 SV=2	TMEM100	13973.5|14547.8	5.27167	0.00324929	40	40	2	1	1	1	1	LIGHT	301293.0	0.0	1.0	0.0	0.0	0.0
56	G5EA30|Q92879-4	CUG triplet repeat, RNA binding protein 1, isoform CRA_c OS=Homo sapiens OX=9606 GN=CELF1 PE=1 SV=1|Isoform 4 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1	CELF1	55563.5|55421.4	6.60666	0.0	82	647	52	11	21	11	8	LIGHT	6.33655e+07	1.27009e+07	1.0	0.233074	0.0	0.247744
57	Q86UA1	Pre-mRNA-processing factor 39 OS=Homo sapiens OX=9606 GN=PRPF39 PE=1 SV=3	PRPF39	78722.7	6.12918	0.0	84	1185	45	22	21	9	9	LIGHT	1.29989e+07	3.42754e+06	1.0	0.264935	0.0	0.594047
58	Q8N543	Prolyl 3-hydroxylase OGFOD1 OS=Homo sapiens OX=9606 GN=OGFOD1 PE=1 SV=1	OGFOD1	63662.3	6.32965	0.0	102	669	38	12	10	9	8	LIGHT	2.65808e+07	5.47726e+06	1.0	0.268258	0.0	0.232613
59	A0AV96|A0AV96-2	RNA-binding protein 47 OS=Homo sapiens OX=9606 GN=RBM47 PE=1 SV=2|Isoform 2 of RNA-binding protein 47 OS=Homo sapiens OX=9606 GN=RBM47	RBM47	64514.4|57339.6	5.34036	0.0	118	355	9	6	3	3	3	LIGHT	1.26573e+06	0.0	1.0	0.0	0.0	0.0
60	P15882|P15882-3	N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=3|Isoform 3 of N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1	CHN1	53765.2|50628.4	5.88453	0.0	74	368	9	7	7	1	1	LIGHT	1.39704e+06	275302.0	1.0	0.197062	0.0	0.0
61	Q9Y6G9	Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=3	DYNC1LI1	56829.1	6.72326	0.0	112	1139	53	21	21	10	10	LIGHT	5.45735e+07	9.8179e+06	1.0	0.184856	0.0	0.155088
62	O60524|O60524-3|O60524-4	Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF PE=1 SV=4|Isoform 3 of Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF|Isoform 4 of Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF	NEMF	123334.0|121085.0|118351.0	6.33925	0.0	98	1197	38	24	17	13	13	LIGHT	3.28857e+07	7.49828e+06	1.0	0.225951	0.0	0.18997
63	P12882|Q9UKX2	Myosin-1 OS=Homo sapiens OX=9606 GN=MYH1 PE=1 SV=3|Myosin-2 OS=Homo sapiens OX=9606 GN=MYH2 PE=1 SV=1	MYH1|MYH2	223976.0|223932.0	5.88608	0.00730295	35	67	2	1	1	1	1	LIGHT	867239.0	0.0	1.0	0.0	0.0	0.0
64	Q7Z5G4	Golgin subfamily A member 7 OS=Homo sapiens OX=9606 GN=GOLGA7 PE=1 SV=2	GOLGA7	16042.1	5.46369	0.000281571	50	205	9	5	3	3	3	LIGHT	3.27529e+06	1.48449e+06	1.0	0.526542	0.0	0.33181
65	Q9Y5J7	Mitochondrial import inner membrane translocase subunit Tim9 OS=Homo sapiens OX=9606 GN=TIMM9 PE=1 SV=1	TIMM9	10599.2	5.80902	0.00014708	54	54	2	1	0	1	1	LIGHT	1.52552e+06	0.0	1.0	0.0	0.0	0.0
66	E9PEJ6|H0Y547|P98196	Phospholipid-transporting ATPase OS=Homo sapiens OX=9606 GN=ATP11A PE=1 SV=1|Phospholipid-transporting ATPase (Fragment) OS=Homo sapiens OX=9606 GN=ATP11A PE=1 SV=1|Probable phospholipid-transporting ATPase IH OS=Homo sapiens OX=9606 GN=ATP11A PE=1 SV=3	ATP11A	137414.0|107810.0|131155.0	5.37325	0.0	95	374	11	6	6	2	2	LIGHT	1.16603e+06	567353.0	1.0	0.464283	0.0	0.130346
67	P29218|P29218-3	Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1|Isoform 3 of Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1	IMPA1	30568.3|37069.9	6.68379	0.0	75	640	35	14	9	10	9	LIGHT	6.81234e+07	1.08278e+07	1.0	0.161326	0.0	0.118348
68	Q14165	Malectin OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1	MLEC	32384.7	7.05185	0.0	81	763	63	16	20	15	12	LIGHT	1.58107e+08	2.96281e+07	1.0	0.174567	0.0	0.115353
69	P41091	Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3	EIF2S3	51647.4	7.18337	0.0	115	1302	99	24	22	33	21	LIGHT	3.54665e+08	8.42998e+07	1.0	0.256005	0.0	0.209533
70	E7ETU7|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1	MRPL3	41886.9|40897.9|38893.2	6.32099	0.0	76	378	17	8	4	5	4	LIGHT	1.30406e+07	3.99562e+06	1.0	0.302985	0.0	0.0636939
71	E9PJM3|G3V1E0|Q9UK99|Q9UK99-2|Q9UK99-3	F-box only protein 3 OS=Homo sapiens OX=9606 GN=FBXO3 PE=1 SV=1|F-box only protein 3 OS=Homo sapiens OX=9606 GN=FBXO3 PE=1 SV=1|F-box only protein 3 OS=Homo sapiens OX=9606 GN=FBXO3 PE=1 SV=3|Isoform 2 of F-box only protein 3 OS=Homo sapiens OX=9606 GN=FBXO3|Isoform 3 of F-box only protein 3 OS=Homo sapiens OX=9606 GN=FBXO3	FBXO3	49919.7|41633.9|55380.8|48297.9|47628.6	4.35217	0.0	101	189	6	3	1	1	1	LIGHT	80328.6	93563.3	1.0	1.16476	0.0	0.0
72	J3KSJ5|J3KTF4|J3QRG5|Q9BQA9|Q9BQA9-2	Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=1|Cytochrome b-245 chaperone 1 (Fragment) OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=1|Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=1|Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=1|Isoform 2 of Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1	CYBC1	21748.2|9800.34|16800.9|20874.8|19538.1	5.62499	0.000276587	48	131	6	4	5	1	1	LIGHT	786737.0	148398.0	1.0	0.188625	0.0	0.0
73	Q9UJT0	Tubulin epsilon chain OS=Homo sapiens OX=9606 GN=TUBE1 PE=2 SV=1	TUBE1	53582.0	5.03404	0.0006744	45	113	3	3	3	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
74	P53701	Cytochrome c-type heme lyase OS=Homo sapiens OX=9606 GN=HCCS PE=1 SV=1	HCCS	30981.0	5.94836	0.000155159	59	302	16	7	6	2	2	LIGHT	1.19205e+07	1.5332e+06	1.0	0.139534	0.0	0.0730717
