protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
11	E7EX57|I3L345|Q96FL8|Q96FL8-2|Q96FL8-3	Multidrug and toxin extrusion protein 1 OS=Homo sapiens OX=9606 GN=SLC47A1 PE=1 SV=1|Multidrug and toxin extrusion protein 1 OS=Homo sapiens OX=9606 GN=SLC47A1 PE=1 SV=1|Multidrug and toxin extrusion protein 1 OS=Homo sapiens OX=9606 GN=SLC47A1 PE=1 SV=1|Isoform 2 of Multidrug and toxin extrusion protein 1 OS=Homo sapiens OX=9606 GN=SLC47A1|Isoform 3 of Multidrug and toxin extrusion protein 1 OS=Homo sapiens OX=9606 GN=SLC47A1	SLC47A1	48565.7|29680.9|62680.4|32342.1|64420.1	5.38766	0.038667	22	22	1	1	0	1	1	LIGHT	252472.0	0.0	1.0	0.0	0.0	0.0
12	P53701	Cytochrome c-type heme lyase OS=Homo sapiens OX=9606 GN=HCCS PE=1 SV=1	HCCS	30981.0	5.90776	0.0	71	286	13	6	3	3	3	LIGHT	7.79984e+06	0.0	1.0	0.0	0.0	0.0
13	A0A0C4DFX7|Q9H967	WD repeat-containing protein 76 OS=Homo sapiens OX=9606 GN=WDR76 PE=1 SV=1|WD repeat-containing protein 76 OS=Homo sapiens OX=9606 GN=WDR76 PE=1 SV=2	WDR76	63255.7|70466.4	5.48419	0.0	65	65	2	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
14	Q14563	Semaphorin-3A OS=Homo sapiens OX=9606 GN=SEMA3A PE=1 SV=1	SEMA3A	89916.4	5.22734	0.00761203	33	65	4	1	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
15	F5H658|Q14562	ATP-dependent RNA helicase DHX8 OS=Homo sapiens OX=9606 GN=DHX8 PE=1 SV=1|ATP-dependent RNA helicase DHX8 OS=Homo sapiens OX=9606 GN=DHX8 PE=1 SV=1	DHX8	134943.0|140082.0	5.91407	0.0	102	1420	59	28	35	8	8	LIGHT	9.08126e+06	2.63283e+06	1.0	0.271547	0.0	0.549973
16	Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1	MCM6	93800.6	7.48193	0.0	126	2154	148	43	40	40	35	LIGHT	8.23766e+08	4.99272e+07	1.0	0.0636613	0.0	0.0543013
17	Q13228|Q13228-4	Methanethiol oxidase OS=Homo sapiens OX=9606 GN=SELENBP1 PE=1 SV=2|Isoform 4 of Methanethiol oxidase OS=Homo sapiens OX=9606 GN=SELENBP1	SELENBP1	52927.8|57457.1	6.52287	0.0	106	1057	47	20	17	10	10	LIGHT	3.80667e+07	3.73541e+06	1.0	0.0956981	0.0	0.033197
18	Q9NY97|Q9NY97-2	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=B3GNT2 PE=1 SV=2|Isoform 2 of N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=B3GNT2	B3GNT2	46391.7|45854.3	5.82632	0.000268348	47	124	4	3	1	2	2	LIGHT	2.20621e+06	0.0	1.0	0.0	0.0	0.0
19	Q8WUF5	RelA-associated inhibitor OS=Homo sapiens OX=9606 GN=PPP1R13L PE=1 SV=4	PPP1R13L	89377.9	5.60341	0.0	60	238	8	5	1	4	4	LIGHT	2.24082e+06	0.0	1.0	0.0	0.0	0.0
20	H3BTR4|Q96BT3	Centromere protein T OS=Homo sapiens OX=9606 GN=CENPT PE=1 SV=1|Centromere protein T OS=Homo sapiens OX=9606 GN=CENPT PE=1 SV=2	CENPT	55385.5|60670.8	5.68274	0.00193349	41	153	4	4	3	1	1	LIGHT	830662.0	284908.0	1.0	0.342989	0.0	0.0
21	Q99519	Sialidase-1 OS=Homo sapiens OX=9606 GN=NEU1 PE=1 SV=1	NEU1	45951.8	6.41931	0.0	81	439	18	9	3	8	7	LIGHT	2.06352e+07	1.26991e+07	1.0	0.591115	0.0	0.802043
22	H9KVB4|O15417	Trinucleotide repeat-containing gene 18 protein OS=Homo sapiens OX=9606 GN=TNRC18 PE=1 SV=1|Trinucleotide repeat-containing gene 18 protein OS=Homo sapiens OX=9606 GN=TNRC18 PE=1 SV=3	TNRC18	315922.0|315980.0	6.86392	0.00193349	41	99	5	3	3	1	1	LIGHT	1.07997e+07	311914.0	1.0	0.0288818	0.0	0.0
23	G3V1M0|Q9Y5A6	Zinc finger and SCAN domain-containing protein 21 OS=Homo sapiens OX=9606 GN=ZSCAN21 PE=1 SV=2|Zinc finger and SCAN domain-containing protein 21 OS=Homo sapiens OX=9606 GN=ZSCAN21 PE=1 SV=2	ZSCAN21	50390.6|54764.8	5.41124	0.0	57	112	5	2	5	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
24	Q13643	Four and a half LIM domains protein 3 OS=Homo sapiens OX=9606 GN=FHL3 PE=1 SV=4	FHL3	33166.4	6.35081	0.0	87	403	13	9	6	4	4	LIGHT	1.73921e+07	2.04317e+06	1.0	0.11074	0.0	0.0241261
25	Q13641	Trophoblast glycoprotein OS=Homo sapiens OX=9606 GN=TPBG PE=1 SV=1	TPBG	46573.0	6.15411	0.0	75	369	11	9	7	2	2	LIGHT	4.72412e+06	471433.0	1.0	0.0999189	0.0	0.00864195
26	Q9Y5A9	YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2	YTHDF2	62466.7	6.72013	0.0	114	835	44	11	13	9	8	LIGHT	6.70184e+07	7.51671e+06	1.0	0.111301	0.0	0.0977601
27	Q02127	Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Homo sapiens OX=9606 GN=DHODH PE=1 SV=3	DHODH	42840.9	5.76148	0.0	87	503	13	10	8	2	2	LIGHT	1.15189e+07	521368.0	1.0	0.0590278	0.0	0.029115
28	A0A494C1T9|Q6ZRV2	Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=1|Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=3	FAM83H	149592.0|127557.0	5.80736	0.0	140	566	13	8	10	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
29	Q9Y296	Trafficking protein particle complex subunit 4 OS=Homo sapiens OX=9606 GN=TRAPPC4 PE=1 SV=1	TRAPPC4	24438.6	5.9899	0.0	83	415	18	10	5	8	8	LIGHT	1.15251e+07	3.04094e+06	1.0	0.230833	0.0	0.294745
30	Q9Y294	Histone chaperone ASF1A OS=Homo sapiens OX=9606 GN=ASF1A PE=1 SV=1	ASF1A	23125.2	6.30827	0.0	93	346	11	4	3	3	2	LIGHT	1.57238e+07	1.15686e+06	1.0	0.0991715	0.0	0.0791409
31	Q9Y295	Developmentally-regulated GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=DRG1 PE=1 SV=1	DRG1	40801.9	6.92102	0.0	120	1056	46	16	10	20	14	LIGHT	1.93549e+08	2.10337e+07	1.0	0.106497	0.0	0.0679051
32	Q9Y3T9	Nucleolar complex protein 2 homolog OS=Homo sapiens OX=9606 GN=NOC2L PE=1 SV=4	NOC2L	85721.5	6.76561	0.0	100	805	33	16	15	8	8	LIGHT	4.4964e+07	4.93116e+06	1.0	0.0872413	0.0	0.552729
33	O75420	GRB10-interacting GYF protein 1 OS=Homo sapiens OX=9606 GN=GIGYF1 PE=1 SV=2	GIGYF1	115044.0	5.90231	0.0	63	319	8	7	6	2	2	LIGHT	9.63312e+06	1.19749e+06	1.0	0.14255	0.0	0.048127
34	O75427	Leucine-rich repeat and calponin homology domain-containing protein 4 OS=Homo sapiens OX=9606 GN=LRCH4 PE=1 SV=2	LRCH4	74089.3	5.82658	0.0	102	505	13	9	2	8	8	LIGHT	6.35945e+06	0.0	1.0	0.0	0.0	0.0
35	O00506	Serine/threonine-protein kinase 25 OS=Homo sapiens OX=9606 GN=STK25 PE=1 SV=1	STK25	48309.9	5.3257	0.0	84	403	13	3	9	2	2	LIGHT	678302.0	223299.0	1.0	0.355494	0.0	0.143418
36	F5GZF0|O14519|O14519-2	Cyclin-dependent kinase 2-associated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CDK2AP1 PE=1 SV=1|Cyclin-dependent kinase 2-associated protein 1 OS=Homo sapiens OX=9606 GN=CDK2AP1 PE=1 SV=1|Isoform 2 of Cyclin-dependent kinase 2-associated protein 1 OS=Homo sapiens OX=9606 GN=CDK2AP1	CDK2AP1	7219.67|12414.3|9651.95	4.98229	0.0	73	73	1	1	0	1	1	LIGHT	342939.0	0.0	1.0	0.0	0.0	0.0
37	Q8IYD1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B OS=Homo sapiens OX=9606 GN=GSPT2 PE=1 SV=2	GSPT2	69466.8	6.03432	0.0	137	1157	58	8	36	2	2	LIGHT	3.4726e+06	760483.0	1.0	0.309352	0.0	0.417898
38	Q16585|Q16585-2	Beta-sarcoglycan OS=Homo sapiens OX=9606 GN=SGCB PE=1 SV=1|Isoform 2 of Beta-sarcoglycan OS=Homo sapiens OX=9606 GN=SGCB	SGCB	35096.8|27191.4	5.68864	0.0	82	186	5	4	2	1	1	LIGHT	778685.0	864400.0	1.0	1.11008	0.0	0.0
39	H0YBA4|Q9H0M0|Q9H0M0-3|Q9H0M0-6	NEDD4-like E3 ubiquitin-protein ligase WWP1 (Fragment) OS=Homo sapiens OX=9606 GN=WWP1 PE=1 SV=8|NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens OX=9606 GN=WWP1 PE=1 SV=1|Isoform 3 of NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens OX=9606 GN=WWP1|Isoform 6 of NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens OX=9606 GN=WWP1	WWP1	27466.7|105991.0|92174.5|82282.1	NA	0.000138831	51	93	3	1	2	1	1	LIGHT	755661.0	215558.0	1.0	0.285257	0.0	0.0
40	H3BUJ7|Q66K89	Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=1|Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=2	E4F1	71705.2|84812.4	5.26778	0.0	78	267	9	5	4	2	2	LIGHT	1.15025e+06	0.0	1.0	0.0	0.0	0.0
41	Q9UI09	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 OS=Homo sapiens OX=9606 GN=NDUFA12 PE=1 SV=1	NDUFA12	17103.6	6.39277	0.0	71	150	6	3	1	2	2	LIGHT	1.01403e+07	2.43522e+06	1.0	0.227004	0.0	0.0995756
42	E7EV01|O15484	Calpain-5 OS=Homo sapiens OX=9606 GN=CAPN5 PE=1 SV=2|Calpain-5 OS=Homo sapiens OX=9606 GN=CAPN5 PE=1 SV=2	CAPN5	78447.1|74092.0	5.70835	0.0	85	426	14	8	8	2	2	LIGHT	2.90933e+06	426534.0	1.0	0.147271	0.0	0.0394411
43	###REV###Q86V25|###REV###Q86V25-2|###REV###Q86V25-5|###REV###Q86V25-6	Reverse sequence, was Tubulinyl-Tyr carboxypeptidase 2 OS=Homo sapiens OX=9606 GN=VASH2 PE=1 SV=2|Reverse sequence, was Isoform 2 of Tubulinyl-Tyr carboxypeptidase 2 OS=Homo sapiens OX=9606 GN=VASH2|Reverse sequence, was Isoform 5 of Tubulinyl-Tyr carboxypeptidase 2 OS=Homo sapiens OX=9606 GN=VASH2|Reverse sequence, was Isoform 6 of Tubulinyl-Tyr carboxypeptidase 2 OS=Homo sapiens OX=9606 GN=VASH2	###VASH2###	40595.1|33630.8|35514.5|29348.5	5.45573	0.0152205	29	29	5	1	1	2	1	LIGHT	612023.0	0.0	1.0	0.0	0.0	0.0
44	P04626|P04626-4|P04626-5	Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1|Isoform 4 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2|Isoform 5 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2	ERBB2	141185.0|139720.0|138019.0	5.86838	0.0	72	477	15	9	6	7	7	LIGHT	7.07028e+06	0.0	1.0	0.0	0.0	0.0
45	A0PK00|H0YG77	Transmembrane protein 120B OS=Homo sapiens OX=9606 GN=TMEM120B PE=1 SV=1|Transmembrane protein 120B (Fragment) OS=Homo sapiens OX=9606 GN=TMEM120B PE=1 SV=1	TMEM120B	40733.0|29416.4	5.42804	0.0	64	219	10	4	2	4	3	LIGHT	2.1781e+06	0.0	1.0	0.0	0.0	0.0
46	###REV######CONTAMINANT###Q2UVX4	Reverse sequence, was Complement C3 OS=Bos taurus GN=C3 PE=1 SV=2	###C3###	188675.0	5.44214	0.0127711	30	30	5	1	2	1	1	LIGHT	589302.0	772081.0	1.0	1.31016	0.0	0.0
47	P41134|P41134-2	DNA-binding protein inhibitor ID-1 OS=Homo sapiens OX=9606 GN=ID1 PE=1 SV=3|Isoform ID-B of DNA-binding protein inhibitor ID-1 OS=Homo sapiens OX=9606 GN=ID1	ID1	16464.5|15804.2	4.99415	0.0	90	119	2	2	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
48	G5EA30|Q92879-4	CUG triplet repeat, RNA binding protein 1, isoform CRA_c OS=Homo sapiens OX=9606 GN=CELF1 PE=1 SV=1|Isoform 4 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1	CELF1	55563.5|55421.4	6.48301	0.0	98	681	55	12	31	5	5	LIGHT	3.60199e+07	3.12536e+06	1.0	0.0930474	0.0	0.0842438
49	Q86UA1	Pre-mRNA-processing factor 39 OS=Homo sapiens OX=9606 GN=PRPF39 PE=1 SV=3	PRPF39	78722.7	6.30651	0.0	72	1100	37	23	17	9	8	LIGHT	2.13436e+07	3.20643e+06	1.0	0.142422	0.0	0.454702
50	A0AV96|A0AV96-2	RNA-binding protein 47 OS=Homo sapiens OX=9606 GN=RBM47 PE=1 SV=2|Isoform 2 of RNA-binding protein 47 OS=Homo sapiens OX=9606 GN=RBM47	RBM47	64514.4|57339.6	5.58068	0.0	117	335	8	6	1	5	5	LIGHT	3.53102e+06	0.0	1.0	0.0	0.0	0.0
51	A0A494C0C9|A0A494C1M7|A0A494C1R0|B8ZZ96|C9J3V9|C9JR98|P15882|P15882-2|P15882-3	N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=1|N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=1|N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=1|N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=1|N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=2|N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=2|N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=3|Isoform Alpha-1 of N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1|Isoform 3 of N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1	CHN1	37687.1|40422.9|27036.8|31892.1|32151.2|33334.0|53765.2|38684.8|50628.4	6.03913	0.0	79	303	10	6	6	2	2	LIGHT	3.9968e+06	528681.0	1.0	0.129424	0.0	0.0558681
52	Q9Y6G9	Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=3	DYNC1LI1	56829.1	6.77384	0.0	104	1143	47	20	18	8	8	LIGHT	6.67064e+07	4.99726e+06	1.0	0.0801623	0.0	0.0941692
53	D6RJ90|Q9Y6G5	COMM domain containing 10, isoform CRA_b OS=Homo sapiens OX=9606 GN=COMMD10 PE=1 SV=1|COMM domain-containing protein 10 OS=Homo sapiens OX=9606 GN=COMMD10 PE=1 SV=1	COMMD10	21573.3|23009.1	5.24498	0.0	87	114	2	2	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
54	O60524|O60524-3|O60524-4	Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF PE=1 SV=4|Isoform 3 of Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF|Isoform 4 of Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF	NEMF	123334.0|121085.0|118351.0	6.39891	0.0	87	1115	33	23	17	9	9	LIGHT	2.80388e+07	3.59358e+06	1.0	0.125831	0.0	0.0525065
55	Q5HYW3	Retrotransposon Gag-like protein 5 OS=Homo sapiens OX=9606 GN=RTL5 PE=2 SV=1	RTL5	65013.4	5.15295	0.0	127	127	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
56	P12882|Q9UKX2	Myosin-1 OS=Homo sapiens OX=9606 GN=MYH1 PE=1 SV=3|Myosin-2 OS=Homo sapiens OX=9606 GN=MYH2 PE=1 SV=1	MYH1|MYH2	223976.0|223932.0	6.01999	0.000274876	50	74	2	1	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
57	Q7Z5G4	Golgin subfamily A member 7 OS=Homo sapiens OX=9606 GN=GOLGA7 PE=1 SV=2	GOLGA7	16042.1	5.70743	0.0	61	267	12	6	4	4	4	LIGHT	4.40906e+06	1.21476e+06	1.0	0.298395	0.0	0.146169
58	###REV###A0A087WW83|###REV###A0A087X0K8|###REV###Q6PRD1	Reverse sequence, was Probable G-protein-coupled receptor 179 OS=Homo sapiens OX=9606 GN=GPR179 PE=1 SV=1|Reverse sequence, was Probable G-protein-coupled receptor 179 OS=Homo sapiens OX=9606 GN=GPR179 PE=1 SV=1|Reverse sequence, was Probable G-protein coupled receptor 179 OS=Homo sapiens OX=9606 GN=GPR179 PE=1 SV=2	###GPR179###	260691.0|260604.0|260623.0	5.57888	0.0177698	28	54	3	2	1	2	2	LIGHT	4.96213e+07	0.0	1.0	0.0	0.0	0.0
59	P29218|P29218-3	Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1|Isoform 3 of Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1	IMPA1	30568.3|37069.9	6.82194	0.0	93	693	31	15	15	8	7	LIGHT	6.31261e+07	3.27357e+07	1.0	0.0798822	0.0	57.0323
60	P41091	Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3	EIF2S3	51647.4	7.31613	0.0	113	1249	81	23	18	25	20	LIGHT	3.09709e+08	4.20645e+07	1.0	0.140103	0.0	0.199007
61	E7ETU7|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1	MRPL3	41886.9|40897.9|38893.2	5.88268	0.0	68	367	14	8	6	3	3	LIGHT	1.91342e+07	2.88964e+06	1.0	0.140421	0.0	0.095349
62	Q9BQA9|Q9BQA9-2	Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=1|Isoform 2 of Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1	CYBC1	20874.8|19538.1	5.85176	0.00129887	42	140	4	4	3	1	1	LIGHT	846442.0	228032.0	1.0	0.2694	0.0	0.0
63	Q9UJT0	Tubulin epsilon chain OS=Homo sapiens OX=9606 GN=TUBE1 PE=2 SV=1	TUBE1	53582.0	5.55901	0.0	58	126	4	3	2	1	1	LIGHT	569183.0	484749.0	1.0	0.851658	0.0	0.0
64	Q7L311	Armadillo repeat-containing X-linked protein 2 OS=Homo sapiens OX=9606 GN=ARMCX2 PE=2 SV=1	ARMCX2	65927.8	6.49496	0.0	150	904	29	13	9	6	6	LIGHT	1.11371e+08	8.77983e+06	1.0	0.278025	0.0	0.327656
65	A0A087WU31|A0A0A0MTB7|P51790|P51790-4|P51790-5	Chloride channel protein OS=Homo sapiens OX=9606 GN=CLCN3 PE=1 SV=1|Chloride channel protein OS=Homo sapiens OX=9606 GN=CLCN3 PE=1 SV=1|H(+)/Cl(-) exchange transporter 3 OS=Homo sapiens OX=9606 GN=CLCN3 PE=1 SV=2|Isoform 3 of H(+)/Cl(-) exchange transporter 3 OS=Homo sapiens OX=9606 GN=CLCN3|Isoform 4 of H(+)/Cl(-) exchange transporter 3 OS=Homo sapiens OX=9606 GN=CLCN3	CLCN3	88917.4|89746.0|91933.6|89433.3|89750.0	5.62459	0.0	95	255	8	3	4	1	1	LIGHT	668428.0	0.0	1.0	0.0	0.0	0.0
66	A0A1B0GWA0	Zinc finger protein 654 OS=Homo sapiens OX=9606 GN=ZNF654 PE=1 SV=1	ZNF654	130247.0	5.51088	0.0	75	358	14	8	5	8	8	LIGHT	3.16886e+06	0.0	1.0	0.0	0.0	0.0
67	O60830	Mitochondrial import inner membrane translocase subunit Tim17-B OS=Homo sapiens OX=9606 GN=TIMM17B PE=1 SV=1	TIMM17B	18432.4	6.62376	0.0	128	291	23	5	7	3	3	LIGHT	2.70445e+07	2.26214e+06	1.0	0.119033	0.0	0.0956168
68	O60831	PRA1 family protein 2 OS=Homo sapiens OX=9606 GN=PRAF2 PE=1 SV=1	PRAF2	19587.7	5.8345	0.0	58	214	13	2	3	2	2	LIGHT	6.56467e+06	578962.0	1.0	0.089292	0.0	0.0325779
69	O60832	H/ACA ribonucleoprotein complex subunit DKC1 OS=Homo sapiens OX=9606 GN=DKC1 PE=1 SV=3	DKC1	58094.0	6.93653	0.0	75	1028	41	20	18	8	8	LIGHT	8.26042e+07	7.64067e+06	1.0	0.0940312	0.0	0.351956
70	G3V5N8|Q9HBF4|Q9HBF4-3	Zinc finger FYVE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ZFYVE1 PE=1 SV=1|Zinc finger FYVE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ZFYVE1 PE=1 SV=1|Isoform 3 of Zinc finger FYVE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ZFYVE1	ZFYVE1	90761.3|89457.6|87760.9	5.79125	0.0	111	614	15	13	12	1	1	LIGHT	5.77188e+07	5.30002e+06	1.0	0.0918249	0.0	0.0
71	P17900	Ganglioside GM2 activator OS=Homo sapiens OX=9606 GN=GM2A PE=1 SV=4	GM2A	21280.9	6.057	0.000140115	52	123	3	3	1	2	2	LIGHT	1.00827e+07	1.43203e+06	1.0	0.138555	0.0	0.0170732
72	Q9UHR4	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1 OS=Homo sapiens OX=9606 GN=BAIAP2L1 PE=1 SV=2	BAIAP2L1	57189.2	5.99798	0.0	110	590	12	11	8	3	3	LIGHT	5.2739e+06	941117.0	1.0	0.187597	0.0	0.0729339
73	###REV###H0YET0	Reverse sequence, was Tetratricopeptide repeat protein 23 (Fragment) OS=Homo sapiens OX=9606 GN=TTC23 PE=4 SV=1	###TTC23###	8203.84	6.05606	0.0315716	24	24	1	1	0	1	1	LIGHT	1.56987e+06	0.0	1.0	0.0	0.0	0.0
74	P43007	Neutral amino acid transporter A OS=Homo sapiens OX=9606 GN=SLC1A4 PE=1 SV=1	SLC1A4	56086.8	5.95734	0.0	179	363	10	5	5	1	1	LIGHT	1.72586e+06	216947.0	1.0	0.125704	0.0	0.0
75	Q9NPI7	Lysine-rich coiled-coil protein 1 OS=Homo sapiens OX=9606 GN=KRCC1 PE=2 SV=1	KRCC1	31359.8	4.98169	0.0127711	30	30	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
