protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
12	E9Q9Y4|Q3URK3	Methylcytosine dioxygenase TET1 OS=Mus musculus OX=10090 GN=Tet1 PE=1 SV=1|Methylcytosine dioxygenase TET1 OS=Mus musculus OX=10090 GN=Tet1 PE=1 SV=2	Tet1	226113.0|222431.0	5.49992	0.000857339	42	161	5	5	2	3	3	LIGHT	2.29536e+06	1.52757e+07	1.0	1.93889	0.0	9.77632
13	A0A2I3BPY7|Q9EP71	Ankycorbin OS=Mus musculus OX=10090 GN=Rai14 PE=1 SV=1|Ankycorbin OS=Mus musculus OX=10090 GN=Rai14 PE=1 SV=1	Rai14	106335.0|109470.0	6.53158	0.0	81	1338	57	28	11	25	23	LIGHT	7.02126e+07	4.14778e+07	1.0	0.588693	0.0	0.186916
14	Q9CQL4|V9GXI7	39S ribosomal protein L20, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl20 PE=1 SV=1|39S ribosomal protein L20, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl20 PE=1 SV=1	Mrpl20	17754.8|13130.1	6.25235	0.0	73	122	3	2	1	1	1	LIGHT	2.80001e+06	1.06309e+06	1.0	0.379673	0.0	0.0
15	P53702	Cytochrome c-type heme lyase OS=Mus musculus OX=10090 GN=Hccs PE=1 SV=2	Hccs	31300.0	5.88347	0.0	74	250	9	5	2	4	3	LIGHT	4.33742e+06	3.62132e+06	1.0	0.474186	0.0	1.0084
16	Q8R349	Cell division cycle protein 16 homolog OS=Mus musculus OX=10090 GN=Cdc16 PE=1 SV=1	Cdc16	72212.6	6.92211	0.0	113	484	27	11	3	11	10	LIGHT	9.01022e+07	2.98815e+07	1.0	0.331882	0.0	0.071081
17	A0A0G2JF16|Q8R344	Coiled-coil domain-containing protein 12 (Fragment) OS=Mus musculus OX=10090 GN=Ccdc12 PE=1 SV=1|Coiled-coil domain-containing protein 12 OS=Mus musculus OX=10090 GN=Ccdc12 PE=1 SV=2	Ccdc12	15922.8|18937.1	5.45473	0.000213493	56	101	5	2	1	2	2	LIGHT	4.18961e+06	1.54761e+06	1.0	0.365542	0.0	0.0608495
18	O08911	Mitogen-activated protein kinase 12 OS=Mus musculus OX=10090 GN=Mapk12 PE=1 SV=1	Mapk12	42187.6	6.31615	0.0	107	366	20	5	7	4	4	LIGHT	1.23434e+07	3.60623e+06	1.0	0.268515	0.0	0.163562
19	F7A4F9|Q80WC9	Beta-alanine-activating enzyme (Fragment) OS=Mus musculus OX=10090 GN=Aasdh PE=4 SV=1|Beta-alanine-activating enzyme OS=Mus musculus OX=10090 GN=Aasdh PE=1 SV=1	Aasdh	23854.5|123488.0	5.09617	0.02252	21	21	1	1	0	1	1	LIGHT	236342.0	0.0	1.0	0.0	0.0	0.0
20	O08912	Polypeptide N-acetylgalactosaminyltransferase 1 OS=Mus musculus OX=10090 GN=Galnt1 PE=1 SV=1	Galnt1	65125.8	6.40238	0.0	86	369	14	7	2	7	6	LIGHT	2.42349e+07	1.11185e+07	1.0	0.510983	0.0	0.135744
21	O08915	AH receptor-interacting protein OS=Mus musculus OX=10090 GN=Aip PE=1 SV=1	Aip	38037.3	6.32446	0.0	79	223	18	5	1	6	5	LIGHT	1.51493e+07	6.16346e+06	1.0	0.430657	0.0	0.162992
22	O08914	Fatty-acid amide hydrolase 1 OS=Mus musculus OX=10090 GN=Faah PE=1 SV=1	Faah	64206.6	5.44737	0.0146224	24	24	1	1	0	1	1	LIGHT	490514.0	80841.9	1.0	0.164811	0.0	0.0
23	G3UYU4|O08917	Flotillin OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1|Flotillin-1 OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1	Flot1	42440.0|47768.7	6.01653	0.0	86	251	9	5	0	5	5	LIGHT	1.10856e+07	3.55596e+06	1.0	0.319941	0.0	0.0770608
24	O88587|O88587-2	Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt PE=1 SV=2|Isoform Soluble of Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt	Comt	29695.4|24919.6	6.3315	0.00020024	52	129	8	3	1	3	3	LIGHT	1.68055e+07	5.47738e+06	1.0	0.329475	0.0	0.0975954
25	Q62048|Q62048-2	Astrocytic phosphoprotein PEA-15 OS=Mus musculus OX=10090 GN=Pea15 PE=1 SV=1|Isoform 2 of Astrocytic phosphoprotein PEA-15 OS=Mus musculus OX=10090 GN=Pea15	Pea15	15101.8|12593.6	5.53097	0.0146224	24	45	3	2	1	2	2	LIGHT	1.31647e+06	584541.0	1.0	0.441947	0.0	0.0097501
26	P63101	14-3-3 protein zeta/delta OS=Mus musculus OX=10090 GN=Ywhaz PE=1 SV=1	Ywhaz	27924.8	8.37454	0.0	98	992	151	11	45	27	11	LIGHT	2.96828e+09	7.01721e+08	1.0	0.243787	0.0	0.0682887
27	Q8BZM1	Glomulin OS=Mus musculus OX=10090 GN=Glmn PE=1 SV=1	Glmn	68624.6	6.16649	0.0	104	443	19	8	5	7	6	LIGHT	1.49253e+07	4.2141e+06	1.0	0.297339	0.0	0.123556
28	Q4G5Y1	Kelch domain-containing protein 2 OS=Mus musculus OX=10090 GN=Klhdc2 PE=2 SV=3	Klhdc2	46506.4	5.61962	0.00968168	28	28	2	1	0	2	1	LIGHT	314220.0	1.38941e+06	1.0	4.4317	0.0	0.329168
29	P59708	Splicing factor 3B subunit 6 OS=Mus musculus OX=10090 GN=Sf3b6 PE=1 SV=1	Sf3b6	14689.6	6.27794	0.0	74	108	10	2	2	3	2	LIGHT	1.00487e+07	3.7057e+06	1.0	0.414263	0.0	0.147386
30	E9PYR1|F8VQK6	F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1|F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1	Fbxl18	85911.9|79076.7	6.07978	0.0	57	368	17	9	8	4	4	LIGHT	7.89359e+06	3.57225e+06	1.0	0.461738	0.0	0.0679336
31	F8VQK3	Guanylate cyclase 1, soluble, alpha 2 OS=Mus musculus OX=10090 GN=Gucy1a2 PE=1 SV=1	Gucy1a2	82918.7	5.60894	0.0	61	152	5	4	2	2	2	LIGHT	771672.0	2.39645e+06	1.0	3.17605	0.0	0.811939
32	A0A1Y7VLZ7|E9Q7E9|Q3V3Q7	Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=2	Pacs2	99185.1|98930.0|95671.2	5.26577	0.000203625	53	105	5	3	4	1	1	LIGHT	421193.0	164797.0	1.0	0.391262	0.0	0.0
33	Q7M724	Taste receptor type 2 member 106 OS=Mus musculus OX=10090 GN=Tas2r106 PE=2 SV=1	Tas2r106	36101.8	6.98518	0.0119925	26	26	3	1	1	1	1	LIGHT	1.47327e+07	3.54151e+06	1.0	0.240384	0.0	0.0
34	A0A0R4J177|Q3TVC7|Q3TVC7-3	Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1 PE=1 SV=1|Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1 PE=1 SV=1|Isoform 3 of Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1	Ccndbp1	42317.3|39730.4|43086.7	5.64144	0.0262009	19	19	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
35	A2AE89|P10649	Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2|Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2	Gstm1	28708.6|26067.1	6.90173	0.0	86	562	42	7	12	10	7	LIGHT	1.1033e+08	2.91773e+07	1.0	0.27855	0.0	0.607156
36	Q9D517	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Mus musculus OX=10090 GN=Agpat3 PE=1 SV=2	Agpat3	43951.8	6.32782	0.000368732	47	69	3	2	0	2	2	LIGHT	2.7277e+07	0.0	1.0	0.0	0.0	0.0
37	Q8K2M0	39S ribosomal protein L38, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl38 PE=1 SV=2	Mrpl38	45286.8	6.13691	0.0	66	239	13	6	2	5	5	LIGHT	1.46157e+07	5.52016e+06	1.0	0.397168	0.0	0.131372
38	A0A2R8VHX5|Q8VD12|Q8VD12-2	Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Zfp385a PE=1 SV=1|Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Znf385a PE=1 SV=2|Isoform 2 of Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Znf385a	Zfp385a|Znf385a	36600.3|40763.5|38653.3	5.60597	0.00277959	38	123	4	4	1	3	3	LIGHT	3.02756e+06	2.79319e+06	1.0	1.04159	0.0	0.268684
39	Q8BIQ5	Cleavage stimulation factor subunit 2 OS=Mus musculus OX=10090 GN=Cstf2 PE=1 SV=2	Cstf2	61415.6	6.72742	0.0	86	396	22	6	5	9	6	LIGHT	5.34288e+07	1.57874e+08	1.0	0.368014	0.0	29.4939
40	O88665	Bromodomain-containing protein 7 OS=Mus musculus OX=10090 GN=Brd7 PE=1 SV=1	Brd7	74524.1	6.32864	0.0	106	389	20	6	2	9	6	LIGHT	3.0256e+07	1.15965e+07	1.0	0.39485	0.0	0.135098
41	Q9JIL4	Na(+)/H(+) exchange regulatory cofactor NHE-RF3 OS=Mus musculus OX=10090 GN=Pdzk1 PE=1 SV=1	Pdzk1	56862.8	6.7128	0.0	85	867	26	19	13	8	8	LIGHT	3.58576e+07	8.33311e+06	1.0	0.0684108	0.0	0.821557
42	E9Q507|K4DI71|Q9DB00	GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=1|GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=1|GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=3	Gon4l	248777.0|248918.0|250811.0	5.74974	0.0	62	287	14	6	2	5	5	LIGHT	2.36127e+06	3.76923e+06	1.0	1.69665	0.0	1.2283
43	Q9DB05	Alpha-soluble NSF attachment protein OS=Mus musculus OX=10090 GN=Napa PE=1 SV=1	Napa	33624.4	6.84512	0.0	130	612	37	12	5	13	9	LIGHT	7.97352e+07	2.98616e+07	1.0	0.370993	0.0	0.171315
44	A0A087WRE5|Q6P3D0	U8 snoRNA-decapping enzyme (Fragment) OS=Mus musculus OX=10090 GN=Nudt16 PE=1 SV=1|U8 snoRNA-decapping enzyme OS=Mus musculus OX=10090 GN=Nudt16 PE=1 SV=1	Nudt16	21460.3|21925.5	5.33195	0.0	77	129	5	2	3	1	1	LIGHT	393099.0	93035.5	1.0	0.236672	0.0	0.0
45	A0A0A6YVZ7|A0A0A6YWD3|A0A0A6YWF7|Q8C735|Q8C735-2	Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=1|Protein lin-9 homolog (Fragment) OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=1|Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=1|Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=2|Isoform 2 of Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9	Lin9	64097.0|59362.6|31532.5|62233.0|58279.1	5.84221	0.0119925	26	26	1	1	0	1	1	LIGHT	1.02105e+06	938209.0	1.0	0.91887	0.0	0.0
46	A0A286YDN1|Q8VC03	Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1|Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1	Eml3	96746.0|96833.1	6.03147	0.0	115	336	12	7	1	6	6	LIGHT	8.27977e+06	2.88537e+06	1.0	0.348435	0.0	0.0844201
47	Q80ZJ6|Q80ZJ6-2|Q80ZJ6-3	Protein zer-1 homolog OS=Mus musculus OX=10090 GN=Zer1 PE=1 SV=1|Isoform 2 of Protein zer-1 homolog OS=Mus musculus OX=10090 GN=Zer1|Isoform 3 of Protein zer-1 homolog OS=Mus musculus OX=10090 GN=Zer1	Zer1	90500.8|89107.0|54799.1	5.49965	0.000196734	51	73	4	2	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
48	A0A1Y7VK00	Zinc finger protein 825 OS=Mus musculus OX=10090 GN=Zfp825 PE=1 SV=1	Zfp825	35141.4	5.40662	0.0	69	239	6	4	3	2	2	LIGHT	1.33734e+06	786497.0	1.0	0.568297	0.0	0.219464
49	H7BX95|Q6PDM2	Serine/arginine-rich-splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=1|Serine/arginine-rich splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=3	Srsf1	28426.0|27841.9	7.80827	0.0	93	789	109	12	12	24	11	LIGHT	1.20079e+09	2.61058e+08	1.0	0.218119	0.0	0.0726084
50	Q3U3I9	Zinc finger protein 865 OS=Mus musculus OX=10090 GN=Znf865 PE=2 SV=1	Znf865	114284.0	5.41193	0.0	66	133	6	3	2	2	2	LIGHT	1.73369e+06	855559.0	1.0	0.514123	0.0	0.0525675
51	Q9CQ33|Q9CQ33-2	Leucine-zipper-like transcriptional regulator 1 OS=Mus musculus OX=10090 GN=Lztr1 PE=1 SV=2|Isoform 2 of Leucine-zipper-like transcriptional regulator 1 OS=Mus musculus OX=10090 GN=Lztr1	Lztr1	95612.5|99049.9	5.16477	0.00640439	32	63	5	2	2	1	1	LIGHT	146878.0	274237.0	1.0	1.8671	0.0	0.0
52	A0A589P973|Q8CH77|Q8CH77-2	Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1 PE=1 SV=1|Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1 PE=1 SV=2|Isoform 2 of Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1	Nav1	226855.0|203041.0|196574.0	5.68065	0.0	62	260	14	8	3	5	5	LIGHT	4.13252e+06	3.38276e+06	1.0	0.884764	0.0	0.400949
53	Q99PQ2|Q99PQ2-2	E3 ubiquitin-protein ligase TRIM11 OS=Mus musculus OX=10090 GN=Trim11 PE=1 SV=1|Isoform 2 of E3 ubiquitin-protein ligase TRIM11 OS=Mus musculus OX=10090 GN=Trim11	Trim11	53629.7|55533.6	5.41093	0.0	60	122	4	3	1	2	2	LIGHT	1.07508e+06	731878.0	1.0	0.678368	0.0	0.0229539
54	O88935|O88935-1|O88935-3	Synapsin-1 OS=Mus musculus OX=10090 GN=Syn1 PE=1 SV=2|Isoform Ib of Synapsin-1 OS=Mus musculus OX=10090 GN=Syn1|Isoform 3 of Synapsin-1 OS=Mus musculus OX=10090 GN=Syn1	Syn1	74222.6|70162.5|71610.3	5.04664	0.0106151	27	49	2	2	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
55	E9Q7K9|F7AGB5|Q3U2U7	Methyltransferase-like protein 17, mitochondrial OS=Mus musculus OX=10090 GN=Mettl17 PE=1 SV=1|Methyltransferase-like protein 17, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Mettl17 PE=1 SV=1|Methyltransferase-like protein 17, mitochondrial OS=Mus musculus OX=10090 GN=Mettl17 PE=2 SV=2	Mettl17	55780.5|31723.4|52655.1	6.02677	0.00859259	29	29	1	1	0	1	1	LIGHT	1.56006e+06	673236.0	1.0	0.431545	0.0	0.0
56	A0A2I3BPP1|Q3UHB2|Q61037-6	Tuberin OS=Mus musculus OX=10090 GN=Tsc2 PE=1 SV=1|Tuberin OS=Mus musculus OX=10090 GN=Tsc2 PE=1 SV=1|Isoform E of Tuberin OS=Mus musculus OX=10090 GN=Tsc2	Tsc2	200891.0|203467.0|200955.0	5.83317	0.0	89	585	26	15	8	8	8	LIGHT	8.2645e+06	4.2448e+06	1.0	0.477821	0.0	0.494259
57	Q9QZD9	Eukaryotic translation initiation factor 3 subunit I OS=Mus musculus OX=10090 GN=Eif3i PE=1 SV=1	Eif3i	36836.7	7.65569	0.0	102	628	64	9	12	18	9	LIGHT	5.49097e+08	1.74359e+08	1.0	0.31578	0.0	0.200284
58	Q9QZD8	Mitochondrial dicarboxylate carrier OS=Mus musculus OX=10090 GN=Slc25a10 PE=1 SV=2	Slc25a10	32150.3	6.50722	0.0	64	310	14	7	1	7	6	LIGHT	2.61904e+07	9.66883e+06	1.0	0.351958	0.0	0.161378
59	A2AQ25|E9QAU4	Sickle tail protein OS=Mus musculus OX=10090 GN=Skt PE=1 SV=1|Enhancer trap locus 4 OS=Mus musculus OX=10090 GN=Etl4 PE=1 SV=1	Skt|Etl4	213874.0|219394.0	5.58183	0.0	82	414	10	9	6	3	3	LIGHT	2.06381e+06	1.01917e+06	1.0	0.526958	0.0	0.19899
60	A0A1W2P715|Q9DBB1	Dual-specificity protein phosphatase 6 OS=Mus musculus OX=10090 GN=Dusp6 PE=1 SV=1|Dual specificity protein phosphatase 6 OS=Mus musculus OX=10090 GN=Dusp6 PE=1 SV=1	Dusp6	27011.4|43008.2	6.06876	0.00231826	39	39	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
61	Q9Z277	Tyrosine-protein kinase BAZ1B OS=Mus musculus OX=10090 GN=Baz1b PE=1 SV=2	Baz1b	172197.0	7.25427	0.0	91	1764	80	37	13	40	34	LIGHT	3.99563e+08	1.25659e+08	1.0	0.376971	0.0	0.214668
62	P62911	60S ribosomal protein L32 OS=Mus musculus OX=10090 GN=Rpl32 PE=1 SV=2	Rpl32	15963.8	7.6201	0.0	117	619	103	7	25	22	7	LIGHT	9.91256e+08	2.10888e+08	1.0	0.213476	0.0	0.0614397
63	A0A571BG68|A0A589MR22	FERM and PDZ domain-containing protein 4 OS=Mus musculus OX=10090 GN=Frmpd4 PE=1 SV=1|FERM and PDZ domain-containing protein 4 OS=Mus musculus OX=10090 GN=Frmpd4 PE=1 SV=1	Frmpd4	197405.0|195206.0	7.22838	0.0047356	35	78	7	2	3	1	1	LIGHT	3.61593e+07	2.16526e+07	1.0	0.598813	0.0	0.0
64	Q9WVL3	Solute carrier family 12 member 7 OS=Mus musculus OX=10090 GN=Slc12a7 PE=1 SV=1	Slc12a7	120715.0	6.55628	0.0	112	698	33	13	5	12	11	LIGHT	3.60876e+07	1.43081e+07	1.0	0.406142	0.0	0.118932
65	A0A1L1SSL9|E9QPK4|Q9JKK8	Serine/threonine-protein kinase ATR OS=Mus musculus OX=10090 GN=Atr PE=1 SV=1|Serine/threonine-protein kinase ATR OS=Mus musculus OX=10090 GN=Atr PE=1 SV=2|Serine/threonine-protein kinase ATR OS=Mus musculus OX=10090 GN=Atr PE=1 SV=2	Atr	304134.0|303481.0|303338.0	5.87538	0.0	72	598	22	16	5	13	13	LIGHT	1.10286e+07	4.40799e+06	1.0	0.404438	0.0	0.104173
66	D3YWR2|Q9QUN3	B-cell linker protein OS=Mus musculus OX=10090 GN=Blnk PE=1 SV=1|B-cell linker protein OS=Mus musculus OX=10090 GN=Blnk PE=1 SV=1	Blnk	50352.4|50753.5	5.78616	0.013013	25	25	1	1	0	1	1	LIGHT	720280.0	171994.0	1.0	0.238788	0.0	0.0
67	E9PZM4	Chromodomain-helicase-DNA-binding protein 2 OS=Mus musculus OX=10090 GN=Chd2 PE=1 SV=1	Chd2	211644.0	6.60189	0.0	59	578	43	8	15	8	8	LIGHT	8.46234e+07	5.53302e+06	1.0	0.458912	0.0	0.34995
68	A0A2I3BQU5|E9PZM7	SR-related CTD-associated factor 11 OS=Mus musculus OX=10090 GN=Scaf11 PE=1 SV=1|SR-related CTD-associated factor 11 OS=Mus musculus OX=10090 GN=Scaf11 PE=1 SV=1	Scaf11	155969.0|163939.0	6.62416	0.0	94	734	28	13	4	13	11	LIGHT	5.34138e+07	2.24705e+07	1.0	0.363128	0.0	0.534829
69	G3X9Y5	Ubiquitin conjugation factor E4 A OS=Mus musculus OX=10090 GN=Ube4a PE=1 SV=1	Ube4a	125523.0	5.75512	0.0	74	146	7	3	0	3	3	LIGHT	4.29501e+06	1.74778e+06	1.0	0.393048	0.0	0.0624446
70	D3YZW1|Q91Z69	SLIT-ROBO Rho GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Srgap1 PE=1 SV=1|SLIT-ROBO Rho GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Srgap1 PE=1 SV=2	Srgap1	124935.0|122266.0	4.8964	0.0	90	134	7	2	1	1	1	LIGHT	218886.0	0.0	1.0	0.0	0.0	0.0
71	Q91Z67	SLIT-ROBO Rho GTPase-activating protein 2 OS=Mus musculus OX=10090 GN=Srgap2 PE=1 SV=2	Srgap2	121920.0	6.58601	0.0	126	764	32	14	4	13	12	LIGHT	3.78493e+07	1.76147e+07	1.0	0.454699	0.0	0.193243
72	O70274	Protein tyrosine phosphatase type IVA 2 OS=Mus musculus OX=10090 GN=Ptp4a2 PE=1 SV=1	Ptp4a2	19513.9	6.43073	0.0	67	224	8	3	3	2	2	LIGHT	1.32902e+07	5.33051e+06	1.0	0.443912	0.0	0.103493
73	Q69Z99	Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Znf512 PE=2 SV=2	Znf512	64950.8	6.76776	0.0	98	775	40	14	11	12	11	LIGHT	8.17652e+07	2.03554e+07	1.0	0.258056	0.0	0.103183
74	Q5NCY0	Lysine-specific demethylase 6B OS=Mus musculus OX=10090 GN=Kdm6b PE=1 SV=1	Kdm6b	177899.0	5.86031	0.0	93	303	8	7	2	5	5	LIGHT	4.39079e+06	5.85786e+06	1.0	1.36459	0.0	0.356053
75	E9QKC6|Q3UHH4|Q9ESN6	Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1	Trim2	85349.9|84347.4|82420.5	5.46742	0.00231826	39	73	3	2	2	1	1	LIGHT	443201.0	236879.0	1.0	0.534473	0.0	0.0
76	A0A1L1SSA8|Q91XE8	Transmembrane protein 205 (Fragment) OS=Mus musculus OX=10090 GN=Tmem205 PE=1 SV=1|Transmembrane protein 205 OS=Mus musculus OX=10090 GN=Tmem205 PE=1 SV=1	Tmem205	19827.5|21451.4	5.8707	0.00367178	36	89	3	3	2	1	1	LIGHT	1.16689e+06	452119.0	1.0	0.387457	0.0	0.0
77	Q8BTU1	Cilia- and flagella-associated protein 20 OS=Mus musculus OX=10090 GN=Cfap20 PE=1 SV=1	Cfap20	22905.0	6.40243	0.0	63	94	8	2	1	3	2	LIGHT	2.0461e+07	5.66431e+06	1.0	0.276687	0.0	0.0237136
