protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
12	Q9BZG1	Ras-related protein Rab-34 OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=1	RAB34	29482.1	7.10255	0.0	106	479	28	11	12	6	6	LIGHT	8.34735e+07	4.68201e+06	1.0	0.0480072	0.0	0.137655
13	I3L1H5|K7EQQ6|Q9BZG8	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 (Fragment) OS=Homo sapiens OX=9606 GN=DPH1 PE=1 SV=1|2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 (Fragment) OS=Homo sapiens OX=9606 GN=DPH1 PE=3 SV=1|2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 OS=Homo sapiens OX=9606 GN=DPH1 PE=1 SV=2	DPH1	47964.7|5510.54|49344.5	5.53773	0.00276243	40	171	5	5	2	3	3	LIGHT	3.25156e+06	0.0	1.0	0.0	0.0	0.0
14	E7ETU7|H0Y9G6|P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1|39S ribosomal protein L3, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1	MRPL3	41886.9|40897.9|38893.2	6.84751	0.0	104	281	18	6	4	5	4	LIGHT	4.41089e+07	4.97702e+06	1.0	0.105935	0.0	0.0298799
15	P53701	Cytochrome c-type heme lyase OS=Homo sapiens OX=9606 GN=HCCS PE=1 SV=1	HCCS	30981.0	7.27315	0.000348371	53	241	16	6	10	2	2	LIGHT	7.44388e+07	2.16528e+06	1.0	0.0300742	0.0	0.00669082
16	A0A0C4DFX7|Q9H967	WD repeat-containing protein 76 OS=Homo sapiens OX=9606 GN=WDR76 PE=1 SV=1|WD repeat-containing protein 76 OS=Homo sapiens OX=9606 GN=WDR76 PE=1 SV=2	WDR76	63255.7|70466.4	5.3674	0.0	73	128	5	3	3	1	1	LIGHT	372299.0	40082.0	1.0	0.107661	0.0	0.0
17	Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1	MCM6	93800.6	7.88813	0.0	173	1811	134	32	50	31	22	LIGHT	1.6969e+09	4.92498e+07	1.0	0.0304392	0.0	0.04387
18	O43395	U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens OX=9606 GN=PRPF3 PE=1 SV=2	PRPF3	77652.0	7.10421	0.0	88	742	41	16	20	9	8	LIGHT	1.43093e+08	9.1018e+06	1.0	0.0358699	0.0	0.490594
19	H7BZ75|O75600|O75600-2	2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=GCAT PE=1 SV=1|2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial OS=Homo sapiens OX=9606 GN=GCAT PE=1 SV=1|Isoform 2 of 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial OS=Homo sapiens OX=9606 GN=GCAT	GCAT	26546.4|45826.4|48627.9	5.89687	0.00123324	45	65	3	2	2	1	1	LIGHT	976934.0	205551.0	1.0	0.210404	0.0	0.0
20	E7ET07|Q9NXR8	Inhibitor of growth protein OS=Homo sapiens OX=9606 GN=ING3 PE=1 SV=1|Inhibitor of growth protein 3 OS=Homo sapiens OX=9606 GN=ING3 PE=1 SV=2	ING3	45345.5|47226.4	6.01924	0.0	103	193	6	4	3	1	1	LIGHT	1.76383e+06	3.37128e+07	1.0	19.1134	0.0	0.0
21	Q9NY97|Q9NY97-2	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=B3GNT2 PE=1 SV=2|Isoform 2 of N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=B3GNT2	B3GNT2	46391.7|45854.3	6.15736	0.000336134	51	136	5	4	2	2	2	LIGHT	5.08302e+06	1.1246e+06	1.0	0.234395	0.0	0.0405951
22	Q5T737|Q5T739|Q9H2L5|Q9H2L5-4|R4GNA4	Ras association domain-containing protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=RASSF4 PE=1 SV=1|Ras association domain-containing protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=RASSF4 PE=1 SV=1|Ras association domain-containing protein 4 OS=Homo sapiens OX=9606 GN=RASSF4 PE=1 SV=2|Isoform 4 of Ras association domain-containing protein 4 OS=Homo sapiens OX=9606 GN=RASSF4|Ras association domain-containing protein 4 OS=Homo sapiens OX=9606 GN=RASSF4 PE=1 SV=1	RASSF4	14062.4|17003.7|37124.0|13897.0|5772.85	4.96364	0.0233179	19	19	1	1	0	1	1	LIGHT	141072.0	0.0	1.0	0.0	0.0	0.0
23	Q8WUF5	RelA-associated inhibitor OS=Homo sapiens OX=9606 GN=PPP1R13L PE=1 SV=4	PPP1R13L	89377.9	5.88945	0.000633714	47	151	5	4	4	1	1	LIGHT	1.41429e+06	172428.0	1.0	0.121918	0.0	0.0
24	E9PIF4|Q99519	Sialidase-1 OS=Homo sapiens OX=9606 GN=NEU1 PE=1 SV=1|Sialidase-1 OS=Homo sapiens OX=9606 GN=NEU1 PE=1 SV=1	NEU1	29323.7|45951.8	6.36963	0.00123324	45	89	7	2	0	3	2	LIGHT	1.10938e+07	1.9734e+06	1.0	0.158079	0.0	0.0614022
25	Q13643	Four and a half LIM domains protein 3 OS=Homo sapiens OX=9606 GN=FHL3 PE=1 SV=4	FHL3	33166.4	6.85409	0.0	71	183	5	4	2	2	2	LIGHT	2.38918e+07	1.33522e+06	1.0	0.055306	0.0	0.0042927
26	Q13641	Trophoblast glycoprotein OS=Homo sapiens OX=9606 GN=TPBG PE=1 SV=1	TPBG	46573.0	6.61678	0.00121618	44	107	3	3	2	1	1	LIGHT	5.97857e+06	418226.0	1.0	0.0699542	0.0	0.0
27	Q9Y5A9	YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2	YTHDF2	62466.7	7.19372	0.0	134	889	43	10	13	10	8	LIGHT	1.79228e+08	1.50166e+07	1.0	0.0831559	0.0	0.0512062
28	Q9ULV0	Unconventional myosin-Vb OS=Homo sapiens OX=9606 GN=MYO5B PE=1 SV=3	MYO5B	215135.0	5.57728	0.0	87	465	9	5	5	4	4	LIGHT	2.53643e+06	0.0	1.0	0.0	0.0	0.0
29	Q02127	Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Homo sapiens OX=9606 GN=DHODH PE=1 SV=3	DHODH	42840.9	6.67782	0.0	97	567	15	11	9	4	4	LIGHT	2.6167e+07	2.1175e+06	1.0	0.0390282	0.0	0.665054
30	C9J6A7|Q96AT9|Q96AT9-2|Q96AT9-3|Q96AT9-4|Q96AT9-5	Ribulose-phosphate 3-epimerase (Fragment) OS=Homo sapiens OX=9606 GN=RPE PE=1 SV=1|Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE PE=1 SV=1|Isoform 2 of Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE|Isoform 3 of Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE|Isoform 4 of Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE|Isoform 5 of Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE	RPE	17516.6|25139.3|24193.8|19695.7|21895.8|17672.7	6.20723	0.00414079	35	68	3	2	0	2	2	LIGHT	5.79845e+06	0.0	1.0	0.0	0.0	0.0
31	A0A494C1T9|Q6ZRV2	Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=1|Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=3	FAM83H	149592.0|127557.0	5.78936	0.0	83	208	6	5	4	1	1	LIGHT	1.27165e+06	227561.0	1.0	0.17895	0.0	0.0
32	Q5T6X4	Protein FAM162B OS=Homo sapiens OX=9606 GN=FAM162B PE=2 SV=1	FAM162B	17901.6	6.21634	0.00334029	36	36	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
33	A0A0A0MRC4|A0A0A0MSK4|Q86YR5|Q86YR5-4	G-protein-signaling modulator 1 OS=Homo sapiens OX=9606 GN=GPSM1 PE=1 SV=2|G-protein-signaling modulator 1 OS=Homo sapiens OX=9606 GN=GPSM1 PE=1 SV=1|G-protein-signaling modulator 1 OS=Homo sapiens OX=9606 GN=GPSM1 PE=1 SV=2|Isoform 4 of G-protein-signaling modulator 1 OS=Homo sapiens OX=9606 GN=GPSM1	GPSM1	78862.6|75063.4|75091.4|72718.1	5.15562	0.000186359	57	78	3	2	1	1	1	LIGHT	436479.0	0.0	1.0	0.0	0.0	0.0
34	H0YLN8|Q96QT4	Transient receptor potential cation channel subfamily M member 7 OS=Homo sapiens OX=9606 GN=TRPM7 PE=1 SV=1|Transient receptor potential cation channel subfamily M member 7 OS=Homo sapiens OX=9606 GN=TRPM7 PE=1 SV=1	TRPM7	214599.0|214670.0	5.44976	0.00120265	43	43	1	1	0	1	1	LIGHT	534617.0	0.0	1.0	0.0	0.0	0.0
35	C9JBY7|Q9Y291	28S ribosomal protein S33, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS33 PE=1 SV=1|28S ribosomal protein S33, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS33 PE=1 SV=1	MRPS33	11449.1|12620.7	6.52608	0.000633714	47	161	8	4	6	1	1	LIGHT	6.52672e+06	234474.0	1.0	0.0359251	0.0	0.0
36	Q9Y294	Histone chaperone ASF1A OS=Homo sapiens OX=9606 GN=ASF1A PE=1 SV=1	ASF1A	23125.2	7.01623	0.0	81	204	8	4	2	3	3	LIGHT	8.0282e+07	4.94297e+06	1.0	0.0652253	0.0	0.0207001
37	Q9Y295	Developmentally-regulated GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=DRG1 PE=1 SV=1	DRG1	40801.9	6.91505	0.0	131	888	47	15	26	10	8	LIGHT	7.72411e+07	3.5176e+06	1.0	0.043173	0.0	0.057028
38	O75420	GRB10-interacting GYF protein 1 OS=Homo sapiens OX=9606 GN=GIGYF1 PE=1 SV=2	GIGYF1	115044.0	5.61267	0.0014828	42	321	14	10	10	1	1	LIGHT	490405.0	1.19686e+07	1.0	24.4056	0.0	0.0
39	O75427	Leucine-rich repeat and calponin homology domain-containing protein 4 OS=Homo sapiens OX=9606 GN=LRCH4 PE=1 SV=2	LRCH4	74089.3	5.90822	0.0	70	213	5	5	1	4	4	LIGHT	4.68129e+06	0.0	1.0	0.0	0.0	0.0
40	A0A1B0GUZ7|Q14156|Q14156-2	Protein EFR3 homolog A OS=Homo sapiens OX=9606 GN=EFR3A PE=1 SV=1|Protein EFR3 homolog A OS=Homo sapiens OX=9606 GN=EFR3A PE=1 SV=2|Isoform 2 of Protein EFR3 homolog A OS=Homo sapiens OX=9606 GN=EFR3A	EFR3A	96981.8|93777.2|89429.1	5.85398	0.0	83	256	8	6	5	2	2	LIGHT	2.75153e+06	346151.0	1.0	0.127358	0.0	0.00802176
41	O00505	Importin subunit alpha-4 OS=Homo sapiens OX=9606 GN=KPNA3 PE=1 SV=2	KPNA3	58288.0	6.82859	0.0	107	507	29	5	16	3	2	LIGHT	4.59224e+07	2.62799e+06	1.0	0.054181	0.0	0.0248566
42	Q8IYD1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B OS=Homo sapiens OX=9606 GN=GSPT2 PE=1 SV=2	GSPT2	69466.8	6.82	0.0	90	634	54	4	32	4	4	LIGHT	3.89719e+07	8.27833e+06	1.0	0.0387866	0.0	0.955832
43	Q8IYD8	Fanconi anemia group M protein OS=Homo sapiens OX=9606 GN=FANCM PE=1 SV=2	FANCM	234840.0	5.9757	0.00334029	36	54	3	2	1	2	2	LIGHT	1.78331e+07	0.0	1.0	0.0	0.0	0.0
44	Q9H0M0|Q9H0M0-3	NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens OX=9606 GN=WWP1 PE=1 SV=1|Isoform 3 of NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens OX=9606 GN=WWP1	WWP1	105991.0|92174.5	6.09693	0.0	59	288	13	5	9	2	2	LIGHT	3.87223e+06	451790.0	1.0	0.117178	0.0	0.0251794
45	Q8IVD9	NudC domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NUDCD3 PE=1 SV=3	NUDCD3	40853.7	5.75869	0.0	101	462	16	10	12	2	2	LIGHT	7.77909e+06	556605.0	1.0	0.0713292	0.0	0.00691432
46	A0A087WT99|E9PJU8|Q9H0W9|Q9H0W9-2|Q9H0W9-4	Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1|Ester hydrolase C11orf54 (Fragment) OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1|Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1|Isoform 2 of Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54|Isoform 4 of Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54	C11orf54	29006.7|21444.5|35607.8|33532.9|23500.5	6.63557	0.000937646	46	85	5	1	3	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
47	H3BSL4|H3BUJ7|Q66K89	Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=1|Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=1|Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=2	E4F1	64835.4|71705.2|84812.4	5.40635	0.00782779	29	51	2	2	0	2	2	LIGHT	1.17885e+06	0.0	1.0	0.0	0.0	0.0
48	P68543	UBX domain-containing protein 2A OS=Homo sapiens OX=9606 GN=UBXN2A PE=1 SV=1	UBXN2A	29488.1	6.03778	0.00120265	43	108	3	3	2	1	1	LIGHT	1.55959e+06	3.62583e+06	1.0	2.32486	0.0	0.0
49	Q9UI08	Ena/VASP-like protein OS=Homo sapiens OX=9606 GN=EVL PE=1 SV=2	EVL	44706.3	5.66521	0.0	107	323	6	5	2	4	4	LIGHT	3.76155e+06	0.0	1.0	0.0	0.0	0.0
50	###REV###Q6P9A2	Reverse sequence, was Polypeptide N-acetylgalactosaminyltransferase 18 OS=Homo sapiens OX=9606 GN=GALNT18 PE=2 SV=2	###GALNT18###	70371.6	5.68131	0.0146782	24	44	4	2	2	2	2	LIGHT	5.31743e+06	0.0	1.0	0.0	0.0	0.0
51	J3QLU9|P04626|P04626-4|P04626-5	Receptor protein-tyrosine kinase OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1|Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1|Isoform 4 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2|Isoform 5 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2	ERBB2	120333.0|141185.0|139720.0|138019.0	6.24424	0.0	75	433	14	9	10	3	3	LIGHT	9.44062e+06	520629.0	1.0	0.0625625	0.0	0.0380252
52	A0PK00|H0YG77	Transmembrane protein 120B OS=Homo sapiens OX=9606 GN=TMEM120B PE=1 SV=1|Transmembrane protein 120B (Fragment) OS=Homo sapiens OX=9606 GN=TMEM120B PE=1 SV=1	TMEM120B	40733.0|29416.4	5.90935	0.000341939	52	90	4	2	2	1	1	LIGHT	1.87285e+06	0.0	1.0	0.0	0.0	0.0
53	###REV###Q9Y4J8-10	Reverse sequence, was Isoform 10 of Dystrobrevin alpha OS=Homo sapiens OX=9606 GN=DTNA	###DTNA###	44199.1	5.75589	0.0211569	20	20	1	1	0	1	1	LIGHT	864911.0	0.0	1.0	0.0	0.0	0.0
54	###REV###A0A140TA27|###REV###A3QJZ6|###REV###Q5VWM3	Reverse sequence, was PRAME family member 18 OS=Homo sapiens OX=9606 GN=PRAMEF18 PE=4 SV=1|Reverse sequence, was PRAME family member 22 OS=Homo sapiens OX=9606 GN=PRAMEF22 PE=3 SV=3|Reverse sequence, was PRAME family member 18 OS=Homo sapiens OX=9606 GN=PRAMEF18 PE=3 SV=2	###PRAMEF18###|###PRAMEF22###	56555.0|56707.1|56495.0	6.0827	0.00676931	31	31	1	1	0	1	1	LIGHT	0.0	2.1031e+06	1.0	inf	0.0	nan
55	###REV###O15047	Reverse sequence, was Histone-lysine N-methyltransferase SETD1A OS=Homo sapiens OX=9606 GN=SETD1A PE=1 SV=3	###SETD1A###	186718.0	6.2213	0.0146782	24	45	2	1	1	1	1	LIGHT	2.51315e+06	0.0	1.0	0.0	0.0	0.0
56	Q9NV29	Transmembrane protein 100 OS=Homo sapiens OX=9606 GN=TMEM100 PE=1 SV=2	TMEM100	14547.8	NA	0.010968	26	26	1	1	0	1	1	LIGHT	476014.0	0.0	1.0	0.0	0.0	0.0
57	Q92879|Q92879-2|Q92879-3|Q92879-6	CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1 PE=1 SV=2|Isoform 2 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1|Isoform 3 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1|Isoform 6 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1	CELF1	52429.0|51911.7|51982.8|52358.0	6.90599	0.0	132	621	41	9	23	8	5	LIGHT	9.30448e+07	4.0805e+06	1.0	0.0431018	0.0	0.0150369
58	Q86UA1	Pre-mRNA-processing factor 39 OS=Homo sapiens OX=9606 GN=PRPF39 PE=1 SV=3	PRPF39	78722.7	6.3455	0.0	74	610	19	13	12	5	5	LIGHT	1.6405e+07	1.06165e+06	1.0	0.0615895	0.0	0.0395466
59	A0A3B3ISG5|P14735	Insulin-degrading enzyme OS=Homo sapiens OX=9606 GN=IDE PE=1 SV=1|Insulin-degrading enzyme OS=Homo sapiens OX=9606 GN=IDE PE=1 SV=4	IDE	118666.0|118692.0	7.27108	0.0	86	1208	72	26	24	25	17	LIGHT	3.37456e+08	5.66759e+07	1.0	0.0449434	0.0	0.402512
60	P15882|P15882-3	N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=3|Isoform 3 of N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1	CHN1	53765.2|50628.4	6.09137	0.0	94	179	4	4	3	1	1	LIGHT	1.96997e+06	64754.7	1.0	0.032871	0.0	0.0
61	Q9Y6G9	Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=3	DYNC1LI1	56829.1	6.82467	0.0	100	801	44	15	19	6	6	LIGHT	5.19409e+07	2.27628e+06	1.0	0.0426559	0.0	0.0348741
62	O60524|O60524-3|O60524-4	Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF PE=1 SV=4|Isoform 3 of Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF|Isoform 4 of Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF	NEMF	123334.0|121085.0|118351.0	6.85201	0.0	98	1014	33	23	18	9	9	LIGHT	6.79276e+07	3.03612e+06	1.0	0.04691	0.0	0.0380593
63	P12882|Q9UKX2	Myosin-1 OS=Homo sapiens OX=9606 GN=MYH1 PE=1 SV=3|Myosin-2 OS=Homo sapiens OX=9606 GN=MYH2 PE=1 SV=1	MYH1|MYH2	223976.0|223932.0	6.51634	0.000354045	54	98	7	1	4	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
64	Q32MZ4|Q32MZ4-3|Q32MZ4-4	Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens OX=9606 GN=LRRFIP1 PE=1 SV=2|Isoform 3 of Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens OX=9606 GN=LRRFIP1|Isoform 4 of Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens OX=9606 GN=LRRFIP1	LRRFIP1	89826.0|83265.8|73129.9	5.9792	0.0	95	1018	28	19	25	2	2	LIGHT	5.89105e+06	149651.0	1.0	0.0394117	0.0	0.03272
65	Q7Z5G4	Golgin subfamily A member 7 OS=Homo sapiens OX=9606 GN=GOLGA7 PE=1 SV=2	GOLGA7	16042.1	5.98606	0.00120265	43	102	4	3	3	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
66	A0A1W2PQS5|A0A1W2PRH9|G3V2F3|G3V502|Q9Y5J7	Mitochondrial import inner membrane translocase subunit Tim9 OS=Homo sapiens OX=9606 GN=TIMM9 PE=1 SV=1|Mitochondrial import inner membrane translocase subunit Tim9 OS=Homo sapiens OX=9606 GN=TIMM9 PE=1 SV=1|Mitochondrial import inner membrane translocase subunit Tim9 (Fragment) OS=Homo sapiens OX=9606 GN=TIMM9 PE=1 SV=1|Mitochondrial import inner membrane translocase subunit Tim9 OS=Homo sapiens OX=9606 GN=TIMM9 PE=1 SV=1|Mitochondrial import inner membrane translocase subunit Tim9 OS=Homo sapiens OX=9606 GN=TIMM9 PE=1 SV=1	TIMM9	7001.5|6873.45|5254.57|7671.81|10599.2	5.96903	0.0155919	23	23	1	1	0	1	1	LIGHT	1.51377e+06	0.0	1.0	0.0	0.0	0.0
67	P29218|P29218-3	Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1|Isoform 3 of Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1	IMPA1	30568.3|37069.9	7.31385	0.0	92	641	32	12	13	10	9	LIGHT	2.14301e+08	1.08038e+07	1.0	0.0523475	0.0	0.0219413
68	Q13257	Mitotic spindle assembly checkpoint protein MAD2A OS=Homo sapiens OX=9606 GN=MAD2L1 PE=1 SV=1	MAD2L1	23666.3	7.23282	0.0	64	196	10	4	3	4	4	LIGHT	1.94799e+08	1.52235e+07	1.0	0.0779044	0.0	0.0109216
69	P41091	Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3	EIF2S3	51647.4	8.02999	0.0	119	1201	89	21	28	24	17	LIGHT	1.31777e+09	1.05787e+08	1.0	0.0662858	0.0	0.0684702
