protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
24	D3Z5G0|Q3UPZ5|Q3V3Q4	Interferon-activated gene 213 OS=Mus musculus OX=10090 GN=Ifi213 PE=4 SV=1|Interferon-activated gene 213 OS=Mus musculus OX=10090 GN=Ifi213 PE=2 SV=1|Pyrin domain-containing protein 3 OS=Mus musculus OX=10090 GN=Pydc3 PE=2 SV=1	IFI213|PYDC3	63996.8|15606.8|64339.0	5.66282	0.00262794	39	39	1	1	0	1	1	LIGHT	582669.0	0.0	1.0	0.0	0.0	0.0
25	A0A1Y7VLZ7|E9Q7E9|Q3V3Q7	Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=2	PACS2	99185.1|98930.0|95671.2	5.43118	0.0	96	290	8	4	4	1	1	LIGHT	4.85885e+06	878745.0	1.0	0.180855	0.0	0.0
26	Q9D516	Coiled-coil domain-containing protein 130 OS=Mus musculus OX=10090 GN=Ccdc130 PE=2 SV=1	CCDC130	44308.9	5.61424	0.0240598	26	26	1	1	0	1	1	LIGHT	763248.0	0.0	1.0	0.0	0.0	0.0
27	Q9D517	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Mus musculus OX=10090 GN=Agpat3 PE=1 SV=2	AGPAT3	43951.8	5.91223	0.00115774	44	146	6	4	5	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
28	Q8K2M0	39S ribosomal protein L38, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl38 PE=1 SV=2	MRPL38	45286.8	5.71265	0.0	96	397	23	8	6	4	4	LIGHT	8.5013e+06	1.57222e+06	1.0	0.185882	0.0	0.08547
29	A0A2R8VHX5|Q8VD12|Q8VD12-2	Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Zfp385a PE=1 SV=1|Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Znf385a PE=1 SV=2|Isoform 2 of Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Znf385a	ZFP385A|ZNF385A	36600.3|40763.5|38653.3	5.6942	0.0	69	148	4	3	3	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
30	P21661	Neuroendocrine convertase 2 OS=Mus musculus OX=10090 GN=Pcsk2 PE=1 SV=1	PCSK2	71310.9	4.7278	0.0115153	31	31	1	1	0	1	1	LIGHT	95132.3	0.0	1.0	0.0	0.0	0.0
31	Q9JIL4	Na(+)/H(+) exchange regulatory cofactor NHE-RF3 OS=Mus musculus OX=10090 GN=Pdzk1 PE=1 SV=1	PDZK1	56862.8	6.75495	0.0	87	1253	45	26	6	28	24	LIGHT	6.76259e+07	0.0	1.0	0.0	0.0	0.0
32	###REV###A0A1B0GR85	Reverse sequence, was RIKEN cDNA 2900026A02 gene OS=Mus musculus OX=10090 GN=2900026A02Rik PE=1 SV=1	###2900026A02RIK###	193754.0	5.55995	0.0189719	28	28	2	1	0	1	1	LIGHT	0.0	663182.0	1.0	inf	0.0	nan
33	A0A2R8VI30|A0A2R8VK70|A0A2R8W6P0|Q61735|Q61735-2	Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=1|Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=1|Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=1|Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=2|Isoform 2 of Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47	CD47	29838.7|35566.9|37898.9|33589.0|35921.0	5.62509	0.0	52	52	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
34	A0A286YDN1|Q8VC03	Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1|Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1	EML3	96746.0|96833.1	5.64525	0.0	107	636	15	11	11	2	2	LIGHT	1.99066e+06	238146.0	1.0	0.127726	0.0	0.0491559
35	A2A4M9|A2A4N0|Q8VC04	Transmembrane protein 106A (Fragment) OS=Mus musculus OX=10090 GN=Tmem106a PE=1 SV=1|Transmembrane protein 106A (Fragment) OS=Mus musculus OX=10090 GN=Tmem106a PE=1 SV=1|Transmembrane protein 106A OS=Mus musculus OX=10090 GN=Tmem106a PE=1 SV=1	TMEM106A	17437.9|19013.7|29490.0	5.14445	0.0270645	25	25	3	1	1	1	1	LIGHT	0.0	233724.0	1.0	inf	0.0	nan
36	Q8BGW1|Q8BGW1-2	Alpha-ketoglutarate-dependent dioxygenase FTO OS=Mus musculus OX=10090 GN=Fto PE=1 SV=1|Isoform 2 of Alpha-ketoglutarate-dependent dioxygenase FTO OS=Mus musculus OX=10090 GN=Fto	FTO	58825.0|56212.8	6.44787	0.0	85	788	37	17	15	9	9	LIGHT	2.91872e+07	1.09016e+07	1.0	0.243669	0.0	1.08205
37	Q8BGW5	SOSS complex subunit B2 OS=Mus musculus OX=10090 GN=Nabp1 PE=2 SV=1	NABP1	21906.2	5.03272	0.0	94	169	5	3	2	1	1	LIGHT	253766.0	0.0	1.0	0.0	0.0	0.0
38	Q3U3I9	Zinc finger protein 865 OS=Mus musculus OX=10090 GN=Znf865 PE=2 SV=1	ZNF865	114284.0	5.99978	0.0	59	183	5	4	3	1	1	LIGHT	1.9194e+06	310942.0	1.0	0.161999	0.0	0.0
39	Q9QZD9	Eukaryotic translation initiation factor 3 subunit I OS=Mus musculus OX=10090 GN=Eif3i PE=1 SV=1	EIF3I	36836.7	7.48063	0.0	88	856	62	15	22	17	12	LIGHT	4.12884e+08	1.10892e+08	1.0	0.109611	0.0	1.31877
40	Q9QZD8	Mitochondrial dicarboxylate carrier OS=Mus musculus OX=10090 GN=Slc25a10 PE=1 SV=2	SLC25A10	32150.3	6.35097	0.0	61	512	26	11	10	8	7	LIGHT	1.98389e+07	2.98804e+06	1.0	0.132406	0.0	0.731315
41	E9PZM4	Chromodomain-helicase-DNA-binding protein 2 OS=Mus musculus OX=10090 GN=Chd2 PE=1 SV=1	CHD2	211644.0	5.44699	0.0	66	889	37	11	23	2	2	LIGHT	920536.0	146682.0	1.0	0.159462	0.0	0.0172553
42	E9PZM7	SR-related CTD-associated factor 11 OS=Mus musculus OX=10090 GN=Scaf11 PE=1 SV=1	SCAF11	163939.0	6.58031	0.0	87	864	28	15	17	5	5	LIGHT	2.89959e+07	4.45302e+06	1.0	0.123002	0.0	0.0720515
43	###REV###D3Z6W2|###REV###Q06180|###REV###Q06180-2	Reverse sequence, was Tyrosine-protein phosphatase non-receptor type OS=Mus musculus OX=10090 GN=Ptpn2 PE=1 SV=1|Reverse sequence, was Tyrosine-protein phosphatase non-receptor type 2 OS=Mus musculus OX=10090 GN=Ptpn2 PE=1 SV=2|Reverse sequence, was Isoform 2 of Tyrosine-protein phosphatase non-receptor type 2 OS=Mus musculus OX=10090 GN=Ptpn2	###PTPN2###	42663.5|47786.2|45000.6	6.03883	0.0321816	23	23	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
44	D3YUN3|F6QC77|Q9WUZ5	Troponin I, slow skeletal muscle OS=Mus musculus OX=10090 GN=Tnni1 PE=1 SV=1|Troponin I, slow skeletal muscle (Fragment) OS=Mus musculus OX=10090 GN=Tnni1 PE=1 SV=1|Troponin I, slow skeletal muscle OS=Mus musculus OX=10090 GN=Tnni1 PE=1 SV=3	TNNI1	20001.6|21097.2|21855.6	5.54432	0.00666578	34	60	5	1	3	1	1	LIGHT	441261.0	0.0	1.0	0.0	0.0	0.0
45	Q91YI0	Argininosuccinate lyase OS=Mus musculus OX=10090 GN=Asl PE=1 SV=1	ASL	51877.6	6.57963	0.0	78	765	34	16	20	6	6	LIGHT	2.93934e+07	2.34416e+06	1.0	0.0771304	0.0	0.0540339
46	Q69Z99	Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Znf512 PE=2 SV=2	ZNF512	64950.8	6.45205	0.0	80	903	33	19	22	4	4	LIGHT	2.55399e+07	3.19136e+06	1.0	0.115567	0.0	0.336933
47	Q5NCY0	Lysine-specific demethylase 6B OS=Mus musculus OX=10090 GN=Kdm6b PE=1 SV=1	KDM6B	177899.0	5.4448	0.0	102	502	13	10	8	2	2	LIGHT	1.11135e+06	585895.0	1.0	0.530337	0.0	0.0268838
48	E9QKC6|Q3UHH4|Q9ESN6	Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1	TRIM2	85349.9|84347.4|82420.5	5.30119	0.000609106	49	314	10	8	4	4	4	LIGHT	1.12067e+06	0.0	1.0	0.0	0.0	0.0
49	Q8BTU1	Cilia- and flagella-associated protein 20 OS=Mus musculus OX=10090 GN=Cfap20 PE=1 SV=1	CFAP20	22905.0	6.52601	0.0	70	95	5	2	2	1	1	LIGHT	6.76958e+06	741003.0	1.0	0.109461	0.0	0.0
50	Q8BTU7	RCC1 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Rccd1 PE=2 SV=2	RCCD1	41192.1	5.51316	0.014154	30	60	2	2	0	2	2	LIGHT	1.19801e+06	0.0	1.0	0.0	0.0	0.0
51	Q9D5T0	ATPase family AAA domain-containing protein 1 OS=Mus musculus OX=10090 GN=Atad1 PE=1 SV=1	ATAD1	41060.1	6.3288	0.0	66	354	24	9	7	7	6	LIGHT	2.15687e+07	4.83541e+06	1.0	0.224297	0.0	0.0713932
52	###REV###Q80YS5	Reverse sequence, was Leucine-rich repeat-containing protein 27 OS=Mus musculus OX=10090 GN=Lrrc27 PE=2 SV=1	###LRRC27###	59929.6	5.60423	0.0305114	24	24	2	1	1	1	1	LIGHT	952846.0	0.0	1.0	0.0	0.0	0.0
53	Q6P5B0	RRP12-like protein OS=Mus musculus OX=10090 GN=Rrp12 PE=1 SV=1	RRP12	144295.0	6.97319	0.0	97	1943	97	41	38	27	25	LIGHT	2.32391e+08	3.41166e+07	1.0	0.0784689	0.0	0.0440751
54	Q3UGR5	Haloacid dehalogenase-like hydrolase domain-containing protein 2 OS=Mus musculus OX=10090 GN=Hdhd2 PE=1 SV=2	HDHD2	28883.1	5.95978	0.0	58	238	7	5	3	2	2	LIGHT	3.57867e+06	331108.0	1.0	0.0977157	0.0	0.0199832
55	A0A087WQD8|Q149C2	TRAF3-interacting protein 1 OS=Mus musculus OX=10090 GN=Traf3ip1 PE=1 SV=1|TRAF3-interacting protein 1 OS=Mus musculus OX=10090 GN=Traf3ip1 PE=1 SV=2	TRAF3IP1	74461.2|71222.6	5.2586	0.0	58	164	7	4	4	1	1	LIGHT	73464.0	36908.2	1.0	0.502398	0.0	0.0
56	A7VK13|Q91V57|Q91V57-2|Q91V57-3	Alpha2-chimerin OS=Mus musculus OX=10090 GN=Chn1 PE=1 SV=1|N-chimaerin OS=Mus musculus OX=10090 GN=Chn1 PE=1 SV=2|Isoform 2 of N-chimaerin OS=Mus musculus OX=10090 GN=Chn1|Isoform 3 of N-chimaerin OS=Mus musculus OX=10090 GN=Chn1	CHN1	46867.6|53786.1|38609.8|24308.5	5.34337	0.00999737	32	57	3	2	2	1	1	LIGHT	431730.0	84346.0	1.0	0.195367	0.0	0.0
57	P27467	Protein Wnt-3a OS=Mus musculus OX=10090 GN=Wnt3a PE=1 SV=1	WNT3A	40657.2	5.31976	0.0	80	148	8	3	3	2	2	LIGHT	621448.0	675379.0	1.0	1.06163	0.0	0.277565
58	J3QP56|P97823|P97823-2	Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1|Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1|Isoform 2 of Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1	LYPLA1	24053.0|25013.5|23693.8	6.33952	0.0	69	142	5	3	2	2	2	LIGHT	2.03867e+07	2.01195e+06	1.0	0.0980298	0.0	0.0120826
59	Q8BGH2	Sorting and assembly machinery component 50 homolog OS=Mus musculus OX=10090 GN=Samm50 PE=1 SV=1	SAMM50	52230.4	6.66009	0.0	79	676	29	16	14	4	4	LIGHT	2.61454e+07	2.42042e+06	1.0	0.0945984	0.0	0.0199024
60	A0A1D5RLF1|Q8BGH4	Receptor expression-enhancing protein OS=Mus musculus OX=10090 GN=Reep1 PE=1 SV=1|Receptor expression-enhancing protein 1 OS=Mus musculus OX=10090 GN=Reep1 PE=1 SV=1	REEP1	32213.3|22384.4	5.25785	0.00115774	44	76	2	2	0	2	2	LIGHT	699099.0	0.0	1.0	0.0	0.0	0.0
61	Q8BGH7	CDC42 small effector protein 2 OS=Mus musculus OX=10090 GN=Cdc42se2 PE=1 SV=1	CDC42SE2	9388.41	5.89919	0.0	58	58	5	1	1	1	1	LIGHT	1.79447e+06	194482.0	1.0	0.108379	0.0	0.0
62	Q3UMG6	Nucleoside diphosphate kinase 7 OS=Mus musculus OX=10090 GN=Nme7 PE=1 SV=1	NME7	45033.5	6.15519	0.0	69	683	30	15	7	12	10	LIGHT	2.6927e+07	6.47684e+06	1.0	0.233487	0.0	0.0967572
63	D3YUP8|Q8VEK6	Inhibitor of growth protein OS=Mus musculus OX=10090 GN=Ing3 PE=1 SV=1|Inhibitor of growth protein 3 OS=Mus musculus OX=10090 GN=Ing3 PE=1 SV=2	ING3	46097.9|47387.5	6.05601	0.0	97	341	15	6	5	2	2	LIGHT	4.50505e+06	925917.0	1.0	0.204589	0.0	0.0371315
64	D3Z118|D3Z119|D3Z376|P97411|P97411-2|S4R217	Islet cell autoantigen 1 OS=Mus musculus OX=10090 GN=Ica1 PE=1 SV=1|Islet cell autoantigen 1 OS=Mus musculus OX=10090 GN=Ica1 PE=1 SV=1|Islet cell autoantigen 1 (Fragment) OS=Mus musculus OX=10090 GN=Ica1 PE=1 SV=1|Islet cell autoantigen 1 OS=Mus musculus OX=10090 GN=Ica1 PE=1 SV=3|Isoform 2 of Islet cell autoantigen 1 OS=Mus musculus OX=10090 GN=Ica1|Islet cell autoantigen 1 OS=Mus musculus OX=10090 GN=Ica1 PE=1 SV=1	ICA1	53467.5|36380.3|32995.7|54860.2|52783.3|35996.2	5.53437	0.0	60	135	3	3	1	2	2	LIGHT	1.05178e+06	0.0	1.0	0.0	0.0	0.0
65	Q8VEK0	Cell cycle control protein 50A OS=Mus musculus OX=10090 GN=Tmem30a PE=1 SV=1	TMEM30A	41377.0	5.87186	0.0	105	389	11	6	5	2	2	LIGHT	2.68427e+06	682463.0	1.0	0.249514	0.0	0.133006
66	I1E4X8|P83093	Stromal interaction molecule 2 OS=Mus musculus OX=10090 GN=Stim2 PE=1 SV=1|Stromal interaction molecule 2 OS=Mus musculus OX=10090 GN=Stim2 PE=1 SV=2	STIM2	85572.9|84727.5	5.47348	0.0	60	204	4	4	2	2	2	LIGHT	976266.0	0.0	1.0	0.0	0.0	0.0
67	Q9Z1Z0	General vesicular transport factor p115 OS=Mus musculus OX=10090 GN=Uso1 PE=1 SV=2	USO1	108000.0	6.73833	0.0	136	1854	86	31	30	25	21	LIGHT	1.15384e+08	1.27939e+07	1.0	0.0972066	0.0	0.183697
68	A0A5F8MPW8|Q3U9D6	Exocyst complex component OS=Mus musculus OX=10090 GN=Exoc6 PE=1 SV=1|Exocyst complex component OS=Mus musculus OX=10090 GN=Exoc6 PE=1 SV=1	EXOC6	93798.6|94025.8	5.63545	0.0	76	361	13	7	8	1	1	LIGHT	741042.0	177761.0	1.0	0.23988	0.0	0.0
69	Q9Z1Z2	Serine-threonine kinase receptor-associated protein OS=Mus musculus OX=10090 GN=Strap PE=1 SV=2	STRAP	38703.1	6.72873	0.0	115	942	51	16	19	12	9	LIGHT	1.81926e+08	1.76371e+07	1.0	0.099142	0.0	0.0722571
70	Q8C0V0	Serine/threonine-protein kinase tousled-like 1 OS=Mus musculus OX=10090 GN=Tlk1 PE=1 SV=2	TLK1	87140.2	6.11547	0.0	114	523	17	6	10	2	2	LIGHT	4.33756e+06	1.55684e+06	1.0	0.360076	0.0	0.340545
71	A0A2R8VHU8|E9Q7U2|Q8CGU1	Calcium-binding and coiled-coil domain-containing protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Calcoco1 PE=1 SV=1|Calcium-binding and coiled-coil domain-containing protein 1 OS=Mus musculus OX=10090 GN=Calcoco1 PE=1 SV=1|Calcium-binding and coiled-coil domain-containing protein 1 OS=Mus musculus OX=10090 GN=Calcoco1 PE=1 SV=2	CALCOCO1	61090.9|71345.8|77802.7	5.76037	0.0	100	776	21	14	10	5	5	LIGHT	4.62099e+06	1.76116e+06	1.0	0.386448	0.0	0.0867051
72	B7ZC21|B7ZC22|O70139	cAMP-dependent protein kinase inhibitor gamma (Fragment) OS=Mus musculus OX=10090 GN=Pkig PE=1 SV=1|cAMP-dependent protein kinase inhibitor gamma (Fragment) OS=Mus musculus OX=10090 GN=Pkig PE=1 SV=1|cAMP-dependent protein kinase inhibitor gamma OS=Mus musculus OX=10090 GN=Pkig PE=1 SV=1	PKIG	5989.75|7535.39|7995.58	4.50986	0.0	62	62	2	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
73	E9Q7E2	AT-rich interactive domain-containing protein 2 OS=Mus musculus OX=10090 GN=Arid2 PE=1 SV=1	ARID2	197520.0	6.28711	0.0	135	1522	50	28	22	10	10	LIGHT	1.87825e+07	3.73024e+06	1.0	0.170982	0.0	0.411691
74	O08919	Numb-like protein OS=Mus musculus OX=10090 GN=Numbl PE=1 SV=3	NUMBL	64774.5	5.362	0.0	94	182	8	4	3	1	1	LIGHT	430123.0	234443.0	1.0	0.54506	0.0	0.0
75	Q8CHW4	Translation initiation factor eIF-2B subunit epsilon OS=Mus musculus OX=10090 GN=Eif2b5 PE=1 SV=1	EIF2B5	80834.6	6.62365	0.0	56	296	14	8	7	3	3	LIGHT	2.50109e+07	3.16918e+06	1.0	0.11123	0.0	0.20559
76	Q9CZB0	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhc PE=1 SV=1	SDHC	18598.0	5.98172	0.000609106	49	109	6	3	2	2	2	LIGHT	4.97567e+06	669872.0	1.0	0.139324	0.0	0.020396
77	F2Z3X8|F2Z3Z0|F2Z449|F2Z466|F2Z473|Q9CZB6	Mediator of RNA polymerase II transcription subunit 7 (Fragment) OS=Mus musculus OX=10090 GN=Med7 PE=1 SV=1|Mediator of RNA polymerase II transcription subunit 7 (Fragment) OS=Mus musculus OX=10090 GN=Med7 PE=1 SV=1|Mediator of RNA polymerase II transcription subunit 7 (Fragment) OS=Mus musculus OX=10090 GN=Med7 PE=1 SV=1|Mediator of RNA polymerase II transcription subunit 7 (Fragment) OS=Mus musculus OX=10090 GN=Med7 PE=1 SV=1|Mediator of RNA polymerase II transcription subunit 7 (Fragment) OS=Mus musculus OX=10090 GN=Med7 PE=1 SV=1|Mediator of RNA polymerase II transcription subunit 7 OS=Mus musculus OX=10090 GN=Med7 PE=1 SV=2	MED7	15668.1|6987.36|10858.5|18676.7|20545.6|27415.8	5.14336	0.00999737	32	32	3	1	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
78	A0A0J9YUG5|Q8BGM4|Q8BY07	Methyltransferase-like 27 (Fragment) OS=Mus musculus OX=10090 GN=Mettl27 PE=1 SV=3|Methyltransferase-like 27 OS=Mus musculus OX=10090 GN=Mettl27 PE=1 SV=1|Methyltransferase-like 27 OS=Mus musculus OX=10090 GN=Mettl27 PE=1 SV=1	METTL27	24137.1|26305.3|23086.5	5.98892	0.0	71	146	4	3	1	3	3	LIGHT	3.48549e+06	0.0	1.0	0.0	0.0	0.0
