protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
45	A0A087WT99|E9PJU8|Q9H0W9|Q9H0W9-2|Q9H0W9-4	Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1|Ester hydrolase C11orf54 (Fragment) OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1|Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1|Isoform 2 of Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54|Isoform 4 of Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54	C11orf54	29006.7|21444.5|35607.8|33532.9|23500.5	6.34153	0.00121149	50	113	8	2	2	2	2	LIGHT	7.20232e+06	1.82361e+06	1.0	0.24523	0.0	0.0803196
46	H3BN24|H3BSL4|H3BUJ7|Q66K89	Transcription factor E4F1 (Fragment) OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=1|Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=1|Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=1|Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=2	E4F1	29657.0|64835.4|71705.2|84812.4	5.7698	0.0	69	69	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
47	B4DTR1|J3QLU9|P04626|P04626-4|P04626-5	Receptor protein-tyrosine kinase OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1|Receptor protein-tyrosine kinase OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1|Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1|Isoform 4 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2|Isoform 5 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2	ERBB2	109668.0|120333.0|141185.0|139720.0|138019.0	6.38154	0.0	93	226	7	5	1	5	5	LIGHT	1.62608e+07	6.37485e+06	1.0	0.376266	0.0	0.377874
48	A0PK00|H0YG77	Transmembrane protein 120B OS=Homo sapiens OX=9606 GN=TMEM120B PE=1 SV=1|Transmembrane protein 120B (Fragment) OS=Homo sapiens OX=9606 GN=TMEM120B PE=1 SV=1	TMEM120B	40733.0|29416.4	6.02119	0.0	77	112	4	2	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
49	Q92879|Q92879-2|Q92879-3|Q92879-6	CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1 PE=1 SV=2|Isoform 2 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1|Isoform 3 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1|Isoform 6 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1	CELF1	52429.0|51911.7|51982.8|52358.0	6.97643	0.0	113	581	50	8	14	14	7	LIGHT	1.35747e+08	4.73323e+07	1.0	0.357701	0.0	0.234769
50	Q86UA1	Pre-mRNA-processing factor 39 OS=Homo sapiens OX=9606 GN=PRPF39 PE=1 SV=3	PRPF39	78722.7	6.66449	0.0	89	524	20	12	6	9	9	LIGHT	3.34471e+07	1.90551e+07	1.0	0.544535	0.0	0.262615
51	A0A3B3ISG5|P14735	Insulin-degrading enzyme OS=Homo sapiens OX=9606 GN=IDE PE=1 SV=1|Insulin-degrading enzyme OS=Homo sapiens OX=9606 GN=IDE PE=1 SV=4	IDE	118666.0|118692.0	7.43221	0.0	124	1638	106	34	17	40	29	LIGHT	6.32512e+08	2.46537e+08	1.0	0.332528	0.0	0.335518
52	A0AV96|A0AV96-2	RNA-binding protein 47 OS=Homo sapiens OX=9606 GN=RBM47 PE=1 SV=2|Isoform 2 of RNA-binding protein 47 OS=Homo sapiens OX=9606 GN=RBM47	RBM47	64514.4|57339.6	6.1533	0.0	145	392	12	7	5	4	4	LIGHT	9.0092e+06	3.73156e+06	1.0	0.437016	0.0	0.249011
53	E9PJV1|E9PR27|Q969I3	Glycine N-acyltransferase-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=GLYATL1 PE=1 SV=1|Glycine N-acyltransferase-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=GLYATL1 PE=1 SV=1|Glycine N-acyltransferase-like protein 1 OS=Homo sapiens OX=9606 GN=GLYATL1 PE=1 SV=1	GLYATL1	7943.02|9306.6|35420.5	6.17897	0.02913	21	21	2	1	1	1	1	LIGHT	2.0034e+06	580399.0	1.0	0.289707	0.0	0.0
54	P15882|P15882-3	N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=3|Isoform 3 of N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1	CHN1	53765.2|50628.4	6.44514	0.0	91	263	10	5	3	2	2	LIGHT	9.15573e+06	2.87926e+06	1.0	0.316468	0.0	0.0428302
55	Q9Y6G9	Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=3	DYNC1LI1	56829.1	7.12049	0.0	109	880	44	17	16	12	9	LIGHT	1.02939e+08	3.40187e+07	1.0	0.348847	0.0	0.437383
56	G3V5V3|O60524|O60524-3|O60524-4	Nuclear export mediator factor NEMF (Fragment) OS=Homo sapiens OX=9606 GN=NEMF PE=1 SV=8|Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF PE=1 SV=4|Isoform 3 of Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF|Isoform 4 of Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF	NEMF	114277.0|123334.0|121085.0|118351.0	6.9702	0.0	111	1056	40	21	8	18	16	LIGHT	1.48014e+08	5.4601e+07	1.0	0.3977	0.0	0.281189
57	###REV###O95714	Reverse sequence, was E3 ubiquitin-protein ligase HERC2 OS=Homo sapiens OX=9606 GN=HERC2 PE=1 SV=2	###HERC2###	533510.0	6.89896	0.00121149	50	175	6	2	4	1	1	LIGHT	1.0419e+07	2.5967e+06	1.0	0.249228	0.0	0.0
58	Q9Y5J5	Pleckstrin homology-like domain family A member 3 OS=Homo sapiens OX=9606 GN=PHLDA3 PE=1 SV=1	PHLDA3	14053.5	6.01466	0.0331881	19	19	2	1	0	1	1	LIGHT	524057.0	1.59523e+06	1.0	3.044	0.0	0.0
59	Q7Z5G4	Golgin subfamily A member 7 OS=Homo sapiens OX=9606 GN=GOLGA7 PE=1 SV=2	GOLGA7	16042.1	5.87102	0.0	63	132	5	3	1	2	2	LIGHT	3.03387e+06	2.24112e+06	1.0	0.768288	0.0	0.0824333
60	P29218|P29218-3	Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1|Isoform 3 of Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1	IMPA1	30568.3|37069.9	7.30986	0.0	91	688	38	12	1	19	12	LIGHT	2.49508e+08	1.10722e+08	1.0	0.430941	0.0	0.395532
61	Q13257	Mitotic spindle assembly checkpoint protein MAD2A OS=Homo sapiens OX=9606 GN=MAD2L1 PE=1 SV=1	MAD2L1	23666.3	7.55328	0.0	63	303	12	6	4	4	4	LIGHT	1.77819e+08	1.73529e+08	1.0	0.966034	0.0	0.0385495
62	C9J9Q4|Q9NV66|Q9NV66-2	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1 (Fragment) OS=Homo sapiens OX=9606 GN=TYW1 PE=1 SV=1|S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1 OS=Homo sapiens OX=9606 GN=TYW1 PE=2 SV=2|Isoform 2 of S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1 OS=Homo sapiens OX=9606 GN=TYW1	TYW1	15006.8|84732.1|44071.9	5.22497	0.0270094	22	22	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
63	P41091	Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3	EIF2S3	51647.4	7.92577	0.0	124	1287	84	21	12	30	21	LIGHT	1.54869e+09	6.23955e+08	1.0	0.36233	0.0	0.542039
64	J3KSJ5|J3QKS6|J3QLB7|J3QRG5|J3QRZ2|Q9BQA9|Q9BQA9-2	Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=1|Cytochrome b-245 chaperone 1 (Fragment) OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=8|Cytochrome b-245 chaperone 1 (Fragment) OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=1|Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=1|Cytochrome b-245 chaperone 1 (Fragment) OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=8|Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=1|Isoform 2 of Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1	CYBC1	21748.2|14867.0|13603.3|16800.9|13284.1|20874.8|19538.1	5.93834	0.00564552	38	114	4	4	2	2	2	LIGHT	2.93115e+06	1.28299e+06	1.0	0.446324	0.0	0.0365118
65	A0A1B0GTN9|A0A1B0GUN0|E9PKC0|H0YDE2|Q6IQ23|Q6IQ23-2|Q6IQ23-3	Pleckstrin homology domain-containing family A member 7 (Fragment) OS=Homo sapiens OX=9606 GN=PLEKHA7 PE=1 SV=1|Pleckstrin homology domain-containing family A member 7 (Fragment) OS=Homo sapiens OX=9606 GN=PLEKHA7 PE=1 SV=1|Pleckstrin homology domain-containing family A member 7 OS=Homo sapiens OX=9606 GN=PLEKHA7 PE=1 SV=1|Pleckstrin homology domain-containing family A member 7 (Fragment) OS=Homo sapiens OX=9606 GN=PLEKHA7 PE=1 SV=1|Pleckstrin homology domain-containing family A member 7 OS=Homo sapiens OX=9606 GN=PLEKHA7 PE=1 SV=2|Isoform 2 of Pleckstrin homology domain-containing family A member 7 OS=Homo sapiens OX=9606 GN=PLEKHA7|Isoform 3 of Pleckstrin homology domain-containing family A member 7 OS=Homo sapiens OX=9606 GN=PLEKHA7	PLEKHA7	135965.0|60386.5|144905.0|85414.9|127626.0|127754.0|79340.0	5.50748	0.0225683	24	24	1	1	0	1	1	LIGHT	325760.0	87816.0	1.0	0.269573	0.0	0.0
