protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
11	O08912	Polypeptide N-acetylgalactosaminyltransferase 1 OS=Mus musculus OX=10090 GN=Galnt1 PE=1 SV=1	GALNT1	65125.8	5.8085	0.0	73	480	25	11	3	11	11	LIGHT	6.22248e+06	8.38764e+06	1.0	1.28605	0.0	0.755663
12	O08915	AH receptor-interacting protein OS=Mus musculus OX=10090 GN=Aip PE=1 SV=1	AIP	38037.3	5.69885	0.000207039	54	211	8	5	0	5	5	LIGHT	3.92484e+06	5.27537e+06	1.0	1.37497	0.0	0.376463
13	G3UYU4|O08917	Flotillin OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1|Flotillin-1 OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1	FLOT1	42440.0|47768.7	5.36225	0.0	85	469	19	9	5	5	5	LIGHT	1.95468e+06	1.45138e+06	1.0	0.739515	0.0	0.242029
14	Q80WC3	Trinucleotide repeat-containing gene 18 protein OS=Mus musculus OX=10090 GN=Tnrc18 PE=1 SV=2	TNRC18	309100.0	5.54055	0.00799759	33	64	3	2	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
15	O88587|O88587-2	Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt PE=1 SV=2|Isoform Soluble of Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt	COMT	29695.4|24919.6	5.96706	0.000568828	49	80	5	2	0	2	2	LIGHT	5.64128e+06	3.23354e+06	1.0	0.565169	0.0	0.0854847
16	Q9CZ62|Q9CZ62-2	Centrosomal protein of 97 kDa OS=Mus musculus OX=10090 GN=Cep97 PE=1 SV=1|Isoform 2 of Centrosomal protein of 97 kDa OS=Mus musculus OX=10090 GN=Cep97	CEP97	95722.4|87868.2	5.61713	0.0	107	432	22	9	4	8	8	LIGHT	3.92422e+06	5.24316e+06	1.0	1.2868	0.0	0.440323
17	A0A5F8MPX4|Q66GT5	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 OS=Mus musculus OX=10090 GN=Ptpmt1 PE=1 SV=1|Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 OS=Mus musculus OX=10090 GN=Ptpmt1 PE=1 SV=1	PTPMT1	28570.8|22099.6	5.62494	0.00040024	52	122	3	3	1	2	2	LIGHT	2.14664e+06	1.27791e+06	1.0	0.62854	0.0	0.32437
18	P50427	Steryl-sulfatase OS=Mus musculus OX=10090 GN=Sts PE=1 SV=1	STS	67232.9	4.98168	0.00799759	33	97	4	3	1	2	2	LIGHT	1.1983e+06	1.2059e+06	1.0	0.83764	0.0	0.520937
19	E9PYR1|F8VQK6	F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1|F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1	FBXL18	85911.9|79076.7	6.02767	0.0	80	328	13	7	2	6	6	LIGHT	5.50101e+06	7.29389e+06	1.0	1.26609	0.0	0.279225
20	F8VQK3	Guanylate cyclase 1, soluble, alpha 2 OS=Mus musculus OX=10090 GN=Gucy1a2 PE=1 SV=1	GUCY1A2	82918.7	5.20441	0.0	79	79	2	1	0	1	1	LIGHT	0.0	280729.0	1.0	inf	0.0	nan
21	D3Z5G0|Q3UPZ5|Q3V3Q4	Interferon-activated gene 213 OS=Mus musculus OX=10090 GN=Ifi213 PE=4 SV=1|Interferon-activated gene 213 OS=Mus musculus OX=10090 GN=Ifi213 PE=2 SV=1|Pyrin domain-containing protein 3 OS=Mus musculus OX=10090 GN=Pydc3 PE=2 SV=1	IFI213|PYDC3	63996.8|15606.8|64339.0	4.72052	0.0113569	31	58	4	2	1	1	1	LIGHT	66761.8	0.0	1.0	0.0	0.0	0.0
22	A0A1Y7VLZ7|E9Q7E9|Q3V3Q7	Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=2	PACS2	99185.1|98930.0|95671.2	5.45509	0.0	69	185	5	3	2	2	2	LIGHT	1.06283e+06	1.0298e+06	1.0	0.965165	0.0	0.267772
23	A0A0R4J177|Q3TVC7|Q3TVC7-3	Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1 PE=1 SV=1|Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1 PE=1 SV=1|Isoform 3 of Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1	CCNDBP1	42317.3|39730.4|43086.7	5.11578	0.0	63	126	3	3	2	1	1	LIGHT	646897.0	569075.0	1.0	0.879699	0.0	0.0
24	###REV###F8VQL6|###REV###Q921B4	Reverse sequence, was Zinc finger protein 369 OS=Mus musculus OX=10090 GN=Zfp369 PE=4 SV=1|Reverse sequence, was Neurotrophin receptor-interacting factor 2 OS=Mus musculus OX=10090 GN=Nrif2 PE=1 SV=1	###ZFP369###|###NRIF2###	96714.4|94439.4	5.48717	0.0113569	31	31	1	1	0	1	1	LIGHT	432384.0	0.0	1.0	0.0	0.0	0.0
25	Q9D516	Coiled-coil domain-containing protein 130 OS=Mus musculus OX=10090 GN=Ccdc130 PE=2 SV=1	CCDC130	44308.9	5.18274	0.0190152	27	27	2	1	0	1	1	LIGHT	163329.0	315102.0	1.0	1.92925	0.0	0.0
26	Q9D517	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Mus musculus OX=10090 GN=Agpat3 PE=1 SV=2	AGPAT3	43951.8	5.78732	0.00040024	52	84	4	2	2	1	1	LIGHT	955153.0	358596.0	1.0	0.375433	0.0	0.0
27	Q8K2M0	39S ribosomal protein L38, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl38 PE=1 SV=2	MRPL38	45286.8	6.0397	0.00040024	52	275	17	7	2	5	5	LIGHT	9.23482e+06	5.63496e+06	1.0	0.853369	0.0	0.683157
28	A0A2R8VHX5|Q8VD12|Q8VD12-2	Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Zfp385a PE=1 SV=1|Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Znf385a PE=1 SV=2|Isoform 2 of Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Znf385a	ZFP385A|ZNF385A	36600.3|40763.5|38653.3	5.61484	0.000391619	51	148	5	4	1	3	3	LIGHT	748562.0	1.9759e+06	1.0	2.6627	0.0	0.915163
29	A0A2R8VI30|A0A2R8VK70|A0A2R8W6P0|Q61735|Q61735-2	Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=1|Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=1|Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=1|Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=2|Isoform 2 of Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47	CD47	29838.7|35566.9|37898.9|33589.0|35921.0	5.22832	0.00181758	40	40	3	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
30	Q05A80|Q05A80-2	Caprin-2 OS=Mus musculus OX=10090 GN=Caprin2 PE=1 SV=1|Isoform 2 of Caprin-2 OS=Mus musculus OX=10090 GN=Caprin2	CAPRIN2	115104.0|90258.9	5.02025	0.0	83	124	2	2	0	2	2	LIGHT	0.0	340144.0	1.0	inf	0.0	nan
31	A0A286YDN1|Q8VC03	Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1|Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1	EML3	96746.0|96833.1	5.64856	0.0	83	456	16	9	0	9	9	LIGHT	4.13705e+06	3.96189e+06	1.0	0.973311	0.0	0.449147
32	Q8BGW1	Alpha-ketoglutarate-dependent dioxygenase FTO OS=Mus musculus OX=10090 GN=Fto PE=1 SV=1	FTO	58825.0	6.18138	0.0	93	494	23	11	6	8	8	LIGHT	6.87435e+06	1.25756e+07	1.0	1.86577	0.0	0.499687
33	Q8BGW5	SOSS complex subunit B2 OS=Mus musculus OX=10090 GN=Nabp1 PE=2 SV=1	NABP1	21906.2	5.3468	0.00021978	57	112	4	2	0	2	2	LIGHT	0.0	1.09865e+06	1.0	inf	0.0	nan
34	Q3U3I9	Zinc finger protein 865 OS=Mus musculus OX=10090 GN=Znf865 PE=2 SV=1	ZNF865	114284.0	5.51113	0.00799759	33	88	5	3	2	2	2	LIGHT	1.06413e+06	1.25366e+06	1.0	1.13917	0.0	0.181233
35	A0A589P973|Q8CH77|Q8CH77-2	Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1 PE=1 SV=1|Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1 PE=1 SV=2|Isoform 2 of Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1	NAV1	226855.0|203041.0|196574.0	5.48959	0.0	67	460	17	10	8	4	4	LIGHT	1.01897e+06	2.26535e+06	1.0	2.09235	0.0	0.725072
36	Q9QZQ8	Core histone macro-H2A.1 OS=Mus musculus OX=10090 GN=Macroh2a1 PE=1 SV=3	MACROH2A1	39881.6	6.80293	0.0	118	806	69	13	8	17	13	LIGHT	6.75112e+07	7.17936e+07	1.0	1.04332	0.0	0.310734
37	Q9QZD4	DNA repair endonuclease XPF OS=Mus musculus OX=10090 GN=Ercc4 PE=1 SV=3	ERCC4	104651.0	5.02207	0.000207039	54	210	8	5	4	2	2	LIGHT	483294.0	387598.0	1.0	0.8002	0.0	0.0662641
38	Q9QZD9	Eukaryotic translation initiation factor 3 subunit I OS=Mus musculus OX=10090 GN=Eif3i PE=1 SV=1	EIF3I	36836.7	6.6697	0.0	70	630	66	12	6	18	12	LIGHT	8.9638e+07	9.03845e+07	1.0	1.01792	0.0	0.271056
39	Q9QZD8	Mitochondrial dicarboxylate carrier OS=Mus musculus OX=10090 GN=Slc25a10 PE=1 SV=2	SLC25A10	32150.3	6.00677	0.0	64	389	21	8	5	7	7	LIGHT	8.63908e+06	6.77391e+06	1.0	0.76127	0.0	0.203683
40	E9PZM4	Chromodomain-helicase-DNA-binding protein 2 OS=Mus musculus OX=10090 GN=Chd2 PE=1 SV=1	CHD2	211644.0	5.67646	0.0	71	706	34	9	14	8	8	LIGHT	3.92565e+06	4.30192e+06	1.0	1.17639	0.0	0.673105
41	A0A2I3BQU5|E9PZM7	SR-related CTD-associated factor 11 OS=Mus musculus OX=10090 GN=Scaf11 PE=1 SV=1|SR-related CTD-associated factor 11 OS=Mus musculus OX=10090 GN=Scaf11 PE=1 SV=1	SCAF11	155969.0|163939.0	6.04351	0.0	99	852	36	14	6	14	11	LIGHT	1.26552e+07	1.43949e+07	1.0	1.10502	0.0	0.435325
42	###REV###Q61017	Reverse sequence, was Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-T2 OS=Mus musculus OX=10090 GN=Gngt2 PE=3 SV=2	###GNGT2###	7854.13	4.60592	0.0113569	31	56	2	1	1	1	1	LIGHT	0.0	127624.0	1.0	inf	0.0	nan
43	Q91YI0	Argininosuccinate lyase OS=Mus musculus OX=10090 GN=Asl PE=1 SV=1	ASL	51877.6	6.40803	0.0	85	892	36	17	8	14	13	LIGHT	3.8412e+07	1.92348e+07	1.0	0.512243	0.0	0.246278
44	A0A0J9YTU9|Q69Z99	Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Zfp512 PE=1 SV=1|Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Znf512 PE=2 SV=2	ZFP512|ZNF512	58458.7|64950.8	6.1861	0.0	83	640	29	14	3	14	12	LIGHT	1.74136e+07	1.16585e+07	1.0	0.725147	0.0	0.231637
45	Q5NCY0	Lysine-specific demethylase 6B OS=Mus musculus OX=10090 GN=Kdm6b PE=1 SV=1	KDM6B	177899.0	5.95258	0.0	86	787	23	17	14	5	5	LIGHT	1.61022e+06	7.62918e+06	1.0	4.65824	0.0	1.84726
46	E9QKC6|Q3UHH4|Q9ESN6	Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1	TRIM2	85349.9|84347.4|82420.5	5.10727	0.00021978	57	97	4	2	0	2	2	LIGHT	669470.0	699323.0	1.0	1.04262	0.0	0.0395464
47	Q8BTU1	Cilia- and flagella-associated protein 20 OS=Mus musculus OX=10090 GN=Cfap20 PE=1 SV=1	CFAP20	22905.0	6.08527	0.0	66	139	6	3	0	3	3	LIGHT	7.36012e+06	6.24677e+06	1.0	0.822441	0.0	0.0902651
48	A0A494B9Y0|A0A494BAB5|Q9D5T0	ATPase family AAA domain-containing protein 1 OS=Mus musculus OX=10090 GN=Atad1 PE=1 SV=1|ATPase family AAA domain-containing protein 1 OS=Mus musculus OX=10090 GN=Atad1 PE=1 SV=1|ATPase family AAA domain-containing protein 1 OS=Mus musculus OX=10090 GN=Atad1 PE=1 SV=1	ATAD1	36505.9|31393.9|41060.1	6.09044	0.0	66	215	15	6	1	6	6	LIGHT	6.83461e+06	1.18615e+07	1.0	1.71914	0.0	0.190042
49	Q6P5B5	Fragile X mental retardation syndrome-related protein 2 OS=Mus musculus OX=10090 GN=Fxr2 PE=1 SV=1	FXR2	74550.2	6.06349	0.0	91	856	64	13	13	15	12	LIGHT	1.09098e+07	1.39765e+07	1.0	1.29833	0.0	0.639628
50	A7VK13|B2FDI0|Q91V57|Q91V57-2|Q91V57-3	Alpha2-chimerin OS=Mus musculus OX=10090 GN=Chn1 PE=1 SV=1|N-chimaerin (Fragment) OS=Mus musculus OX=10090 GN=Chn1 PE=1 SV=1|N-chimaerin OS=Mus musculus OX=10090 GN=Chn1 PE=1 SV=2|Isoform 2 of N-chimaerin OS=Mus musculus OX=10090 GN=Chn1|Isoform 3 of N-chimaerin OS=Mus musculus OX=10090 GN=Chn1	CHN1	46867.6|10994.5|53786.1|38609.8|24308.5	5.76302	0.0	83	83	2	1	0	1	1	LIGHT	706723.0	930897.0	1.0	1.3172	0.0	0.0
51	P27467	Protein Wnt-3a OS=Mus musculus OX=10090 GN=Wnt3a PE=1 SV=1	WNT3A	40657.2	5.11886	0.0	59	127	5	3	3	1	1	LIGHT	72834.3	208060.0	1.0	2.85662	0.0	0.0
52	Q3TLR7|Q3TLR7-2	Denticleless protein homolog OS=Mus musculus OX=10090 GN=Dtl PE=1 SV=2|Isoform 2 of Denticleless protein homolog OS=Mus musculus OX=10090 GN=Dtl	DTL	80563.7|80533.7	5.55962	0.00055056	47	76	2	2	1	1	1	LIGHT	0.0	747441.0	1.0	inf	0.0	nan
53	D3YUG4|J3QP56|P97823|P97823-2	Acyl-protein thioesterase 1 (Fragment) OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1|Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1|Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1|Isoform 2 of Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1	LYPLA1	15337.8|24053.0|25013.5|23693.8	6.40204	0.00893921	32	62	4	2	0	2	2	LIGHT	8.04699e+06	7.16245e+06	1.0	0.90514	0.0	0.110004
54	Q8BGH2	Sorting and assembly machinery component 50 homolog OS=Mus musculus OX=10090 GN=Samm50 PE=1 SV=1	SAMM50	52230.4	6.22711	0.000558659	48	522	35	14	6	11	11	LIGHT	3.48844e+07	9.33173e+06	1.0	0.626265	0.0	0.660905
55	D3YUP8|Q8VEK6	Inhibitor of growth protein OS=Mus musculus OX=10090 GN=Ing3 PE=1 SV=1|Inhibitor of growth protein 3 OS=Mus musculus OX=10090 GN=Ing3 PE=1 SV=2	ING3	46097.9|47387.5	5.51777	0.0	59	127	6	3	2	2	2	LIGHT	1.13986e+06	1.76712e+06	1.0	1.56928	0.0	0.0787487
56	Q8VEK0	Cell cycle control protein 50A OS=Mus musculus OX=10090 GN=Tmem30a PE=1 SV=1	TMEM30A	41377.0	5.55014	0.0	66	203	11	4	0	4	4	LIGHT	1.75731e+06	3.3267e+06	1.0	1.66336	0.0	0.66774
57	I1E4X8|P83093	Stromal interaction molecule 2 OS=Mus musculus OX=10090 GN=Stim2 PE=1 SV=1|Stromal interaction molecule 2 OS=Mus musculus OX=10090 GN=Stim2 PE=1 SV=2	STIM2	85572.9|84727.5	5.38495	0.00123088	44	178	5	5	2	3	3	LIGHT	709844.0	1.31765e+06	1.0	1.89176	0.0	0.539394
58	Q9Z1Z0	General vesicular transport factor p115 OS=Mus musculus OX=10090 GN=Uso1 PE=1 SV=2	USO1	108000.0	6.53016	0.0	106	1514	72	28	5	30	27	LIGHT	6.35372e+07	5.06376e+07	1.0	0.79921	0.0	0.285662
59	Q9Z1Z2	Serine-threonine kinase receptor-associated protein OS=Mus musculus OX=10090 GN=Strap PE=1 SV=2	STRAP	38703.1	6.77934	0.0	74	655	45	12	1	17	12	LIGHT	7.631e+07	7.16176e+07	1.0	0.926603	0.0	0.630684
60	Q8C0V0	Serine/threonine-protein kinase tousled-like 1 OS=Mus musculus OX=10090 GN=Tlk1 PE=1 SV=2	TLK1	87140.2	5.79561	0.0	73	553	34	5	15	4	4	LIGHT	3.82755e+06	4.42796e+06	1.0	1.07721	0.0	1.02969
61	Q3UEB4|Q9R008	Mevalonate kinase OS=Mus musculus OX=10090 GN=Mvk PE=1 SV=1|Mevalonate kinase OS=Mus musculus OX=10090 GN=Mvk PE=1 SV=1	MVK	43609.8|42307.1	5.32589	0.0	85	324	9	6	0	6	6	LIGHT	1.69022e+06	1.34851e+06	1.0	0.675001	0.0	0.552267
62	A0A2R8VHU8|E9Q7U2|Q8CGU1	Calcium-binding and coiled-coil domain-containing protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Calcoco1 PE=1 SV=1|Calcium-binding and coiled-coil domain-containing protein 1 OS=Mus musculus OX=10090 GN=Calcoco1 PE=1 SV=1|Calcium-binding and coiled-coil domain-containing protein 1 OS=Mus musculus OX=10090 GN=Calcoco1 PE=1 SV=2	CALCOCO1	61090.9|71345.8|77802.7	5.61544	0.0	80	513	15	9	1	9	8	LIGHT	1.57657e+06	4.0906e+06	1.0	2.58594	0.0	1.16561
63	E9Q8K8	Zinc finger CCCH domain-containing protein 4 OS=Mus musculus OX=10090 GN=Zc3h4 PE=1 SV=1	ZC3H4	136565.0	5.94082	0.0	117	729	33	12	5	9	9	LIGHT	1.04869e+07	8.19772e+06	1.0	0.79049	0.0	0.25763
64	E9Q7E2	AT-rich interactive domain-containing protein 2 OS=Mus musculus OX=10090 GN=Arid2 PE=1 SV=1	ARID2	197520.0	6.06101	0.0	77	697	34	16	3	13	13	LIGHT	1.24642e+07	1.31531e+07	1.0	1.02349	0.0	0.4584
65	O08919	Numb-like protein OS=Mus musculus OX=10090 GN=Numbl PE=1 SV=3	NUMBL	64774.5	5.44387	0.00799759	33	65	6	2	0	2	2	LIGHT	361393.0	635498.0	1.0	1.67064	0.0	0.407437
66	F8WGB3|Q9CZB0	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhc PE=1 SV=1|Succinate dehydrogenase cytochrome b560 subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhc PE=1 SV=1	SDHC	14729.0|18598.0	5.20988	0.000892379	45	45	2	1	0	1	1	LIGHT	311697.0	287229.0	1.0	0.921502	0.0	0.0
67	F7B227|O35459	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Ech1 PE=1 SV=1|Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Mus musculus OX=10090 GN=Ech1 PE=1 SV=1	ECH1	19477.7|36437.3	5.20723	0.00123088	44	44	3	1	1	1	1	LIGHT	384258.0	223549.0	1.0	0.581767	0.0	0.0
68	A0A0J9YUG5|Q8BGM4|Q8BY07	Methyltransferase-like 27 (Fragment) OS=Mus musculus OX=10090 GN=Mettl27 PE=1 SV=3|Methyltransferase-like 27 OS=Mus musculus OX=10090 GN=Mettl27 PE=1 SV=1|Methyltransferase-like 27 OS=Mus musculus OX=10090 GN=Mettl27 PE=1 SV=1	METTL27	24137.1|26305.3|23086.5	5.04133	0.00118926	42	67	3	2	1	1	1	LIGHT	219797.0	106041.0	1.0	0.482451	0.0	0.0
69	Q8BY02	NF-kappa-B-repressing factor OS=Mus musculus OX=10090 GN=Nkrf PE=2 SV=3	NKRF	78374.5	5.95173	0.000225378	58	495	23	14	4	10	10	LIGHT	9.24973e+06	7.95398e+06	1.0	0.820365	0.0	0.220475
70	A0A2I3BS18|Q91VT1	E3 SUMO-protein ligase NSE2 OS=Mus musculus OX=10090 GN=Nsmce2 PE=4 SV=1|E3 SUMO-protein ligase NSE2 OS=Mus musculus OX=10090 GN=Nsmce2 PE=2 SV=1	NSMCE2	31455.7|28555.2	6.04738	0.000210748	55	271	19	6	4	8	6	LIGHT	4.6769e+06	1.261e+07	1.0	2.63332	0.0	0.55744
71	Q91VT4	Carbonyl reductase family member 4 OS=Mus musculus OX=10090 GN=Cbr4 PE=1 SV=2	CBR4	25569.6	5.62855	0.000210748	55	134	4	3	0	3	3	LIGHT	2.15331e+06	2.15158e+06	1.0	1.00062	0.0	0.150869
72	E9QAF9|Q0VGY8	Protein TANC1 OS=Mus musculus OX=10090 GN=Tanc1 PE=1 SV=1|Protein TANC1 OS=Mus musculus OX=10090 GN=Tanc1 PE=1 SV=2	TANC1	202109.0|202846.0	5.15295	0.0	63	211	7	6	4	2	2	LIGHT	553921.0	976814.0	1.0	1.70618	0.0	0.261089
73	Q5SSW2	Proteasome activator complex subunit 4 OS=Mus musculus OX=10090 GN=Psme4 PE=1 SV=1	PSME4	213456.0	6.29007	0.0	91	1191	56	25	5	25	22	LIGHT	3.44117e+07	2.56677e+07	1.0	0.750768	0.0	0.218423
74	Q9CRC9|Q9CRC9-2	Glucosamine-6-phosphate isomerase 2 OS=Mus musculus OX=10090 GN=Gnpda2 PE=1 SV=1|Isoform 2 of Glucosamine-6-phosphate isomerase 2 OS=Mus musculus OX=10090 GN=Gnpda2	GNPDA2	31291.7|31121.6	5.42819	0.0	68	244	13	3	4	3	3	LIGHT	1.74541e+06	982160.0	1.0	0.555745	0.0	0.183673
