protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
15	F5H658|Q14562	ATP-dependent RNA helicase DHX8 OS=Homo sapiens OX=9606 GN=DHX8 PE=1 SV=1|ATP-dependent RNA helicase DHX8 OS=Homo sapiens OX=9606 GN=DHX8 PE=1 SV=1	DHX8	134943.0|140082.0	6.08356	0.0	102	1511	52	29	37	4	4	LIGHT	7.84142e+06	1.19206e+06	1.0	0.0849888	0.0	0.273198
16	Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1	MCM6	93800.6	7.59957	0.0	127	1786	127	35	57	23	23	LIGHT	7.0459e+08	1.94753e+07	1.0	0.0210987	0.0	0.0689359
17	Q13228|Q13228-4	Methanethiol oxidase OS=Homo sapiens OX=9606 GN=SELENBP1 PE=1 SV=2|Isoform 4 of Methanethiol oxidase OS=Homo sapiens OX=9606 GN=SELENBP1	SELENBP1	52927.8|57457.1	6.64156	0.0	120	1060	44	19	22	6	6	LIGHT	4.51228e+07	1.2801e+06	1.0	0.03304	0.0	0.015393
18	Q9H867|Q9H867-1|Q9H867-3|Q9H867-5	Protein-lysine methyltransferase METTL21D OS=Homo sapiens OX=9606 GN=VCPKMT PE=1 SV=2|Isoform 1 of Protein-lysine methyltransferase METTL21D OS=Homo sapiens OX=9606 GN=VCPKMT|Isoform 3 of Protein-lysine methyltransferase METTL21D OS=Homo sapiens OX=9606 GN=VCPKMT|Isoform 5 of Protein-lysine methyltransferase METTL21D OS=Homo sapiens OX=9606 GN=VCPKMT	VCPKMT	26075.2|15612.1|9421.82|21705.9	4.83916	0.0	59	59	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
19	M0R1B8	Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1	M0R1B8	9252.78	5.5215	0.0047081	37	63	4	1	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
20	###REV###A0A2R8Y4E6|###REV###O95263|###REV###O95263-3|###REV###O95263-4|###REV###O95263-6	Reverse sequence, was Phosphodiesterase OS=Homo sapiens OX=9606 GN=PDE8B PE=3 SV=1|Reverse sequence, was High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B OS=Homo sapiens OX=9606 GN=PDE8B PE=1 SV=2|Reverse sequence, was Isoform 3 of High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B OS=Homo sapiens OX=9606 GN=PDE8B|Reverse sequence, was Isoform 4 of High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B OS=Homo sapiens OX=9606 GN=PDE8B|Reverse sequence, was Isoform 6 of High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B OS=Homo sapiens OX=9606 GN=PDE8B	###PDE8B###	87549.5|100456.0|94527.8|98249.6|95097.0	8.45392	0.021545	26	26	4	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
21	O75600|O75600-2	2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial OS=Homo sapiens OX=9606 GN=GCAT PE=1 SV=1|Isoform 2 of 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial OS=Homo sapiens OX=9606 GN=GCAT	GCAT	45826.4|48627.9	5.10759	0.0	87	287	9	6	2	4	4	LIGHT	1.21685e+06	0.0	1.0	0.0	0.0	0.0
22	H0YLY0|Q9Y5S2	Serine/threonine-protein kinase MRCK beta (Fragment) OS=Homo sapiens OX=9606 GN=CDC42BPB PE=1 SV=8|Serine/threonine-protein kinase MRCK beta OS=Homo sapiens OX=9606 GN=CDC42BPB PE=1 SV=2	CDC42BPB	75550.0|196189.0	6.16909	0.0	88	2229	67	38	51	2	2	LIGHT	4.99164e+06	210250.0	1.0	0.0417367	0.0	0.00337002
23	Q9NY97|Q9NY97-2	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=B3GNT2 PE=1 SV=2|Isoform 2 of N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=B3GNT2	B3GNT2	46391.7|45854.3	5.17186	0.0	76	197	5	5	2	3	3	LIGHT	853539.0	0.0	1.0	0.0	0.0	0.0
24	Q8WUF5	RelA-associated inhibitor OS=Homo sapiens OX=9606 GN=PPP1R13L PE=1 SV=4	PPP1R13L	89377.9	5.7344	0.0	55	181	5	4	1	2	2	LIGHT	2.01921e+06	0.0	1.0	0.0	0.0	0.0
25	Q96BT3	Centromere protein T OS=Homo sapiens OX=9606 GN=CENPT PE=1 SV=2	CENPT	60670.8	5.40888	0.000500688	47	139	5	4	1	3	3	LIGHT	1.7183e+06	0.0	1.0	0.0	0.0	0.0
26	Q99519	Sialidase-1 OS=Homo sapiens OX=9606 GN=NEU1 PE=1 SV=1	NEU1	45951.8	6.40017	0.0	89	411	16	9	7	6	4	LIGHT	1.69819e+07	2.72492e+06	1.0	0.171125	0.0	0.0899756
27	H9KVB4|O15417	Trinucleotide repeat-containing gene 18 protein OS=Homo sapiens OX=9606 GN=TNRC18 PE=1 SV=1|Trinucleotide repeat-containing gene 18 protein OS=Homo sapiens OX=9606 GN=TNRC18 PE=1 SV=3	TNRC18	315922.0|315980.0	5.03389	0.000128485	50	141	4	4	3	1	1	LIGHT	228153.0	1.65213e+06	1.0	7.24132	0.0	0.0
28	G3V1M0|Q9Y5A6	Zinc finger and SCAN domain-containing protein 21 OS=Homo sapiens OX=9606 GN=ZSCAN21 PE=1 SV=2|Zinc finger and SCAN domain-containing protein 21 OS=Homo sapiens OX=9606 GN=ZSCAN21 PE=1 SV=2	ZSCAN21	50390.6|54764.8	5.93551	0.0	69	151	6	2	5	1	1	LIGHT	1.54095e+06	0.0	1.0	0.0	0.0	0.0
29	Q13643	Four and a half LIM domains protein 3 OS=Homo sapiens OX=9606 GN=FHL3 PE=1 SV=4	FHL3	33166.4	6.56952	0.0	100	444	12	9	6	2	2	LIGHT	1.14524e+07	1.94086e+06	1.0	0.186188	0.0	0.245488
30	Q13641	Trophoblast glycoprotein OS=Homo sapiens OX=9606 GN=TPBG PE=1 SV=1	TPBG	46573.0	5.94443	0.00180571	41	130	5	3	2	3	2	LIGHT	8.21332e+06	0.0	1.0	0.0	0.0	0.0
31	Q9Y5A9	YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2	YTHDF2	62466.7	7.01028	0.0	105	883	44	11	16	7	7	LIGHT	8.39153e+07	3.82996e+06	1.0	0.0533125	0.0	0.0405794
32	Q9ULV0	Unconventional myosin-Vb OS=Homo sapiens OX=9606 GN=MYO5B PE=1 SV=3	MYO5B	215135.0	5.1132	0.0	92	481	11	7	6	3	3	LIGHT	784889.0	0.0	1.0	0.0	0.0	0.0
33	Q02127	Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Homo sapiens OX=9606 GN=DHODH PE=1 SV=3	DHODH	42840.9	6.34165	0.0	113	714	17	14	2	13	13	LIGHT	2.39166e+07	0.0	1.0	0.0	0.0	0.0
34	A0A494C1T9|Q6ZRV2	Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=1|Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=3	FAM83H	149592.0|127557.0	5.83651	0.0	96	459	12	9	1	8	8	LIGHT	3.76666e+06	0.0	1.0	0.0	0.0	0.0
35	C9JBY7|Q9Y291	28S ribosomal protein S33, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS33 PE=1 SV=1|28S ribosomal protein S33, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS33 PE=1 SV=1	MRPS33	11449.1|12620.7	5.96383	0.00180571	41	109	4	3	1	3	3	LIGHT	4.68509e+06	0.0	1.0	0.0	0.0	0.0
36	Q9Y294	Histone chaperone ASF1A OS=Homo sapiens OX=9606 GN=ASF1A PE=1 SV=1	ASF1A	23125.2	6.34153	0.0	120	241	7	2	2	1	1	LIGHT	5.69313e+06	226659.0	1.0	0.0398127	0.0	0.0
37	Q9Y295	Developmentally-regulated GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=DRG1 PE=1 SV=1	DRG1	40801.9	6.93365	0.0	98	1141	57	21	26	10	9	LIGHT	9.60112e+07	3.35146e+06	1.0	0.0411051	0.0	0.411782
38	O75420	GRB10-interacting GYF protein 1 OS=Homo sapiens OX=9606 GN=GIGYF1 PE=1 SV=2	GIGYF1	115044.0	5.63897	0.0	70	240	6	6	1	5	5	LIGHT	3.35989e+06	0.0	1.0	0.0	0.0	0.0
39	O75427	Leucine-rich repeat and calponin homology domain-containing protein 4 OS=Homo sapiens OX=9606 GN=LRCH4 PE=1 SV=2	LRCH4	74089.3	5.90964	0.0	106	734	17	13	0	13	12	LIGHT	1.41965e+07	0.0	1.0	0.0	0.0	0.0
40	A0A1B0GUZ7|Q14156|Q14156-2	Protein EFR3 homolog A OS=Homo sapiens OX=9606 GN=EFR3A PE=1 SV=1|Protein EFR3 homolog A OS=Homo sapiens OX=9606 GN=EFR3A PE=1 SV=2|Isoform 2 of Protein EFR3 homolog A OS=Homo sapiens OX=9606 GN=EFR3A	EFR3A	96981.8|93777.2|89429.1	5.82003	0.0	68	393	27	9	4	7	7	LIGHT	4.27894e+06	0.0	1.0	0.0	0.0	0.0
41	O00506	Serine/threonine-protein kinase 25 OS=Homo sapiens OX=9606 GN=STK25 PE=1 SV=1	STK25	48309.9	5.6585	0.0	76	295	15	4	9	1	1	LIGHT	629885.0	125738.0	1.0	0.199621	0.0	0.0
42	O00505	Importin subunit alpha-4 OS=Homo sapiens OX=9606 GN=KPNA3 PE=1 SV=2	KPNA3	58288.0	6.64409	0.0	99	711	32	8	17	3	3	LIGHT	2.42515e+07	809480.0	1.0	0.0318712	0.0	0.0216918
43	F5GZF0|O14519|O14519-2	Cyclin-dependent kinase 2-associated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CDK2AP1 PE=1 SV=1|Cyclin-dependent kinase 2-associated protein 1 OS=Homo sapiens OX=9606 GN=CDK2AP1 PE=1 SV=1|Isoform 2 of Cyclin-dependent kinase 2-associated protein 1 OS=Homo sapiens OX=9606 GN=CDK2AP1	CDK2AP1	7219.67|12414.3|9651.95	5.17075	0.0	91	91	2	1	0	1	1	LIGHT	608608.0	0.0	1.0	0.0	0.0	0.0
44	Q8IYD1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B OS=Homo sapiens OX=9606 GN=GSPT2 PE=1 SV=2	GSPT2	69466.8	6.18309	0.0	96	1253	71	10	47	2	2	LIGHT	8.4533e+06	769150.0	1.0	0.249195	0.0	0.384699
45	Q16585|Q16585-2	Beta-sarcoglycan OS=Homo sapiens OX=9606 GN=SGCB PE=1 SV=1|Isoform 2 of Beta-sarcoglycan OS=Homo sapiens OX=9606 GN=SGCB	SGCB	35096.8|27191.4	5.69419	0.0	95	183	4	3	1	1	1	LIGHT	836624.0	470875.0	1.0	0.562827	0.0	0.0
46	Q9H0M0|Q9H0M0-3|Q9H0M0-6	NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens OX=9606 GN=WWP1 PE=1 SV=1|Isoform 3 of NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens OX=9606 GN=WWP1|Isoform 6 of NEDD4-like E3 ubiquitin-protein ligase WWP1 OS=Homo sapiens OX=9606 GN=WWP1	WWP1	105991.0|92174.5|82282.1	5.29594	0.00110416	44	68	2	2	0	2	2	LIGHT	1.05076e+06	0.0	1.0	0.0	0.0	0.0
47	Q8IVD9	NudC domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NUDCD3 PE=1 SV=3	NUDCD3	40853.7	6.16674	0.0	98	694	24	14	7	12	11	LIGHT	1.47639e+07	0.0	1.0	0.0	0.0	0.0
48	###CONTAMINANT###Q9TT36	Thyroxine-binding globulin OS=Bos taurus GN=SERPINA7 PE=2 SV=1	SERPINA7	46386.7	5.4172	0.000128485	50	81	2	2	0	2	2	LIGHT	786510.0	0.0	1.0	0.0	0.0	0.0
49	A0A087WT99|Q9H0W9|Q9H0W9-2	Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1|Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1|Isoform 2 of Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54	C11ORF54	29006.7|35607.8|33532.9	5.96284	0.0	68	297	17	2	8	2	2	LIGHT	4.31105e+06	0.0	1.0	0.0	0.0	0.0
50	H3BUJ7|Q66K89	Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=1|Transcription factor E4F1 OS=Homo sapiens OX=9606 GN=E4F1 PE=1 SV=2	E4F1	71705.2|84812.4	5.44738	0.0	90	269	10	4	0	5	4	LIGHT	2.87847e+06	0.0	1.0	0.0	0.0	0.0
51	Q9UI08	Ena/VASP-like protein OS=Homo sapiens OX=9606 GN=EVL PE=1 SV=2	EVL	44706.3	5.68707	0.0	108	412	8	6	8	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
52	Q9UI09	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 OS=Homo sapiens OX=9606 GN=NDUFA12 PE=1 SV=1	NDUFA12	17103.6	5.7901	0.0	65	174	7	4	2	2	2	LIGHT	1.1038e+07	0.0	1.0	0.0	0.0	0.0
53	A0A3B3IS78|A0A3B3ISD4|O95342|Q53S60	Bile salt export pump (Fragment) OS=Homo sapiens OX=9606 GN=ABCB11 PE=1 SV=1|Bile salt export pump (Fragment) OS=Homo sapiens OX=9606 GN=ABCB11 PE=1 SV=1|Bile salt export pump OS=Homo sapiens OX=9606 GN=ABCB11 PE=1 SV=2|Bile salt export pump (Fragment) OS=Homo sapiens OX=9606 GN=ABCB11 PE=1 SV=1	ABCB11	86477.6|11374.6|147454.0|49832.7	4.97549	0.0	53	53	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
54	E7EV01|O15484	Calpain-5 OS=Homo sapiens OX=9606 GN=CAPN5 PE=1 SV=2|Calpain-5 OS=Homo sapiens OX=9606 GN=CAPN5 PE=1 SV=2	CAPN5	78447.1|74092.0	5.45636	0.0	66	481	13	9	2	8	7	LIGHT	4.03808e+06	0.0	1.0	0.0	0.0	0.0
55	###REV###Q86V25|###REV###Q86V25-2|###REV###Q86V25-5|###REV###Q86V25-6	Reverse sequence, was Tubulinyl-Tyr carboxypeptidase 2 OS=Homo sapiens OX=9606 GN=VASH2 PE=1 SV=2|Reverse sequence, was Isoform 2 of Tubulinyl-Tyr carboxypeptidase 2 OS=Homo sapiens OX=9606 GN=VASH2|Reverse sequence, was Isoform 5 of Tubulinyl-Tyr carboxypeptidase 2 OS=Homo sapiens OX=9606 GN=VASH2|Reverse sequence, was Isoform 6 of Tubulinyl-Tyr carboxypeptidase 2 OS=Homo sapiens OX=9606 GN=VASH2	###VASH2###	40595.1|33630.8|35514.5|29348.5	5.3736	0.0253193	25	25	3	1	1	1	1	LIGHT	303896.0	0.0	1.0	0.0	0.0	0.0
56	P04626|P04626-4|P04626-5	Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1|Isoform 4 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2|Isoform 5 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2	ERBB2	141185.0|139720.0|138019.0	5.7799	0.0	107	752	21	14	15	1	1	LIGHT	171234.0	236561.0	1.0	1.38151	0.0	0.0
57	A0PK00|H0YG77	Transmembrane protein 120B OS=Homo sapiens OX=9606 GN=TMEM120B PE=1 SV=1|Transmembrane protein 120B (Fragment) OS=Homo sapiens OX=9606 GN=TMEM120B PE=1 SV=1	TMEM120B	40733.0|29416.4	5.52006	0.0	77	221	6	4	0	4	4	LIGHT	3.16668e+06	0.0	1.0	0.0	0.0	0.0
58	A0A0A0MTR3|Q9NV29	Transmembrane protein 100 (Fragment) OS=Homo sapiens OX=9606 GN=TMEM100 PE=1 SV=1|Transmembrane protein 100 OS=Homo sapiens OX=9606 GN=TMEM100 PE=1 SV=2	TMEM100	13973.5|14547.8	5.93725	0.000500688	47	84	2	2	1	1	1	LIGHT	1.4623e+06	0.0	1.0	0.0	0.0	0.0
59	G5EA30|Q92879-4	CUG triplet repeat, RNA binding protein 1, isoform CRA_c OS=Homo sapiens OX=9606 GN=CELF1 PE=1 SV=1|Isoform 4 of CUGBP Elav-like family member 1 OS=Homo sapiens OX=9606 GN=CELF1	CELF1	55563.5|55421.4	6.72116	0.0	76	693	57	12	16	28	11	LIGHT	6.68961e+07	0.0	1.0	0.0	0.0	0.0
60	Q86UA1	Pre-mRNA-processing factor 39 OS=Homo sapiens OX=9606 GN=PRPF39 PE=1 SV=3	PRPF39	78722.7	6.34257	0.0	82	1145	35	22	28	2	2	LIGHT	9.25318e+06	483132.0	1.0	0.0522518	0.0	0.00415074
61	A0AV96|A0AV96-2	RNA-binding protein 47 OS=Homo sapiens OX=9606 GN=RBM47 PE=1 SV=2|Isoform 2 of RNA-binding protein 47 OS=Homo sapiens OX=9606 GN=RBM47	RBM47	64514.4|57339.6	5.7418	0.0	145	497	11	8	1	8	8	LIGHT	6.43381e+06	0.0	1.0	0.0	0.0	0.0
62	P15882|P15882-3	N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1 PE=1 SV=3|Isoform 3 of N-chimaerin OS=Homo sapiens OX=9606 GN=CHN1	CHN1	53765.2|50628.4	5.34407	0.0	67	365	14	7	9	1	1	LIGHT	362689.0	98958.2	1.0	0.272846	0.0	0.0
63	Q9Y6G9	Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=3	DYNC1LI1	56829.1	6.71225	0.0	101	1117	48	20	24	7	7	LIGHT	4.05307e+07	1.38931e+06	1.0	0.0354708	0.0	0.0936575
64	O60524|O60524-3	Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF PE=1 SV=4|Isoform 3 of Nuclear export mediator factor NEMF OS=Homo sapiens OX=9606 GN=NEMF	NEMF	123334.0|121085.0	6.33022	0.0	94	1293	34	29	27	3	3	LIGHT	1.1707e+07	645841.0	1.0	0.0539402	0.0	0.0172351
65	Q5HYW2	NHS-like protein 2 OS=Homo sapiens OX=9606 GN=NHSL2 PE=1 SV=2	NHSL2	133831.0	5.81494	0.0	111	451	12	10	9	1	1	LIGHT	901455.0	963061.0	1.0	1.06834	0.0	0.0
66	Q9UKX7	Nuclear pore complex protein Nup50 OS=Homo sapiens OX=9606 GN=NUP50 PE=1 SV=2	NUP50	50512.3	6.55848	0.0	144	1651	60	24	32	6	5	LIGHT	5.02242e+07	2.55408e+06	1.0	0.0327433	0.0	0.61154
67	###REV###O95714	Reverse sequence, was E3 ubiquitin-protein ligase HERC2 OS=Homo sapiens OX=9606 GN=HERC2 PE=1 SV=2	###HERC2###	533510.0	4.73451	0.00134065	43	141	12	1	3	1	1	LIGHT	0.0	95384.2	1.0	inf	0.0	nan
68	Q8N3Z6	Zinc finger CCHC domain-containing protein 7 OS=Homo sapiens OX=9606 GN=ZCCHC7 PE=1 SV=2	ZCCHC7	64210.2	5.42917	0.00974212	32	55	2	2	1	1	1	LIGHT	456501.0	0.0	1.0	0.0	0.0	0.0
69	Q7Z5G4	Golgin subfamily A member 7 OS=Homo sapiens OX=9606 GN=GOLGA7 PE=1 SV=2	GOLGA7	16042.1	5.96486	0.0	56	240	9	6	6	1	1	LIGHT	2.16479e+06	123699.0	1.0	0.0571412	0.0	0.0
70	Q9Y2Y6	Transmembrane protein 98 OS=Homo sapiens OX=9606 GN=TMEM98 PE=1 SV=1	TMEM98	24879.9	5.465	0.0	82	115	5	2	0	2	2	LIGHT	2.19083e+06	854278.0	1.0	0.348879	0.0	0.113618
71	P41091	Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3	EIF2S3	51647.4	7.491	0.0	126	1257	84	24	27	22	20	LIGHT	5.7205e+08	3.12328e+07	1.0	0.0483336	0.0	0.0288016
72	E9PJM3|G3V1E0|Q9UK99|Q9UK99-2|Q9UK99-3	F-box only protein 3 OS=Homo sapiens OX=9606 GN=FBXO3 PE=1 SV=1|F-box only protein 3 OS=Homo sapiens OX=9606 GN=FBXO3 PE=1 SV=1|F-box only protein 3 OS=Homo sapiens OX=9606 GN=FBXO3 PE=1 SV=3|Isoform 2 of F-box only protein 3 OS=Homo sapiens OX=9606 GN=FBXO3|Isoform 3 of F-box only protein 3 OS=Homo sapiens OX=9606 GN=FBXO3	FBXO3	49919.7|41633.9|55380.8|48297.9|47628.6	5.14848	0.0	87	141	4	2	1	1	1	LIGHT	276207.0	78675.8	1.0	0.284843	0.0	0.0
73	Q9BQA9|Q9BQA9-2	Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1 PE=1 SV=1|Isoform 2 of Cytochrome b-245 chaperone 1 OS=Homo sapiens OX=9606 GN=CYBC1	CYBC1	20874.8|19538.1	5.84934	0.0	53	197	9	5	1	6	5	LIGHT	4.41002e+06	0.0	1.0	0.0	0.0	0.0
74	Q9UJT0	Tubulin epsilon chain OS=Homo sapiens OX=9606 GN=TUBE1 PE=2 SV=1	TUBE1	53582.0	5.63699	0.0	77	245	6	6	5	1	1	LIGHT	340398.0	578713.0	1.0	1.70011	0.0	0.0
75	P53701	Cytochrome c-type heme lyase OS=Homo sapiens OX=9606 GN=HCCS PE=1 SV=1	HCCS	30981.0	6.55438	0.0	65	467	18	10	2	9	8	LIGHT	2.86752e+07	0.0	1.0	0.0	0.0	0.0
