protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
11	Q9EP78	Carbohydrate sulfotransferase 7 OS=Mus musculus OX=10090 GN=Chst7 PE=2 SV=1	Chst7	55302.8	5.91201	0.0	62	191	9	6	0	6	6	LIGHT	4.93881e+06	5.95805e+06	1.0	1.1587	0.0	0.360322
12	Q9EP72	ER membrane protein complex subunit 7 OS=Mus musculus OX=10090 GN=Emc7 PE=1 SV=1	Emc7	26293.4	6.29666	0.0	77	127	6	3	3	1	1	LIGHT	4.14485e+06	1.17816e+06	1.0	0.284246	0.0	0.0
13	Q9CQL4|V9GXI7	39S ribosomal protein L20, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl20 PE=1 SV=1|39S ribosomal protein L20, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl20 PE=1 SV=1	Mrpl20	17754.8|13130.1	5.90681	0.0	64	180	7	4	3	2	2	LIGHT	5.55668e+06	1.33727e+06	1.0	0.23224	0.0	0.0279942
14	###REV###F6WVB0|###REV###Q8BYG9|###REV###Q8BYG9-2	Reverse sequence, was Ephrin type-A receptor 10 (Fragment) OS=Mus musculus OX=10090 GN=Epha10 PE=1 SV=1|Reverse sequence, was Ephrin type-A receptor 10 OS=Mus musculus OX=10090 GN=Epha10 PE=2 SV=2|Reverse sequence, was Isoform 2 of Ephrin type-A receptor 10 OS=Mus musculus OX=10090 GN=Epha10	###Epha10###	94720.0|110969.0|32256.9	4.99033	0.0151745	24	24	4	1	0	1	1	LIGHT	205537.0	0.0	1.0	0.0	0.0	0.0
15	Q8R349	Cell division cycle protein 16 homolog OS=Mus musculus OX=10090 GN=Cdc16 PE=1 SV=1	Cdc16	72212.6	7.06096	0.0	105	495	32	10	5	13	8	LIGHT	1.08233e+08	1.88485e+07	1.0	0.174292	0.0	0.0455258
16	A0A0G2JF16|Q8R344	Coiled-coil domain-containing protein 12 (Fragment) OS=Mus musculus OX=10090 GN=Ccdc12 PE=1 SV=1|Coiled-coil domain-containing protein 12 OS=Mus musculus OX=10090 GN=Ccdc12 PE=1 SV=2	Ccdc12	15922.8|18937.1	6.40976	0.0	51	113	8	3	2	3	3	LIGHT	1.64612e+07	2.5815e+06	1.0	0.175455	0.0	0.0344656
17	O08911	Mitogen-activated protein kinase 12 OS=Mus musculus OX=10090 GN=Mapk12 PE=1 SV=1	Mapk12	42187.6	6.34895	0.0	105	405	20	6	7	5	5	LIGHT	1.71204e+07	2.3772e+06	1.0	0.126361	0.0	0.0865043
18	O08912	Polypeptide N-acetylgalactosaminyltransferase 1 OS=Mus musculus OX=10090 GN=Galnt1 PE=1 SV=1	Galnt1	65125.8	6.56203	0.0	82	499	21	9	5	8	6	LIGHT	3.41176e+07	7.36834e+06	1.0	0.224452	0.0	0.0892044
19	O08915	AH receptor-interacting protein OS=Mus musculus OX=10090 GN=Aip PE=1 SV=1	Aip	38037.3	6.44728	0.0	65	248	23	5	1	8	4	LIGHT	2.73107e+07	5.53716e+06	1.0	0.207267	0.0	0.0607957
20	O08914	Fatty-acid amide hydrolase 1 OS=Mus musculus OX=10090 GN=Faah PE=1 SV=1	Faah	64206.6	5.62266	0.0110169	27	27	1	1	0	1	1	LIGHT	791844.0	0.0	1.0	0.0	0.0	0.0
21	G3UYU4|O08917	Flotillin OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1|Flotillin-1 OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1	Flot1	42440.0|47768.7	6.02353	0.0	87	398	14	7	3	7	5	LIGHT	1.44729e+07	2.47474e+06	1.0	0.176632	0.0	0.155193
22	O08919	Numb-like protein OS=Mus musculus OX=10090 GN=Numbl PE=1 SV=3	Numbl	64774.5	5.8874	0.0	65	159	5	4	0	4	4	LIGHT	6.34433e+06	2.17865e+06	1.0	0.321722	0.0	0.267105
23	O88587|O88587-2	Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt PE=1 SV=2|Isoform Soluble of Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt	Comt	29695.4|24919.6	6.19432	0.0	76	180	7	4	2	3	2	LIGHT	1.56489e+07	1.88296e+06	1.0	0.134281	0.0	0.0250621
24	Q62048|Q62048-2	Astrocytic phosphoprotein PEA-15 OS=Mus musculus OX=10090 GN=Pea15 PE=1 SV=1|Isoform 2 of Astrocytic phosphoprotein PEA-15 OS=Mus musculus OX=10090 GN=Pea15	Pea15	15101.8|12593.6	5.83545	0.00876311	29	29	2	1	2	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
25	Q9CXU0	Mediator of RNA polymerase II transcription subunit 10 OS=Mus musculus OX=10090 GN=Med10 PE=1 SV=1	Med10	15765.1	5.77523	0.00117548	43	43	4	1	0	2	1	LIGHT	1.91463e+06	1.37641e+06	1.0	0.716744	0.0	0.0212716
26	###REV###B1AX39|###REV###B1AX39-3	Reverse sequence, was Zinc finger CCHC domain-containing protein 7 OS=Mus musculus OX=10090 GN=Zcchc7 PE=2 SV=1|Reverse sequence, was Isoform 2 of Zinc finger CCHC domain-containing protein 7 OS=Mus musculus OX=10090 GN=Zcchc7	###Zcchc7###	64215.2|26494.7	4.99963	0.00664795	32	32	1	1	0	1	1	LIGHT	133532.0	0.0	1.0	0.0	0.0	0.0
27	Q8BZM1	Glomulin OS=Mus musculus OX=10090 GN=Glmn PE=1 SV=1	Glmn	68624.6	6.57181	0.0	103	399	16	9	6	6	5	LIGHT	2.55616e+07	3.76496e+06	1.0	0.146288	0.0	0.0382313
28	Q4G5Y1	Kelch domain-containing protein 2 OS=Mus musculus OX=10090 GN=Klhdc2 PE=2 SV=3	Klhdc2	46506.4	5.71581	0.00982766	28	28	4	1	0	1	1	LIGHT	547944.0	767269.0	1.0	1.40027	0.0	0.0
29	A0A1W2P7L7|P59708	Splicing factor 3B subunit 6 (Fragment) OS=Mus musculus OX=10090 GN=Sf3b6 PE=1 SV=1|Splicing factor 3B subunit 6 OS=Mus musculus OX=10090 GN=Sf3b6 PE=1 SV=1	Sf3b6	13142.8|14689.6	6.47309	0.0	94	94	6	1	1	1	1	LIGHT	5.9958e+06	1.12171e+06	1.0	0.187082	0.0	0.0
30	E9PYR1|F8VQK6	F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1|F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1	Fbxl18	85911.9|79076.7	6.0848	0.00132692	42	170	10	6	4	5	4	LIGHT	1.35889e+07	3.19743e+06	1.0	0.235156	0.0	0.0518184
31	F8VQK3	Guanylate cyclase 1, soluble, alpha 2 OS=Mus musculus OX=10090 GN=Gucy1a2 PE=1 SV=1	Gucy1a2	82918.7	5.90137	0.0	63	125	6	3	1	3	3	LIGHT	2.24186e+06	5.88186e+06	1.0	1.24862	0.0	6.11084
32	A0A1Y7VLZ7|E9Q7E9|Q3V3Q7	Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=2	Pacs2	99185.1|98930.0|95671.2	5.65637	0.000700035	46	94	5	3	4	1	1	LIGHT	961738.0	0.0	1.0	0.0	0.0	0.0
33	Q7M724	Taste receptor type 2 member 106 OS=Mus musculus OX=10090 GN=Tas2r106 PE=2 SV=1	Tas2r106	36101.8	6.8667	0.00558828	34	34	1	1	0	1	1	LIGHT	1.1148e+07	1.74238e+06	1.0	0.156295	0.0	0.0
34	A0A0R4J177|Q3TVC7|Q3TVC7-3	Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1 PE=1 SV=1|Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1 PE=1 SV=1|Isoform 3 of Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1	Ccndbp1	42317.3|39730.4|43086.7	5.09931	0.00558828	34	57	2	2	0	2	2	LIGHT	6.75494e+06	1.18277e+06	1.0	0.293392	0.0	0.246007
35	A2AE89|P10649	Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2|Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2	Gstm1	28708.6|26067.1	7.2548	0.0	92	599	44	8	11	10	7	LIGHT	1.39031e+08	2.08011e+07	1.0	0.14433	0.0	0.485767
36	Q9D517	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Mus musculus OX=10090 GN=Agpat3 PE=1 SV=2	Agpat3	43951.8	6.046	0.0	51	140	4	3	0	4	3	LIGHT	6.72309e+06	1.0175e+06	1.0	0.131583	0.0	0.115118
37	Q8K2M0	39S ribosomal protein L38, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl38 PE=1 SV=2	Mrpl38	45286.8	6.16617	0.0	78	271	16	7	4	3	3	LIGHT	1.0353e+07	2.37644e+06	1.0	0.233868	0.0	0.0244872
38	A0A2R8VHX5|Q8VD12|Q8VD12-2	Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Zfp385a PE=1 SV=1|Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Znf385a PE=1 SV=2|Isoform 2 of Zinc finger protein 385A OS=Mus musculus OX=10090 GN=Znf385a	Zfp385a|Znf385a	36600.3|40763.5|38653.3	6.05995	0.000700035	46	146	5	4	0	4	4	LIGHT	6.54037e+06	2.98833e+06	1.0	0.471837	0.0	0.298581
39	Q8BIQ5	Cleavage stimulation factor subunit 2 OS=Mus musculus OX=10090 GN=Cstf2 PE=1 SV=2	Cstf2	61415.6	6.88571	0.0	89	435	35	7	9	10	6	LIGHT	7.96313e+07	1.54701e+08	1.0	0.178612	0.0	14.8612
40	O88665	Bromodomain-containing protein 7 OS=Mus musculus OX=10090 GN=Brd7 PE=1 SV=1	Brd7	74524.1	6.70319	0.0	121	512	23	8	3	10	7	LIGHT	4.26365e+07	7.72183e+06	1.0	0.196446	0.0	0.105204
41	Q9JIL4	Na(+)/H(+) exchange regulatory cofactor NHE-RF3 OS=Mus musculus OX=10090 GN=Pdzk1 PE=1 SV=1	Pdzk1	56862.8	6.78089	0.0	106	853	25	15	13	8	7	LIGHT	4.74442e+07	7.39202e+06	1.0	0.0438996	0.0	0.731798
42	E9Q507|K4DI71|Q9DB00	GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=1|GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=1|GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=3	Gon4l	248777.0|248918.0|250811.0	5.56157	0.0	60	284	16	6	2	7	5	LIGHT	4.708e+06	3.42559e+06	1.0	0.76208	0.0	0.376314
43	Q9DB05	Alpha-soluble NSF attachment protein OS=Mus musculus OX=10090 GN=Napa PE=1 SV=1	Napa	33624.4	6.74339	0.0	105	667	42	11	9	14	8	LIGHT	1.14565e+08	2.35833e+07	1.0	0.200796	0.0	0.0804702
44	A0A2R8VI30|A0A2R8VK70|A0A2R8W6P0|Q61735|Q61735-2	Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=1|Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=1|Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=1|Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=2|Isoform 2 of Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47	Cd47	29838.7|35566.9|37898.9|33589.0|35921.0	5.84909	0.0	50	50	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
45	A0A087WRE5|Q6P3D0	U8 snoRNA-decapping enzyme (Fragment) OS=Mus musculus OX=10090 GN=Nudt16 PE=1 SV=1|U8 snoRNA-decapping enzyme OS=Mus musculus OX=10090 GN=Nudt16 PE=1 SV=1	Nudt16	21460.3|21925.5	4.93323	0.00117548	43	103	5	2	4	1	1	LIGHT	159174.0	32078.4	1.0	0.201531	0.0	0.0
46	A0A0A6YVZ7|A0A0A6YWF7|Q8C735|Q8C735-2	Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=1|Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=1|Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=2|Isoform 2 of Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9	Lin9	64097.0|31532.5|62233.0|58279.1	5.82298	0.013773	25	67	3	3	1	2	2	LIGHT	2.1511e+06	1.10715e+06	1.0	0.426146	0.0	0.379775
47	A0A286YDN1|Q8VC03	Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1|Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1	Eml3	96746.0|96833.1	5.98424	0.0	106	404	12	6	3	6	5	LIGHT	8.41498e+06	1.11659e+07	1.0	0.185077	0.0	8.7648
48	Q80ZJ6|Q80ZJ6-2	Protein zer-1 homolog OS=Mus musculus OX=10090 GN=Zer1 PE=1 SV=1|Isoform 2 of Protein zer-1 homolog OS=Mus musculus OX=10090 GN=Zer1	Zer1	90500.8|89107.0	5.06808	0.000690846	45	137	7	5	4	2	2	LIGHT	487660.0	328825.0	1.0	0.674003	0.0	0.00751913
49	P22727	Protein Wnt-6 OS=Mus musculus OX=10090 GN=Wnt6 PE=1 SV=2	Wnt6	41055.3	5.26325	0.0110169	27	27	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
50	A0A1Y7VK00	Zinc finger protein 825 OS=Mus musculus OX=10090 GN=Zfp825 PE=1 SV=1	Zfp825	35141.4	5.93029	0.0	71	233	6	3	5	1	1	LIGHT	1.33354e+06	464085.0	1.0	0.34801	0.0	0.0
51	H7BX95|Q6PDM2	Serine/arginine-rich-splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=1|Serine/arginine-rich splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=3	Srsf1	28426.0|27841.9	8.1209	0.0	97	754	95	11	15	20	9	LIGHT	1.64332e+09	1.79506e+08	1.0	0.107127	0.0	0.0501938
52	Q99PQ2|Q99PQ2-2	E3 ubiquitin-protein ligase TRIM11 OS=Mus musculus OX=10090 GN=Trim11 PE=1 SV=1|Isoform 2 of E3 ubiquitin-protein ligase TRIM11 OS=Mus musculus OX=10090 GN=Trim11	Trim11	53629.7|55533.6	5.58809	0.0	71	117	5	3	2	2	1	LIGHT	1.04891e+06	597776.0	1.0	0.567358	0.0	0.0253423
53	E9Q7K9|Q3U2U7	Methyltransferase-like protein 17, mitochondrial OS=Mus musculus OX=10090 GN=Mettl17 PE=1 SV=1|Methyltransferase-like protein 17, mitochondrial OS=Mus musculus OX=10090 GN=Mettl17 PE=2 SV=2	Mettl17	55780.5|52655.1	6.05413	0.0	69	186	4	4	2	2	2	LIGHT	2.02853e+06	510112.0	1.0	0.263431	0.0	0.0321589
54	A0A2I3BPP1|Q3UHB2|Q61037-6	Tuberin OS=Mus musculus OX=10090 GN=Tsc2 PE=1 SV=1|Tuberin OS=Mus musculus OX=10090 GN=Tsc2 PE=1 SV=1|Isoform E of Tuberin OS=Mus musculus OX=10090 GN=Tsc2	Tsc2	200891.0|203467.0|200955.0	6.0265	0.0	81	644	24	17	12	8	8	LIGHT	8.41524e+06	2.86437e+06	1.0	0.3426	0.0	0.133482
55	Q9QZD9	Eukaryotic translation initiation factor 3 subunit I OS=Mus musculus OX=10090 GN=Eif3i PE=1 SV=1	Eif3i	36836.7	7.64275	0.0	99	577	78	8	12	22	8	LIGHT	8.67988e+08	1.4416e+08	1.0	0.165193	0.0	0.0926547
56	Q9QZD8	Mitochondrial dicarboxylate carrier OS=Mus musculus OX=10090 GN=Slc25a10 PE=1 SV=2	Slc25a10	32150.3	6.60437	0.0	70	355	12	8	3	6	6	LIGHT	3.06492e+07	5.71649e+06	1.0	0.184909	0.0	0.140961
57	A2AQ25|E9QAU4	Sickle tail protein OS=Mus musculus OX=10090 GN=Skt PE=1 SV=1|Enhancer trap locus 4 OS=Mus musculus OX=10090 GN=Etl4 PE=1 SV=1	Skt|Etl4	213874.0|219394.0	5.94008	0.0	51	385	12	11	7	4	4	LIGHT	4.58998e+06	938210.0	1.0	0.202597	0.0	0.0432488
58	Q9DBB1	Dual specificity protein phosphatase 6 OS=Mus musculus OX=10090 GN=Dusp6 PE=1 SV=1	Dusp6	43008.2	5.50599	0.0	87	87	2	1	1	1	1	LIGHT	150638.0	619242.0	1.0	4.1108	0.0	0.0
59	Q9Z277	Tyrosine-protein kinase BAZ1B OS=Mus musculus OX=10090 GN=Baz1b PE=1 SV=2	Baz1b	172197.0	7.48048	0.0	110	1711	70	34	20	32	26	LIGHT	4.35958e+08	9.34155e+07	1.0	0.199604	0.0	0.342055
60	P70451|P70451-2|P70451-4|P70451-5|Q3TZJ5	Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer PE=1 SV=2|Isoform 2 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Isoform 4 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Isoform 5 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Tyrosine-protein kinase OS=Mus musculus OX=10090 GN=Fer PE=1 SV=1	Fer	95203.0|88390.4|52195.8|95074.9|74372.6	5.25801	0.00147517	41	65	2	2	1	1	1	LIGHT	9.48079e+07	0.0	1.0	0.0	0.0	0.0
61	Q9WVL3	Solute carrier family 12 member 7 OS=Mus musculus OX=10090 GN=Slc12a7 PE=1 SV=1	Slc12a7	120715.0	6.58781	0.0	110	702	34	11	5	11	10	LIGHT	3.98231e+07	7.9499e+06	1.0	0.197818	0.0	0.0875655
62	E9QJX9|Q9QXJ2|Q9WVL2	Signal transducer and activator of transcription OS=Mus musculus OX=10090 GN=Stat2 PE=1 SV=2|Signal transducer and activator of transcription OS=Mus musculus OX=10090 GN=Stat2 PE=1 SV=1|Signal transducer and activator of transcription 2 OS=Mus musculus OX=10090 GN=Stat2 PE=1 SV=1	Stat2	105847.0|105719.0|105807.0	6.21049	0.000700035	46	78	2	2	1	1	1	LIGHT	2.8317e+06	0.0	1.0	0.0	0.0	0.0
63	Q9WVL1	AP-4 complex subunit sigma-1 OS=Mus musculus OX=10090 GN=Ap4s1 PE=2 SV=1	Ap4s1	16977.7	5.33925	0.000700035	46	46	1	1	0	1	1	LIGHT	372780.0	109435.0	1.0	0.293564	0.0	0.0
64	A0A1Y7VJZ2|A0A1Y7VNC1|Q9WVL0	Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1|Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1|Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1	Gstz1	24360.8|18088.6|24430.9	6.10151	0.00147517	41	41	1	1	0	1	1	LIGHT	2.26647e+06	2.46534e+06	1.0	1.08774	0.0	0.0
65	E9PZM4	Chromodomain-helicase-DNA-binding protein 2 OS=Mus musculus OX=10090 GN=Chd2 PE=1 SV=1	Chd2	211644.0	5.87668	0.0	63	564	44	7	18	7	6	LIGHT	5.99785e+06	1.46034e+06	1.0	0.242054	0.0	0.0365235
66	E9PZM7	SR-related CTD-associated factor 11 OS=Mus musculus OX=10090 GN=Scaf11 PE=1 SV=1	Scaf11	163939.0	6.97253	0.0	89	734	32	11	13	8	5	LIGHT	7.12005e+07	1.51386e+07	1.0	0.214736	0.0	0.142961
67	G3X9Y5	Ubiquitin conjugation factor E4 A OS=Mus musculus OX=10090 GN=Ube4a PE=1 SV=1	Ube4a	125523.0	5.58555	0.0	57	83	6	2	2	1	1	LIGHT	855909.0	215943.0	1.0	0.252296	0.0	0.0
68	D3YZW1|Q91Z69	SLIT-ROBO Rho GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Srgap1 PE=1 SV=1|SLIT-ROBO Rho GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Srgap1 PE=1 SV=2	Srgap1	124935.0|122266.0	NA	0.0	64	125	5	1	2	1	1	LIGHT	7.75226e+06	1.51345e+06	1.0	0.195227	0.0	0.0
69	Q91Z67	SLIT-ROBO Rho GTPase-activating protein 2 OS=Mus musculus OX=10090 GN=Srgap2 PE=1 SV=2	Srgap2	121920.0	6.67877	0.0	114	1006	34	19	10	16	15	LIGHT	6.38217e+07	3.11488e+07	1.0	0.215563	0.0	1.20231
70	D3YUN3|F6QC77|Q9WUZ5	Troponin I, slow skeletal muscle OS=Mus musculus OX=10090 GN=Tnni1 PE=1 SV=1|Troponin I, slow skeletal muscle (Fragment) OS=Mus musculus OX=10090 GN=Tnni1 PE=1 SV=1|Troponin I, slow skeletal muscle OS=Mus musculus OX=10090 GN=Tnni1 PE=1 SV=3	Tnni1	20001.6|21097.2|21855.6	6.77532	0.0207352	21	21	5	1	4	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
71	D3Z7Q6|O35885	Achaete-scute homolog 2 OS=Mus musculus OX=10090 GN=Ascl2 PE=4 SV=1|Achaete-scute homolog 2 OS=Mus musculus OX=10090 GN=Ascl2 PE=2 SV=2	Ascl2	20951.4|28279.8	5.19712	0.000690846	45	45	1	1	0	1	1	LIGHT	335768.0	0.0	1.0	0.0	0.0	0.0
72	O70274	Protein tyrosine phosphatase type IVA 2 OS=Mus musculus OX=10090 GN=Ptp4a2 PE=1 SV=1	Ptp4a2	19513.9	6.36703	0.0	57	194	8	2	4	1	1	LIGHT	5.0419e+06	0.0	1.0	0.0	0.0	0.0
73	Q69Z99	Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Znf512 PE=2 SV=2	Znf512	64950.8	6.90224	0.0	99	916	42	16	15	14	13	LIGHT	1.18704e+08	1.39868e+07	1.0	0.122052	0.0	0.184671
74	Q5NCY0	Lysine-specific demethylase 6B OS=Mus musculus OX=10090 GN=Kdm6b PE=1 SV=1	Kdm6b	177899.0	5.9526	0.0	56	306	14	10	4	7	7	LIGHT	8.4528e+06	4.51439e+06	1.0	0.5758	0.0	0.426952
75	E9QKC6|Q3UHH4|Q9ESN6	Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1	Trim2	85349.9|84347.4|82420.5	5.24509	0.00664795	32	75	3	3	2	1	1	LIGHT	246410.0	52951.8	1.0	0.214893	0.0	0.0
76	A0A1L1SSA8|Q91XE8	Transmembrane protein 205 (Fragment) OS=Mus musculus OX=10090 GN=Tmem205 PE=1 SV=1|Transmembrane protein 205 OS=Mus musculus OX=10090 GN=Tmem205 PE=1 SV=1	Tmem205	19827.5|21451.4	6.28452	0.000361272	48	99	3	3	1	2	2	LIGHT	8.3213e+06	1.05153e+06	1.0	0.131815	0.0	0.013638
77	Q8BTU1	Cilia- and flagella-associated protein 20 OS=Mus musculus OX=10090 GN=Cfap20 PE=1 SV=1	Cfap20	22905.0	6.31615	0.0	50	115	6	3	1	3	3	LIGHT	1.28559e+07	3.77065e+06	1.0	0.155539	0.0	0.768369
