protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
11	###REV###P05532|###REV###P05532-2	Reverse sequence, was Mast/stem cell growth factor receptor Kit OS=Mus musculus OX=10090 GN=Kit PE=1 SV=3|Reverse sequence, was Isoform 2 of Mast/stem cell growth factor receptor Kit OS=Mus musculus OX=10090 GN=Kit	###Kit###	110527.0|110114.0	5.93063	0.0142053	28	28	1	1	0	1	1	LIGHT	1.30363e+06	0.0	1.0	0.0	0.0	0.0
12	Q9EP78	Carbohydrate sulfotransferase 7 OS=Mus musculus OX=10090 GN=Chst7 PE=2 SV=1	Chst7	55302.8	5.9804	0.000195925	53	135	6	4	1	3	3	LIGHT	4.00061e+06	998042.0	1.0	0.231595	0.0	0.0406498
13	Q9CQL4|V9GXI7	39S ribosomal protein L20, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl20 PE=1 SV=1|39S ribosomal protein L20, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl20 PE=1 SV=1	Mrpl20	17754.8|13130.1	6.58586	0.0	56	81	2	2	1	1	1	LIGHT	6.13467e+06	456097.0	1.0	0.0743475	0.0	0.0
14	P53702	Cytochrome c-type heme lyase OS=Mus musculus OX=10090 GN=Hccs PE=1 SV=2	Hccs	31300.0	6.17832	0.0	64	192	7	4	3	4	3	LIGHT	9.14963e+06	0.0	1.0	0.0	0.0	0.0
15	Q8R349	Cell division cycle protein 16 homolog OS=Mus musculus OX=10090 GN=Cdc16 PE=1 SV=1	Cdc16	72212.6	7.03442	0.0	128	465	19	8	6	7	7	LIGHT	9.41948e+07	6.19114e+06	1.0	0.0630072	0.0	0.0316924
16	Q9D554	Splicing factor 3A subunit 3 OS=Mus musculus OX=10090 GN=Sf3a3 PE=1 SV=2	Sf3a3	59147.4	7.81217	0.0	84	572	35	11	10	13	8	LIGHT	5.31093e+08	2.55739e+07	1.0	0.0422928	0.0	0.696603
17	A0A0G2JF16|Q8R344	Coiled-coil domain-containing protein 12 (Fragment) OS=Mus musculus OX=10090 GN=Ccdc12 PE=1 SV=1|Coiled-coil domain-containing protein 12 OS=Mus musculus OX=10090 GN=Ccdc12 PE=1 SV=2	Ccdc12	15922.8|18937.1	5.95208	0.0	62	129	4	3	2	1	1	LIGHT	1.72412e+06	0.0	1.0	0.0	0.0	0.0
18	O08911	Mitogen-activated protein kinase 12 OS=Mus musculus OX=10090 GN=Mapk12 PE=1 SV=1	Mapk12	42187.6	6.67513	0.0	70	408	22	7	13	1	1	LIGHT	8.59715e+06	492684.0	1.0	0.0573078	0.0	0.0
19	Q80WC9	Beta-alanine-activating enzyme OS=Mus musculus OX=10090 GN=Aasdh PE=1 SV=1	Aasdh	123488.0	5.23534	0.00603996	37	67	2	2	0	1	1	LIGHT	303147.0	0.0	1.0	0.0	0.0	0.0
20	O08912	Polypeptide N-acetylgalactosaminyltransferase 1 OS=Mus musculus OX=10090 GN=Galnt1 PE=1 SV=1	Galnt1	65125.8	6.65898	0.0	112	460	13	7	6	2	2	LIGHT	1.51071e+07	2.21192e+06	1.0	0.134409	0.0	0.125656
21	O08915	AH receptor-interacting protein OS=Mus musculus OX=10090 GN=Aip PE=1 SV=1	Aip	38037.3	6.724	0.0	66	289	14	7	2	6	4	LIGHT	4.31867e+07	2.64671e+06	1.0	0.0607814	0.0	0.0135212
22	O08914	Fatty-acid amide hydrolase 1 OS=Mus musculus OX=10090 GN=Faah PE=1 SV=1	Faah	64206.6	5.82273	0.00332779	43	68	2	2	1	1	1	LIGHT	253560.0	0.0	1.0	0.0	0.0	0.0
23	O08917	Flotillin-1 OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1	Flot1	47768.7	5.68783	0.0	86	276	9	6	4	2	2	LIGHT	2.79295e+06	0.0	1.0	0.0	0.0	0.0
24	O88587|O88587-2	Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt PE=1 SV=2|Isoform Soluble of Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt	Comt	29695.4|24919.6	6.80799	0.0	58	128	9	3	1	4	3	LIGHT	3.93542e+07	0.0	1.0	0.0	0.0	0.0
25	D3Z375|Q62048|Q62048-2	Phosphoprotein-enriched in astrocytes 15A (Fragment) OS=Mus musculus OX=10090 GN=Pea15a PE=1 SV=1|Astrocytic phosphoprotein PEA-15 OS=Mus musculus OX=10090 GN=Pea15 PE=1 SV=1|Isoform 2 of Astrocytic phosphoprotein PEA-15 OS=Mus musculus OX=10090 GN=Pea15	Pea15a|Pea15	10747.4|15101.8|12593.6	5.67035	0.0	55	55	2	1	0	1	1	LIGHT	860660.0	0.0	1.0	0.0	0.0	0.0
26	E0CXW2|E9PUK2|Q80V03|Q80V03-2	Uncharacterized aarF domain-containing protein kinase 5 OS=Mus musculus OX=10090 GN=Adck5 PE=1 SV=1|Uncharacterized aarF domain-containing protein kinase 5 OS=Mus musculus OX=10090 GN=Adck5 PE=1 SV=1|Uncharacterized aarF domain-containing protein kinase 5 OS=Mus musculus OX=10090 GN=Adck5 PE=2 SV=2|Isoform 2 of Uncharacterized aarF domain-containing protein kinase 5 OS=Mus musculus OX=10090 GN=Adck5	Adck5	65007.4|67154.8|67124.8|52687.2	5.9584	0.00255929	45	88	2	2	1	1	1	LIGHT	1.58383e+06	150384.0	1.0	0.0949498	0.0	0.0
27	A0A1D5RM83	IQ motif and SEC7 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Iqsec1 PE=1 SV=1	Iqsec1	118712.0	5.48593	0.00603996	37	135	5	3	3	1	1	LIGHT	458363.0	586809.0	1.0	1.28023	0.0	0.0
28	Q8BZM1	Glomulin OS=Mus musculus OX=10090 GN=Glmn PE=1 SV=1	Glmn	68624.6	6.57386	0.0	91	430	16	9	9	3	2	LIGHT	2.61915e+07	956884.0	1.0	0.0338728	0.0	0.00400883
29	A0A5F8MPX4|Q66GT5	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 OS=Mus musculus OX=10090 GN=Ptpmt1 PE=1 SV=1|Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 OS=Mus musculus OX=10090 GN=Ptpmt1 PE=1 SV=1	Ptpmt1	28570.8|22099.6	5.84142	0.000727934	49	49	2	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
30	P59708	Splicing factor 3B subunit 6 OS=Mus musculus OX=10090 GN=Sf3b6 PE=1 SV=1	Sf3b6	14689.6	6.70292	0.0	87	144	11	3	4	1	1	LIGHT	9.58216e+06	483775.0	1.0	0.050487	0.0	0.0
31	E9PYR1|F8VQK6	F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1|F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1	Fbxl18	85911.9|79076.7	6.22891	0.0	55	266	7	5	5	2	2	LIGHT	8.42215e+06	0.0	1.0	0.0	0.0	0.0
32	F8VQK3	Guanylate cyclase 1, soluble, alpha 2 OS=Mus musculus OX=10090 GN=Gucy1a2 PE=1 SV=1	Gucy1a2	82918.7	6.10553	0.0	78	298	13	7	3	6	6	LIGHT	1.07645e+07	8.6477e+06	1.0	0.335324	0.0	2.02003
33	A0A1Y7VLZ7|E9Q7E9|Q3V3Q7	Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=2	Pacs2	99185.1|98930.0|95671.2	5.33237	0.0146689	27	75	5	2	2	2	2	LIGHT	1.10274e+06	0.0	1.0	0.0	0.0	0.0
34	Q7M724	Taste receptor type 2 member 106 OS=Mus musculus OX=10090 GN=Tas2r106 PE=2 SV=1	Tas2r106	36101.8	6.77605	0.00958802	34	34	2	1	0	1	1	LIGHT	9.75197e+06	0.0	1.0	0.0	0.0	0.0
35	A2AE89|P10649	Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2|Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2	Gstm1	28708.6|26067.1	7.20065	0.0	98	569	29	7	15	5	5	LIGHT	8.88884e+07	2.89482e+06	1.0	0.0290978	0.0	0.132891
36	Q9D517	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Mus musculus OX=10090 GN=Agpat3 PE=1 SV=2	Agpat3	43951.8	6.32455	0.0	61	153	5	4	3	1	1	LIGHT	3.3285e+06	153181.0	1.0	0.0460209	0.0	0.0
37	###REV###Q9ES52|###REV###Q9ES52-2|###REV###Q9ES52-3|###REV###Q9ES52-4	Reverse sequence, was Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1 OS=Mus musculus OX=10090 GN=Inpp5d PE=1 SV=2|Reverse sequence, was Isoform 2 of Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1 OS=Mus musculus OX=10090 GN=Inpp5d|Reverse sequence, was Isoform 3 of Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1 OS=Mus musculus OX=10090 GN=Inpp5d|Reverse sequence, was Isoform 4 of Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1 OS=Mus musculus OX=10090 GN=Inpp5d	###Inpp5d###	134314.0|134215.0|127975.0|108961.0	5.56678	0.00547645	38	61	10	1	5	1	1	LIGHT	451913.0	0.0	1.0	0.0	0.0	0.0
38	O88665	Bromodomain-containing protein 7 OS=Mus musculus OX=10090 GN=Brd7 PE=1 SV=1	Brd7	74524.1	6.8036	0.0	91	336	12	6	4	4	4	LIGHT	4.3215e+07	3.21027e+06	1.0	0.0732154	0.0	0.0548538
39	Q9JIL4	Na(+)/H(+) exchange regulatory cofactor NHE-RF3 OS=Mus musculus OX=10090 GN=Pdzk1 PE=1 SV=1	Pdzk1	56862.8	6.45712	0.0	67	537	18	14	12	4	4	LIGHT	1.49441e+07	1.15007e+07	1.0	0.212634	0.0	1.92706
40	E9Q507|K4DI71|Q9DB00	GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=1|GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=1|GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=3	Gon4l	248777.0|248918.0|250811.0	6.08073	0.0	83	129	5	2	2	1	1	LIGHT	1.90282e+06	431364.0	1.0	0.226697	0.0	0.0
41	Q8BW87	AP complex subunit sigma OS=Mus musculus OX=10090 GN=Ap1s2 PE=1 SV=1	Ap1s2	19369.1	6.62784	0.00225186	46	100	4	3	1	3	3	LIGHT	2.0561e+07	0.0	1.0	0.0	0.0	0.0
42	Q80ZJ6|Q80ZJ6-2	Protein zer-1 homolog OS=Mus musculus OX=10090 GN=Zer1 PE=1 SV=1|Isoform 2 of Protein zer-1 homolog OS=Mus musculus OX=10090 GN=Zer1	Zer1	90500.8|89107.0	5.74805	0.00946046	33	56	2	2	1	1	1	LIGHT	649520.0	202430.0	1.0	0.311661	0.0	0.0
43	A0A1Y7VK00	Zinc finger protein 825 OS=Mus musculus OX=10090 GN=Zfp825 PE=1 SV=1	Zfp825	35141.4	5.89791	0.000191865	52	232	5	4	5	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
44	H7BX95|Q6PDM2	Serine/arginine-rich-splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=1|Serine/arginine-rich splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=3	Srsf1	28426.0|27841.9	8.01345	0.0	92	739	99	11	32	8	7	LIGHT	8.15988e+08	2.23196e+07	1.0	0.018847	0.0	0.27998
45	Q3U3I9	Zinc finger protein 865 OS=Mus musculus OX=10090 GN=Znf865 PE=2 SV=1	Znf865	114284.0	6.17004	0.0	61	211	6	6	1	5	5	LIGHT	1.00242e+07	0.0	1.0	0.0	0.0	0.0
46	A0A338P687|Q9CQ33|Q9CQ33-2	Leucine-zipper-like transcriptional regulator 1 OS=Mus musculus OX=10090 GN=Lztr1 PE=1 SV=1|Leucine-zipper-like transcriptional regulator 1 OS=Mus musculus OX=10090 GN=Lztr1 PE=1 SV=2|Isoform 2 of Leucine-zipper-like transcriptional regulator 1 OS=Mus musculus OX=10090 GN=Lztr1	Lztr1	25045.1|95612.5|99049.9	5.6609	0.00603996	37	37	1	1	0	1	1	LIGHT	683007.0	187790.0	1.0	0.274946	0.0	0.0
47	O88935|O88935-1|O88935-3	Synapsin-1 OS=Mus musculus OX=10090 GN=Syn1 PE=1 SV=2|Isoform Ib of Synapsin-1 OS=Mus musculus OX=10090 GN=Syn1|Isoform 3 of Synapsin-1 OS=Mus musculus OX=10090 GN=Syn1	Syn1	74222.6|70162.5|71610.3	5.49852	0.0142053	28	28	2	1	0	1	1	LIGHT	625990.0	0.0	1.0	0.0	0.0	0.0
48	E9Q7K9|Q3U2U7	Methyltransferase-like protein 17, mitochondrial OS=Mus musculus OX=10090 GN=Mettl17 PE=1 SV=1|Methyltransferase-like protein 17, mitochondrial OS=Mus musculus OX=10090 GN=Mettl17 PE=2 SV=2	Mettl17	55780.5|52655.1	6.60768	0.0	58	176	4	4	2	2	2	LIGHT	1.14742e+07	996411.0	1.0	0.0896565	0.0	0.0159111
49	E9Q1I3|Q5DTV4	Probable ribonuclease ZC3H12C OS=Mus musculus OX=10090 GN=Zc3h12c PE=1 SV=1|Probable ribonuclease ZC3H12C OS=Mus musculus OX=10090 GN=Zc3h12c PE=1 SV=2	Zc3h12c	102048.0|100394.0	5.61762	0.0121899	30	53	2	2	0	2	2	LIGHT	1.1792e+06	0.0	1.0	0.0	0.0	0.0
50	Q9QZD9	Eukaryotic translation initiation factor 3 subunit I OS=Mus musculus OX=10090 GN=Eif3i PE=1 SV=1	Eif3i	36836.7	7.94918	0.0	97	607	59	9	19	12	9	LIGHT	9.16307e+08	4.41602e+07	1.0	0.0490013	0.0	0.183037
51	Q9QZD8	Mitochondrial dicarboxylate carrier OS=Mus musculus OX=10090 GN=Slc25a10 PE=1 SV=2	Slc25a10	32150.3	6.80368	0.0	61	406	19	9	6	6	6	LIGHT	4.85817e+07	3.63668e+06	1.0	0.0630007	0.0	0.0625979
52	A2AQ25|E9QAU4	Sickle tail protein OS=Mus musculus OX=10090 GN=Skt PE=1 SV=1|Enhancer trap locus 4 OS=Mus musculus OX=10090 GN=Etl4 PE=1 SV=1	Skt|Etl4	213874.0|219394.0	6.11721	0.0	98	690	17	16	14	2	2	LIGHT	4.13631e+06	395579.0	1.0	0.0942201	0.0	0.0120819
53	Q9Z277	Tyrosine-protein kinase BAZ1B OS=Mus musculus OX=10090 GN=Baz1b PE=1 SV=2	Baz1b	172197.0	7.59843	0.0	78	1386	55	32	28	16	13	LIGHT	3.68398e+08	2.67818e+07	1.0	0.0460214	0.0	0.239141
54	P70451|P70451-2|P70451-4|P70451-5|Q3TZJ5	Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer PE=1 SV=2|Isoform 2 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Isoform 4 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Isoform 5 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Tyrosine-protein kinase OS=Mus musculus OX=10090 GN=Fer PE=1 SV=1	Fer	95203.0|88390.4|52195.8|95074.9|74372.6	5.82624	0.000894614	48	118	3	3	1	2	2	LIGHT	6.32258e+07	0.0	1.0	0.0	0.0	0.0
55	A2AES3|A2AES4|A2AES5|Q3U2S4|Q3U2S4-2	OTU domain-containing protein 5 OS=Mus musculus OX=10090 GN=Otud5 PE=1 SV=1|OTU domain-containing protein 5 OS=Mus musculus OX=10090 GN=Otud5 PE=1 SV=1|OTU domain-containing protein 5 OS=Mus musculus OX=10090 GN=Otud5 PE=1 SV=1|OTU domain-containing protein 5 OS=Mus musculus OX=10090 GN=Otud5 PE=1 SV=2|Isoform 2 of OTU domain-containing protein 5 OS=Mus musculus OX=10090 GN=Otud5	Otud5	56287.6|61225.1|60852.9|60781.9|56911.9	6.31091	0.0	62	98	3	2	0	2	2	LIGHT	6.41279e+06	875168.0	1.0	0.135927	0.0	0.0099604
56	E9Q2C0	Cilia and flagella-associated protein 46 OS=Mus musculus OX=10090 GN=Cfap46 PE=1 SV=2	Cfap46	305355.0	6.0061	0.00603996	37	71	3	2	2	1	1	LIGHT	1.576e+06	0.0	1.0	0.0	0.0	0.0
57	Q6P1H4|Q9WVL6	Exostoses (Multiple)-like 3 OS=Mus musculus OX=10090 GN=Extl3 PE=1 SV=1|Exostosin-like 3 OS=Mus musculus OX=10090 GN=Extl3 PE=1 SV=2	Extl3	105498.0|105433.0	5.80861	0.0121899	30	30	1	1	0	1	1	LIGHT	1.17904e+06	0.0	1.0	0.0	0.0	0.0
58	Q9WVL3	Solute carrier family 12 member 7 OS=Mus musculus OX=10090 GN=Slc12a7 PE=1 SV=1	Slc12a7	120715.0	6.59484	0.0	105	539	19	9	10	4	4	LIGHT	3.03315e+07	1.60982e+06	1.0	0.0537518	0.0	0.0179727
59	E9QJX9|Q9QXJ2|Q9WVL2	Signal transducer and activator of transcription OS=Mus musculus OX=10090 GN=Stat2 PE=1 SV=2|Signal transducer and activator of transcription OS=Mus musculus OX=10090 GN=Stat2 PE=1 SV=1|Signal transducer and activator of transcription 2 OS=Mus musculus OX=10090 GN=Stat2 PE=1 SV=1	Stat2	105847.0|105719.0|105807.0	6.13348	0.0171912	26	26	1	1	0	1	1	LIGHT	2.15083e+06	0.0	1.0	0.0	0.0	0.0
60	A0A1Y7VJZ2|A0A1Y7VNC1|Q9WVL0	Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1|Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1|Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1	Gstz1	24360.8|18088.6|24430.9	6.1801	0.00255929	45	80	7	2	2	2	2	LIGHT	5.80112e+06	0.0	1.0	0.0	0.0	0.0
61	A0A1L1SSL9|E9QPK4|Q9JKK8	Serine/threonine-protein kinase ATR OS=Mus musculus OX=10090 GN=Atr PE=1 SV=1|Serine/threonine-protein kinase ATR OS=Mus musculus OX=10090 GN=Atr PE=1 SV=2|Serine/threonine-protein kinase ATR OS=Mus musculus OX=10090 GN=Atr PE=1 SV=2	Atr	304134.0|303481.0|303338.0	6.08079	0.0	81	439	14	10	11	2	2	LIGHT	4.94579e+06	1.63186e+06	1.0	0.355103	0.0	0.292914
62	E9PZM4	Chromodomain-helicase-DNA-binding protein 2 OS=Mus musculus OX=10090 GN=Chd2 PE=1 SV=1	Chd2	211644.0	6.14172	0.0	66	726	30	10	22	2	2	LIGHT	5.01824e+06	237845.0	1.0	0.0450553	0.0	0.00759347
63	E9PZM7	SR-related CTD-associated factor 11 OS=Mus musculus OX=10090 GN=Scaf11 PE=1 SV=1	Scaf11	163939.0	6.85383	0.0	78	588	17	10	8	6	5	LIGHT	5.11169e+07	4.02344e+06	1.0	0.0702389	0.0	0.0651248
64	G3X9Y5	Ubiquitin conjugation factor E4 A OS=Mus musculus OX=10090 GN=Ube4a PE=1 SV=1	Ube4a	125523.0	6.12487	0.0	65	240	7	5	2	3	3	LIGHT	9.825e+06	818948.0	1.0	0.0702313	0.0	0.0594237
65	Q91Z67	SLIT-ROBO Rho GTPase-activating protein 2 OS=Mus musculus OX=10090 GN=Srgap2 PE=1 SV=2	Srgap2	121920.0	6.64292	0.0	137	1091	33	22	23	4	4	LIGHT	3.49598e+07	1.98286e+06	1.0	0.055975	0.0	0.0273654
66	A2AFK4|I6L986	Mitochondrial ribosome-associated GTPase 2 OS=Mus musculus OX=10090 GN=Mtg2 PE=1 SV=1|Gtpbp5 protein OS=Mus musculus OX=10090 GN=Mtg2 PE=1 SV=1	Mtg2	44318.2|24832.8	5.42057	0.0121899	30	30	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
67	Q91YI0	Argininosuccinate lyase OS=Mus musculus OX=10090 GN=Asl PE=1 SV=1	Asl	51877.6	7.15717	0.0	79	671	33	13	21	5	5	LIGHT	1.02426e+08	3.92392e+06	1.0	0.03607	0.0	0.0339279
68	###REV###Q99J47|###REV###Q99J47-2|###REV###Z4YKT6	Reverse sequence, was Dehydrogenase/reductase SDR family member 7B OS=Mus musculus OX=10090 GN=Dhrs7b PE=1 SV=1|Reverse sequence, was Isoform 2 of Dehydrogenase/reductase SDR family member 7B OS=Mus musculus OX=10090 GN=Dhrs7b|Reverse sequence, was Dehydrogenase/reductase SDR family member 7B OS=Mus musculus OX=10090 GN=Dhrs7b PE=1 SV=1	###Dhrs7b###	35249.6|34246.1|33489.6	5.19136	0.0121899	30	30	1	1	0	1	1	LIGHT	0.0	247709.0	1.0	inf	0.0	nan
69	O70274	Protein tyrosine phosphatase type IVA 2 OS=Mus musculus OX=10090 GN=Ptp4a2 PE=1 SV=1	Ptp4a2	19513.9	NA	0.000727934	49	127	5	1	3	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
70	P23949	mRNA decay activator protein ZFP36L2 OS=Mus musculus OX=10090 GN=Zfp36l2 PE=1 SV=2	Zfp36l2	50893.7	5.99509	0.0	62	127	4	3	2	2	2	LIGHT	3.58465e+06	1.08479e+06	1.0	0.302357	0.0	0.00231692
71	A0A0J9YTU9|Q69Z99	Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Zfp512 PE=1 SV=1|Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Znf512 PE=2 SV=2	Zfp512|Znf512	58458.7|64950.8	7.01544	0.0	112	645	20	13	12	5	5	LIGHT	6.24913e+07	4.02361e+06	1.0	0.051231	0.0	0.196977
72	P56528	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 OS=Mus musculus OX=10090 GN=Cd38 PE=1 SV=2	Cd38	35126.6	5.6675	0.0	65	65	1	1	0	1	1	LIGHT	708860.0	0.0	1.0	0.0	0.0	0.0
73	Q5NCY0	Lysine-specific demethylase 6B OS=Mus musculus OX=10090 GN=Kdm6b PE=1 SV=1	Kdm6b	177899.0	5.38713	0.00303286	44	161	9	5	6	2	2	LIGHT	3.26634e+06	676370.0	1.0	0.205898	0.0	0.0104413
74	E9QKC6|Q3UHH4|Q9ESN6	Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1	Trim2	85349.9|84347.4|82420.5	5.37746	0.00389484	41	79	2	2	1	1	1	LIGHT	378701.0	112990.0	1.0	0.298363	0.0	0.0
75	A0A1L1SSA8|Q91XE8	Transmembrane protein 205 (Fragment) OS=Mus musculus OX=10090 GN=Tmem205 PE=1 SV=1|Transmembrane protein 205 OS=Mus musculus OX=10090 GN=Tmem205 PE=1 SV=1	Tmem205	19827.5|21451.4	6.70379	0.00862591	35	62	2	2	1	1	1	LIGHT	6.55655e+06	0.0	1.0	0.0	0.0	0.0
76	Q99LI5	Zinc finger protein 281 OS=Mus musculus OX=10090 GN=Znf281 PE=1 SV=1	Znf281	97365.8	6.53216	0.0	86	575	17	12	9	7	7	LIGHT	3.26696e+07	5.16633e+06	1.0	0.083956	0.0	0.693527
