protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
35	P03893	NADH-ubiquinone oxidoreductase chain 2 OS=Mus musculus OX=10090 GN=Mtnd2 PE=1 SV=2	MTND2	38782.6	5.21253	0.0103311	30	30	1	1	0	1	1	LIGHT	276987.0	0.0	1.0	0.0	0.0	0.0
36	A0A286YDN1|Q8VC03	Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1|Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1	EML3	96746.0|96833.1	6.13226	0.0	111	709	21	13	16	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
37	Q8BGW5	SOSS complex subunit B2 OS=Mus musculus OX=10090 GN=Nabp1 PE=2 SV=1	NABP1	21906.2	5.79514	0.0	98	202	6	3	3	2	2	LIGHT	2.54477e+06	0.0	1.0	0.0	0.0	0.0
38	Q3U3I9	Zinc finger protein 865 OS=Mus musculus OX=10090 GN=Znf865 PE=2 SV=1	ZNF865	114284.0	5.76531	0.0	149	340	8	6	6	1	1	LIGHT	899526.0	266472.0	1.0	0.296236	0.0	0.0
39	A0A589P973|Q8CH77|Q8CH77-2	Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1 PE=1 SV=1|Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1 PE=1 SV=2|Isoform 2 of Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1	NAV1	226855.0|203041.0|196574.0	5.95678	0.0	122	1342	32	25	9	18	18	LIGHT	1.42996e+07	0.0	1.0	0.0	0.0	0.0
40	Q61037-6	Isoform E of Tuberin OS=Mus musculus OX=10090 GN=Tsc2	TSC2	200955.0	5.47865	0.0	78	734	23	17	17	3	3	LIGHT	1.81849e+06	472084.0	1.0	0.24793	0.0	0.302088
41	D6RHP2|Q9QZD4	DNA repair endonuclease XPF OS=Mus musculus OX=10090 GN=Ercc4 PE=1 SV=1|DNA repair endonuclease XPF OS=Mus musculus OX=10090 GN=Ercc4 PE=1 SV=3	ERCC4	45310.7|104651.0	5.2137	0.0	108	701	23	15	15	1	1	LIGHT	260684.0	150946.0	1.0	0.579036	0.0	0.0
42	Q9QZD9	Eukaryotic translation initiation factor 3 subunit I OS=Mus musculus OX=10090 GN=Eif3i PE=1 SV=1	EIF3I	36836.7	7.44624	0.0	82	761	75	12	27	13	9	LIGHT	4.00934e+08	7.65207e+07	1.0	0.0495996	0.0	2.47037
43	Q9QZD8	Mitochondrial dicarboxylate carrier OS=Mus musculus OX=10090 GN=Slc25a10 PE=1 SV=2	SLC25A10	32150.3	6.39914	0.0	77	521	21	11	15	2	2	LIGHT	8.83563e+06	462716.0	1.0	0.0517875	0.0	0.00565726
44	E9PZM4	Chromodomain-helicase-DNA-binding protein 2 OS=Mus musculus OX=10090 GN=Chd2 PE=1 SV=1	CHD2	211644.0	5.40888	0.0	66	875	32	10	25	2	2	LIGHT	789737.0	142680.0	1.0	0.217625	0.0	0.201344
45	E9PZM7	SR-related CTD-associated factor 11 OS=Mus musculus OX=10090 GN=Scaf11 PE=1 SV=1	SCAF11	163939.0	5.66341	0.0	102	999	31	15	20	4	4	LIGHT	2.17945e+07	1.46327e+06	1.0	0.0674145	0.0	0.0204645
46	Q91YI0	Argininosuccinate lyase OS=Mus musculus OX=10090 GN=Asl PE=1 SV=1	ASL	51877.6	6.72208	0.0	80	920	40	19	28	4	4	LIGHT	3.06749e+07	1.20658e+06	1.0	0.04002	0.0	0.0110568
47	Q69Z99	Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Znf512 PE=2 SV=2	ZNF512	64950.8	6.53863	0.0	117	971	35	18	21	4	4	LIGHT	3.28429e+07	1.55219e+06	1.0	0.0443402	0.0	0.0102237
48	A0A0U1RQ84	Zinc finger protein 626 OS=Mus musculus OX=10090 GN=Zfp626 PE=4 SV=1	ZFP626	80413.0	5.21092	0.000303214	52	82	3	1	2	1	1	LIGHT	0.0	1.85602e+06	1.0	inf	0.0	nan
49	Q5NCY0	Lysine-specific demethylase 6B OS=Mus musculus OX=10090 GN=Kdm6b PE=1 SV=1	KDM6B	177899.0	5.92836	0.0	77	777	22	16	4	13	13	LIGHT	6.80044e+06	0.0	1.0	0.0	0.0	0.0
50	E9QKC6|Q3UHH4|Q9ESN6	Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1	TRIM2	85349.9|84347.4|82420.5	5.27672	0.000314911	55	272	9	6	6	1	1	LIGHT	346330.0	77545.2	1.0	0.223905	0.0	0.0
51	Q8BTU1	Cilia- and flagella-associated protein 20 OS=Mus musculus OX=10090 GN=Cfap20 PE=1 SV=1	CFAP20	22905.0	6.39829	0.000170503	60	122	4	3	2	1	1	LIGHT	4.53072e+06	1.38633e+06	1.0	0.305984	0.0	0.0
52	Q8BTU7	RCC1 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Rccd1 PE=2 SV=2	RCCD1	41192.1	5.13077	0.00250991	38	93	4	3	0	3	3	LIGHT	1.67537e+06	0.0	1.0	0.0	0.0	0.0
53	Q9D5T0	ATPase family AAA domain-containing protein 1 OS=Mus musculus OX=10090 GN=Atad1 PE=1 SV=1	ATAD1	41060.1	6.64642	0.000314911	55	320	19	9	6	6	5	LIGHT	3.88672e+07	8.92732e+06	1.0	0.116259	0.0	0.255076
54	Q6P5B5	Fragile X mental retardation syndrome-related protein 2 OS=Mus musculus OX=10090 GN=Fxr2 PE=1 SV=1	FXR2	74550.2	6.52683	0.0	111	1332	53	19	31	4	4	LIGHT	2.08209e+07	1.33141e+06	1.0	0.0691985	0.0	0.0421714
55	A0A087WQD8|Q149C2	TRAF3-interacting protein 1 OS=Mus musculus OX=10090 GN=Traf3ip1 PE=1 SV=1|TRAF3-interacting protein 1 OS=Mus musculus OX=10090 GN=Traf3ip1 PE=1 SV=2	TRAF3IP1	74461.2|71222.6	5.56005	0.000709019	46	133	3	3	1	2	2	LIGHT	1.13857e+06	0.0	1.0	0.0	0.0	0.0
56	###REV###A2A520|###REV###E9Q7P0|###REV###K3W4R0|###REV###Q69Z23|###REV###Q69Z23-2	Reverse sequence, was Dynein heavy chain 17, axonemal OS=Mus musculus OX=10090 GN=Dnah17 PE=1 SV=3|Reverse sequence, was Dynein heavy chain 17, axonemal OS=Mus musculus OX=10090 GN=Dnah17 PE=1 SV=1|Reverse sequence, was Dynein heavy chain 17, axonemal OS=Mus musculus OX=10090 GN=Dnah17 PE=1 SV=1|Reverse sequence, was Dynein heavy chain 17, axonemal OS=Mus musculus OX=10090 GN=Dnah17 PE=1 SV=2|Reverse sequence, was Isoform 2 of Dynein heavy chain 17, axonemal OS=Mus musculus OX=10090 GN=Dnah17	###DNAH17###	512991.0|512418.0|514849.0|514983.0|443797.0	6.12009	0.00136426	42	65	7	2	1	2	1	LIGHT	3.29645e+07	738106.0	1.0	0.0218244	0.0	0.0117079
57	A7VK13|Q91V57|Q91V57-2|Q91V57-3	Alpha2-chimerin OS=Mus musculus OX=10090 GN=Chn1 PE=1 SV=1|N-chimaerin OS=Mus musculus OX=10090 GN=Chn1 PE=1 SV=2|Isoform 2 of N-chimaerin OS=Mus musculus OX=10090 GN=Chn1|Isoform 3 of N-chimaerin OS=Mus musculus OX=10090 GN=Chn1	CHN1	46867.6|53786.1|38609.8|24308.5	5.28825	0.000306843	53	182	7	4	3	2	2	LIGHT	810745.0	0.0	1.0	0.0	0.0	0.0
58	P27467	Protein Wnt-3a OS=Mus musculus OX=10090 GN=Wnt3a PE=1 SV=1	WNT3A	40657.2	5.53781	0.0	62	126	7	3	2	2	2	LIGHT	1.12573e+06	491502.0	1.0	0.44145	0.0	0.040858
59	Q3TLR7|Q3TLR7-2	Denticleless protein homolog OS=Mus musculus OX=10090 GN=Dtl PE=1 SV=2|Isoform 2 of Denticleless protein homolog OS=Mus musculus OX=10090 GN=Dtl	DTL	80563.7|80533.7	5.77382	0.0	93	385	11	8	6	2	2	LIGHT	1.93818e+06	896164.0	1.0	0.473377	0.0	0.0606024
60	Q8BGH2	Sorting and assembly machinery component 50 homolog OS=Mus musculus OX=10090 GN=Samm50 PE=1 SV=1	SAMM50	52230.4	6.41426	0.0	93	688	32	16	17	4	4	LIGHT	1.79476e+07	1.22999e+06	1.0	0.0656701	0.0	0.0217174
61	Q8BGH7	CDC42 small effector protein 2 OS=Mus musculus OX=10090 GN=Cdc42se2 PE=1 SV=1	CDC42SE2	9388.41	5.81003	0.0	73	73	9	1	3	2	1	LIGHT	1.54781e+06	0.0	1.0	0.0	0.0	0.0
62	Q3UMG6	Nucleoside diphosphate kinase 7 OS=Mus musculus OX=10090 GN=Nme7 PE=1 SV=1	NME7	45033.5	6.35968	0.0	67	686	31	14	12	6	6	LIGHT	1.8603e+07	2.73454e+06	1.0	0.13568	0.0	0.415814
63	D3YUP8|Q8VEK6	Inhibitor of growth protein OS=Mus musculus OX=10090 GN=Ing3 PE=1 SV=1|Inhibitor of growth protein 3 OS=Mus musculus OX=10090 GN=Ing3 PE=1 SV=2	ING3	46097.9|47387.5	5.09471	0.0	95	426	9	6	6	1	1	LIGHT	2.9501e+06	228141.0	1.0	0.0773334	0.0	0.0
64	Q8VEK3	Heterogeneous nuclear ribonucleoprotein U OS=Mus musculus OX=10090 GN=Hnrnpu PE=1 SV=1	HNRNPU	88661.0	8.00909	0.0	160	2005	322	35	134	30	23	LIGHT	2.62919e+09	8.8823e+07	1.0	0.034932	0.0	0.203425
65	Q8VEK0	Cell cycle control protein 50A OS=Mus musculus OX=10090 GN=Tmem30a PE=1 SV=1	TMEM30A	41377.0	5.61246	0.0	76	271	11	5	2	3	3	LIGHT	3.12722e+06	0.0	1.0	0.0	0.0	0.0
66	Q9Z1Z0	General vesicular transport factor p115 OS=Mus musculus OX=10090 GN=Uso1 PE=1 SV=2	USO1	108000.0	6.61343	0.0	125	1748	77	31	45	9	8	LIGHT	4.43203e+07	2.27394e+06	1.0	0.0461166	0.0	0.0328058
67	Q9Z1Z2	Serine-threonine kinase receptor-associated protein OS=Mus musculus OX=10090 GN=Strap PE=1 SV=2	STRAP	38703.1	7.02828	0.0	108	802	46	14	15	11	10	LIGHT	2.11381e+08	1.03901e+07	1.0	0.0451199	0.0	0.0500491
68	Q8C0V0	Serine/threonine-protein kinase tousled-like 1 OS=Mus musculus OX=10090 GN=Tlk1 PE=1 SV=2	TLK1	87140.2	5.95791	0.0	122	588	19	6	11	4	4	LIGHT	5.21168e+06	0.0	1.0	0.0	0.0	0.0
69	E9Q7U2|Q8CGU1	Calcium-binding and coiled-coil domain-containing protein 1 OS=Mus musculus OX=10090 GN=Calcoco1 PE=1 SV=1|Calcium-binding and coiled-coil domain-containing protein 1 OS=Mus musculus OX=10090 GN=Calcoco1 PE=1 SV=2	CALCOCO1	71345.8|77802.7	5.83854	0.0	87	792	19	13	11	3	3	LIGHT	3.99969e+06	560008.0	1.0	0.12471	0.0	0.0304741
70	E9Q7E2	AT-rich interactive domain-containing protein 2 OS=Mus musculus OX=10090 GN=Arid2 PE=1 SV=1	ARID2	197520.0	6.22767	0.0	154	1576	49	29	30	5	5	LIGHT	9.86818e+06	787502.0	1.0	0.07735	0.0	0.0123169
71	O08919	Numb-like protein OS=Mus musculus OX=10090 GN=Numbl PE=1 SV=3	NUMBL	64774.5	5.60355	0.0	103	243	8	4	6	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
72	Q8CHW4	Translation initiation factor eIF-2B subunit epsilon OS=Mus musculus OX=10090 GN=Eif2b5 PE=1 SV=1	EIF2B5	80834.6	6.44593	0.000314911	55	263	17	7	8	1	1	LIGHT	5.23029e+06	2.87042e+06	1.0	0.548808	0.0	0.0
73	F8WGB3|Q9CZB0	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhc PE=1 SV=1|Succinate dehydrogenase cytochrome b560 subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhc PE=1 SV=1	SDHC	14729.0|18598.0	5.89228	0.00148769	41	41	4	1	1	1	1	LIGHT	1.6168e+06	92428.0	1.0	0.0571673	0.0	0.0
74	Q9EPK7|Q9EPK7-2	Exportin-7 OS=Mus musculus OX=10090 GN=Xpo7 PE=1 SV=3|Isoform 2 of Exportin-7 OS=Mus musculus OX=10090 GN=Xpo7	XPO7	125156.0|121732.0	6.64299	0.0	104	1324	66	29	35	9	9	LIGHT	5.18369e+07	2.93885e+06	1.0	0.0494664	0.0	0.0478238
75	Q9CZB6	Mediator of RNA polymerase II transcription subunit 7 OS=Mus musculus OX=10090 GN=Med7 PE=1 SV=2	MED7	27415.8	5.71753	0.000314911	55	88	3	2	1	1	1	LIGHT	1.51074e+06	0.0	1.0	0.0	0.0	0.0
76	A0A140LHS5|A0A2I3BR95|Q5SXE4|Q61097|Q61097-2	Kinase suppressor of Ras 1 (Fragment) OS=Mus musculus OX=10090 GN=Ksr1 PE=1 SV=1|Kinase suppressor of Ras 1 OS=Mus musculus OX=10090 GN=Ksr1 PE=1 SV=1|Kinase suppressor of Ras 1 OS=Mus musculus OX=10090 GN=Ksr1 PE=1 SV=1|Kinase suppressor of Ras 1 OS=Mus musculus OX=10090 GN=Ksr1 PE=1 SV=1|Isoform 2 of Kinase suppressor of Ras 1 OS=Mus musculus OX=10090 GN=Ksr1	KSR1	48279.6|92306.3|70675.5|97720.5|96827.1	5.07378	0.0254777	24	24	1	1	0	1	1	LIGHT	105829.0	0.0	1.0	0.0	0.0	0.0
77	Q8BY02	NF-kappa-B-repressing factor OS=Mus musculus OX=10090 GN=Nkrf PE=2 SV=3	NKRF	78374.5	6.20182	0.0	66	822	23	20	18	3	3	LIGHT	7.95452e+07	2.31282e+06	1.0	0.0607674	0.0	0.0436122
78	A0A2I3BS18|Q91VT1	E3 SUMO-protein ligase NSE2 OS=Mus musculus OX=10090 GN=Nsmce2 PE=4 SV=1|E3 SUMO-protein ligase NSE2 OS=Mus musculus OX=10090 GN=Nsmce2 PE=2 SV=1	NSMCE2	31455.7|28555.2	6.35103	0.0	77	299	12	5	4	4	4	LIGHT	1.55462e+07	2.45635e+06	1.0	0.157494	0.0	0.0143778
79	Q91VT4	Carbonyl reductase family member 4 OS=Mus musculus OX=10090 GN=Cbr4 PE=1 SV=2	CBR4	25569.6	5.63318	0.0	72	253	8	5	4	3	3	LIGHT	3.8699e+06	0.0	1.0	0.0	0.0	0.0
80	E9QAF9|Q0VGY8	Protein TANC1 OS=Mus musculus OX=10090 GN=Tanc1 PE=1 SV=1|Protein TANC1 OS=Mus musculus OX=10090 GN=Tanc1 PE=1 SV=2	TANC1	202109.0|202846.0	5.71728	0.0	105	593	13	11	2	9	9	LIGHT	4.70588e+06	0.0	1.0	0.0	0.0	0.0
81	###REV###Q00651|###REV###Q792F9	Reverse sequence, was Integrin alpha-4 OS=Mus musculus OX=10090 GN=Itga4 PE=1 SV=1|Reverse sequence, was Alpha-4 integrin OS=Mus musculus OX=10090 GN=Itga4 PE=1 SV=1	###ITGA4###	117047.0|116495.0	5.98449	0.0169595	27	27	1	1	0	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
82	Q3TMX5|Q80ZP8	Mesencephalic astrocyte-derived neurotrophic factor OS=Mus musculus OX=10090 GN=Manf PE=1 SV=1|Armet protein OS=Mus musculus OX=10090 GN=Manf PE=1 SV=1	MANF	20830.8|19398.9	6.45823	0.0	77	432	15	10	10	4	4	LIGHT	1.47793e+07	2.28353e+06	1.0	0.159533	0.0	0.300496
