protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
11	###REV###A0A0A6YVZ1|###REV###A0A0A6YWA8|###REV###A0A0A6YXB7|###REV###Q9CPW5	Reverse sequence, was Translocon-associated protein subunit beta OS=Mus musculus OX=10090 GN=Ssr2 PE=1 SV=1|Reverse sequence, was Translocon-associated protein subunit beta (Fragment) OS=Mus musculus OX=10090 GN=Ssr2 PE=1 SV=1|Reverse sequence, was Translocon-associated protein subunit beta OS=Mus musculus OX=10090 GN=Ssr2 PE=1 SV=1|Reverse sequence, was Translocon-associated protein subunit beta OS=Mus musculus OX=10090 GN=Ssr2 PE=1 SV=1	###SSR2###	17929.4|12726.6|20311.7|20006.5	4.72853	0.0158658	28	28	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
12	P53702	Cytochrome c-type heme lyase OS=Mus musculus OX=10090 GN=Hccs PE=1 SV=2	HCCS	31300.0	5.6028	0.000232019	55	169	7	4	0	4	4	LIGHT	3.35596e+06	1.9024e+06	1.0	0.611029	0.0	0.188134
13	O08911	Mitogen-activated protein kinase 12 OS=Mus musculus OX=10090 GN=Mapk12 PE=1 SV=1	MAPK12	42187.6	5.56374	0.0	64	355	15	7	7	3	3	LIGHT	2.07721e+06	665581.0	1.0	0.311653	0.0	0.0347336
14	O08912	Polypeptide N-acetylgalactosaminyltransferase 1 OS=Mus musculus OX=10090 GN=Galnt1 PE=1 SV=1	GALNT1	65125.8	5.69975	0.0	89	443	17	7	4	6	6	LIGHT	4.01238e+06	2.95627e+06	1.0	0.745592	0.0	0.27359
15	O08915	AH receptor-interacting protein OS=Mus musculus OX=10090 GN=Aip PE=1 SV=1	AIP	38037.3	5.59664	0.0	60	187	8	4	0	4	4	LIGHT	4.03848e+06	2.50772e+06	1.0	0.660429	0.0	0.200043
16	G3UYU4|O08917	Flotillin OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1|Flotillin-1 OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1	FLOT1	42440.0|47768.7	5.32537	0.0	82	442	12	9	5	4	4	LIGHT	1.66049e+06	479593.0	1.0	0.327762	0.0	0.181758
17	D3Z227|O88587|O88587-2	Catechol O-methyltransferase (Fragment) OS=Mus musculus OX=10090 GN=Comt PE=1 SV=1|Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt PE=1 SV=2|Isoform Soluble of Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt	COMT	19038.1|29695.4|24919.6	5.88478	0.00127226	42	67	4	2	1	1	1	LIGHT	4.10841e+06	1.19023e+06	1.0	0.289705	0.0	0.0
18	Q9CZ62|Q9CZ62-2	Centrosomal protein of 97 kDa OS=Mus musculus OX=10090 GN=Cep97 PE=1 SV=1|Isoform 2 of Centrosomal protein of 97 kDa OS=Mus musculus OX=10090 GN=Cep97	CEP97	95722.4|87868.2	5.5586	0.0	102	373	16	7	4	4	4	LIGHT	3.56708e+06	2.1442e+06	1.0	0.57837	0.0	0.371531
19	A0A5F8MPX4|Q66GT5	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 OS=Mus musculus OX=10090 GN=Ptpmt1 PE=1 SV=1|Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 OS=Mus musculus OX=10090 GN=Ptpmt1 PE=1 SV=1	PTPMT1	28570.8|22099.6	5.17507	0.0178144	27	27	1	1	0	1	1	LIGHT	0.0	254529.0	1.0	inf	0.0	nan
20	P50427	Steryl-sulfatase OS=Mus musculus OX=10090 GN=Sts PE=1 SV=1	STS	67232.9	4.42574	0.0046396	36	36	2	1	0	1	1	LIGHT	78260.5	0.0	1.0	0.0	0.0	0.0
21	P59708	Splicing factor 3B subunit 6 OS=Mus musculus OX=10090 GN=Sf3b6 PE=1 SV=1	SF3B6	14689.6	5.57388	0.0	69	196	10	4	2	3	3	LIGHT	2.88551e+06	1.50172e+06	1.0	0.545485	0.0	0.107924
22	E9PYR1|F8VQK6	F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1|F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1	FBXL18	85911.9|79076.7	5.92553	0.0	81	264	10	6	3	4	4	LIGHT	6.42424e+06	3.90936e+06	1.0	0.618215	0.0	0.0847857
23	F8VQK3	Guanylate cyclase 1, soluble, alpha 2 OS=Mus musculus OX=10090 GN=Gucy1a2 PE=1 SV=1	GUCY1A2	82918.7	4.74816	0.00370558	37	37	1	1	0	1	1	LIGHT	0.0	134759.0	1.0	inf	0.0	nan
24	A0A1Y7VLZ7|E9Q7E9|Q3V3Q7	Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=2	PACS2	99185.1|98930.0|95671.2	5.46942	0.0	77	104	4	2	1	2	2	LIGHT	1.12456e+06	856344.0	1.0	0.765577	0.0	0.382933
25	A0A0R4J177|Q3TVC7|Q3TVC7-3	Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1 PE=1 SV=1|Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1 PE=1 SV=1|Isoform 3 of Cyclin-D1-binding protein 1 OS=Mus musculus OX=10090 GN=Ccndbp1	CCNDBP1	42317.3|39730.4|43086.7	5.09253	0.0	58	90	2	2	0	2	2	LIGHT	0.0	415695.0	1.0	inf	0.0	nan
26	Q9D517	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Mus musculus OX=10090 GN=Agpat3 PE=1 SV=2	AGPAT3	43951.8	4.84736	0.000222965	53	79	3	2	2	1	1	LIGHT	112189.0	0.0	1.0	0.0	0.0	0.0
27	Q05A80|Q05A80-2	Caprin-2 OS=Mus musculus OX=10090 GN=Caprin2 PE=1 SV=1|Isoform 2 of Caprin-2 OS=Mus musculus OX=10090 GN=Caprin2	CAPRIN2	115104.0|90258.9	4.94023	0.0	66	66	1	1	0	1	1	LIGHT	0.0	140679.0	1.0	inf	0.0	nan
28	P03893	NADH-ubiquinone oxidoreductase chain 2 OS=Mus musculus OX=10090 GN=Mtnd2 PE=1 SV=2	MTND2	38782.6	4.85001	0.0158658	28	28	1	1	0	1	1	LIGHT	192467.0	0.0	1.0	0.0	0.0	0.0
29	A0A286YDN1|Q8VC03	Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1|Echinoderm microtubule-associated protein-like 3 OS=Mus musculus OX=10090 GN=Eml3 PE=1 SV=1	EML3	96746.0|96833.1	5.74415	0.0	80	362	12	7	3	5	5	LIGHT	4.29743e+06	1.58252e+06	1.0	0.370836	0.0	0.170583
30	Q3U3I9	Zinc finger protein 865 OS=Mus musculus OX=10090 GN=Znf865 PE=2 SV=1	ZNF865	114284.0	5.52035	0.0	79	218	6	5	3	2	2	LIGHT	1.27565e+06	612305.0	1.0	0.51069	0.0	0.105983
31	A0A589P973|Q8CH77|Q8CH77-2	Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1 PE=1 SV=1|Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1 PE=1 SV=2|Isoform 2 of Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1	NAV1	226855.0|203041.0|196574.0	5.53972	0.0	61	569	27	14	6	7	7	LIGHT	2.71801e+06	2.81795e+06	1.0	0.973517	0.0	0.442816
32	###REV###A0A0G2JF79|###REV###A0A0G2JFE2|###REV###A0A0G2JGW6|###REV###Q3UTQ8|###REV###Q3UTQ8-2	Reverse sequence, was Cyclin-dependent kinase-like 5 OS=Mus musculus OX=10090 GN=Cdkl5 PE=1 SV=1|Reverse sequence, was Cyclin-dependent kinase-like 5 OS=Mus musculus OX=10090 GN=Cdkl5 PE=1 SV=1|Reverse sequence, was Cyclin-dependent kinase-like 5 OS=Mus musculus OX=10090 GN=Cdkl5 PE=1 SV=1|Reverse sequence, was Cyclin-dependent kinase-like 5 OS=Mus musculus OX=10090 GN=Cdkl5 PE=1 SV=1|Reverse sequence, was Isoform 2 of Cyclin-dependent kinase-like 5 OS=Mus musculus OX=10090 GN=Cdkl5	###CDKL5###	103671.0|97520.4|107849.0|105767.0|59805.0	5.73062	0.0240469	25	25	2	1	0	1	1	LIGHT	1.02208e+06	0.0	1.0	0.0	0.0	0.0
33	A0A2I3BPP1|Q3UHB2|Q61037-6	Tuberin OS=Mus musculus OX=10090 GN=Tsc2 PE=1 SV=1|Tuberin OS=Mus musculus OX=10090 GN=Tsc2 PE=1 SV=1|Isoform E of Tuberin OS=Mus musculus OX=10090 GN=Tsc2	TSC2	200891.0|203467.0|200955.0	5.64749	0.0	63	337	28	8	14	4	4	LIGHT	3.09442e+06	1.68182e+06	1.0	0.550205	0.0	0.123475
34	Q9QZD4	DNA repair endonuclease XPF OS=Mus musculus OX=10090 GN=Ercc4 PE=1 SV=3	ERCC4	104651.0	5.10918	0.0	59	241	8	6	4	2	2	LIGHT	437271.0	276794.0	1.0	0.640752	0.0	0.0901009
35	Q9QZD9	Eukaryotic translation initiation factor 3 subunit I OS=Mus musculus OX=10090 GN=Eif3i PE=1 SV=1	EIF3I	36836.7	7.14282	0.0	75	651	86	12	6	16	11	LIGHT	1.18046e+08	5.76265e+07	1.0	0.47703	0.0	0.254482
36	Q9QZD8	Mitochondrial dicarboxylate carrier OS=Mus musculus OX=10090 GN=Slc25a10 PE=1 SV=2	SLC25A10	32150.3	6.0616	0.00021815	52	375	27	9	7	7	7	LIGHT	9.63429e+06	4.03505e+06	1.0	0.42533	0.0	0.0733868
37	E9PZM4	Chromodomain-helicase-DNA-binding protein 2 OS=Mus musculus OX=10090 GN=Chd2 PE=1 SV=1	CHD2	211644.0	5.66377	0.0	69	511	25	5	15	3	3	LIGHT	2.78374e+06	1.32818e+06	1.0	0.460329	0.0	0.160301
38	A0A2I3BQU5|E9PZM7	SR-related CTD-associated factor 11 OS=Mus musculus OX=10090 GN=Scaf11 PE=1 SV=1|SR-related CTD-associated factor 11 OS=Mus musculus OX=10090 GN=Scaf11 PE=1 SV=1	SCAF11	155969.0|163939.0	6.07304	0.0	109	694	31	12	1	13	12	LIGHT	1.60768e+07	8.30887e+06	1.0	0.521523	0.0	0.297695
39	Q91YI0	Argininosuccinate lyase OS=Mus musculus OX=10090 GN=Asl PE=1 SV=1	ASL	51877.6	6.45688	0.0	107	726	30	14	8	11	10	LIGHT	3.77556e+07	9.07093e+06	1.0	0.241908	0.0	0.0924295
40	A0A0J9YTU9|Q69Z99	Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Zfp512 PE=1 SV=1|Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Znf512 PE=2 SV=2	ZFP512|ZNF512	58458.7|64950.8	6.31333	0.0	66	561	24	12	8	5	5	LIGHT	1.40609e+07	4.2158e+06	1.0	0.337437	0.0	0.140409
41	Q91YZ2	C-terminal-binding protein 2 OS=Mus musculus OX=10090 GN=Ctbp2 PE=1 SV=1	CTBP2	46398.6	6.66068	0.0	89	594	50	9	13	9	9	LIGHT	6.35754e+07	1.38846e+07	1.0	0.212685	0.0	0.151036
42	Q5NCY0	Lysine-specific demethylase 6B OS=Mus musculus OX=10090 GN=Kdm6b PE=1 SV=1	KDM6B	177899.0	5.70175	0.0	106	404	11	8	2	6	6	LIGHT	2.40541e+06	4.68325e+06	1.0	1.94407	0.0	0.635144
43	E9QKC6|Q3UHH4|Q9ESN6	Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1|Tripartite motif-containing protein 2 OS=Mus musculus OX=10090 GN=Trim2 PE=1 SV=1	TRIM2	85349.9|84347.4|82420.5	5.29765	0.000227221	54	90	2	2	0	2	2	LIGHT	815061.0	371338.0	1.0	0.463293	0.0	0.0849035
44	Q8BTU1	Cilia- and flagella-associated protein 20 OS=Mus musculus OX=10090 GN=Cfap20 PE=1 SV=1	CFAP20	22905.0	6.04025	0.0	64	110	2	2	1	1	1	LIGHT	2.20827e+06	810446.0	1.0	0.367004	0.0	0.0
45	A0A494BAB5|Q9D5T0	ATPase family AAA domain-containing protein 1 OS=Mus musculus OX=10090 GN=Atad1 PE=1 SV=1|ATPase family AAA domain-containing protein 1 OS=Mus musculus OX=10090 GN=Atad1 PE=1 SV=1	ATAD1	31393.9|41060.1	5.59653	0.0	62	187	15	5	0	4	4	LIGHT	3.11718e+06	2.45412e+06	1.0	0.805998	0.0	0.166132
46	Q3UGR5	Haloacid dehalogenase-like hydrolase domain-containing protein 2 OS=Mus musculus OX=10090 GN=Hdhd2 PE=1 SV=2	HDHD2	28883.1	6.05982	0.0103077	31	88	4	3	1	3	2	LIGHT	5.23232e+06	1.43612e+06	1.0	0.261817	0.0	0.122582
47	A7VK13|B2FDI0|Q91V57|Q91V57-2|Q91V57-3	Alpha2-chimerin OS=Mus musculus OX=10090 GN=Chn1 PE=1 SV=1|N-chimaerin (Fragment) OS=Mus musculus OX=10090 GN=Chn1 PE=1 SV=1|N-chimaerin OS=Mus musculus OX=10090 GN=Chn1 PE=1 SV=2|Isoform 2 of N-chimaerin OS=Mus musculus OX=10090 GN=Chn1|Isoform 3 of N-chimaerin OS=Mus musculus OX=10090 GN=Chn1	CHN1	46867.6|10994.5|53786.1|38609.8|24308.5	5.45315	0.0	63	63	2	1	0	1	1	LIGHT	1.00416e+06	497833.0	1.0	0.495772	0.0	0.0
48	###REV###Q9JJN0	Reverse sequence, was DNA polymerase eta OS=Mus musculus OX=10090 GN=Polh PE=1 SV=1	###POLH###	77144.9	5.63015	0.00630252	34	61	5	1	3	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
49	P27467	Protein Wnt-3a OS=Mus musculus OX=10090 GN=Wnt3a PE=1 SV=1	WNT3A	40657.2	5.63898	0.0	61	120	5	3	1	2	2	LIGHT	337882.0	1.86897e+06	1.0	5.23526	0.0	1.43297
50	D3YUG4|J3QP56|P97823|P97823-2	Acyl-protein thioesterase 1 (Fragment) OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1|Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1|Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1|Isoform 2 of Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1	LYPLA1	15337.8|24053.0|25013.5|23693.8	6.19903	0.0	61	94	4	2	0	2	2	LIGHT	7.15485e+06	3.15337e+06	1.0	0.508209	0.0	0.173138
51	Q8BGH2	Sorting and assembly machinery component 50 homolog OS=Mus musculus OX=10090 GN=Samm50 PE=1 SV=1	SAMM50	52230.4	6.33663	0.0	69	406	25	11	10	5	5	LIGHT	1.36475e+07	4.54635e+06	1.0	0.330962	0.0	0.0615134
52	Q8BGH7	CDC42 small effector protein 2 OS=Mus musculus OX=10090 GN=Cdc42se2 PE=1 SV=1	CDC42SE2	9388.41	5.29279	0.0	58	58	7	1	2	1	1	LIGHT	564691.0	476635.0	1.0	0.844062	0.0	0.0
53	D3YUP8|D3YX13|Q8VEK6	Inhibitor of growth protein OS=Mus musculus OX=10090 GN=Ing3 PE=1 SV=1|Inhibitor of growth protein 3 (Fragment) OS=Mus musculus OX=10090 GN=Ing3 PE=1 SV=1|Inhibitor of growth protein 3 OS=Mus musculus OX=10090 GN=Ing3 PE=1 SV=2	ING3	46097.9|29569.5|47387.5	5.57043	0.000209512	50	129	7	4	0	4	4	LIGHT	2.15106e+06	2.01645e+06	1.0	0.936078	0.0	0.129336
54	Q8VEK0	Cell cycle control protein 50A OS=Mus musculus OX=10090 GN=Tmem30a PE=1 SV=1	TMEM30A	41377.0	5.12923	0.0	79	208	12	4	1	3	3	LIGHT	2.27919e+06	2.12037e+06	1.0	0.932968	0.0	0.266115
55	A0A0R4J140|Z4YLI8	Clustered mitochondria protein homolog OS=Mus musculus OX=10090 GN=Cluh PE=1 SV=1|Clustered mitochondria protein homolog OS=Mus musculus OX=10090 GN=Cluh PE=1 SV=1	CLUH	153223.0|147352.0	6.02394	0.0	98	918	53	18	6	18	17	LIGHT	1.5742e+07	8.27358e+06	1.0	0.50867	0.0	0.399781
56	Q9Z1Z0	General vesicular transport factor p115 OS=Mus musculus OX=10090 GN=Uso1 PE=1 SV=2	USO1	108000.0	6.44796	0.0	95	1304	65	26	10	20	19	LIGHT	6.58692e+07	2.21824e+07	1.0	0.337339	0.0	0.278642
57	Q9Z1Z2	Serine-threonine kinase receptor-associated protein OS=Mus musculus OX=10090 GN=Strap PE=1 SV=2	STRAP	38703.1	6.84711	0.0	82	643	42	12	3	16	12	LIGHT	8.76437e+07	3.9872e+07	1.0	0.470024	0.0	0.0832681
58	Q8C0V0	Serine/threonine-protein kinase tousled-like 1 OS=Mus musculus OX=10090 GN=Tlk1 PE=1 SV=2	TLK1	87140.2	5.93994	0.0	69	509	30	5	14	3	3	LIGHT	4.33507e+06	2.88639e+06	1.0	0.479257	0.0	0.665867
59	D3YV77|Q3UEB4|Q9R008	Mevalonate kinase (Fragment) OS=Mus musculus OX=10090 GN=Mvk PE=1 SV=8|Mevalonate kinase OS=Mus musculus OX=10090 GN=Mvk PE=1 SV=1|Mevalonate kinase OS=Mus musculus OX=10090 GN=Mvk PE=1 SV=1	MVK	28831.3|43609.8|42307.1	4.97593	0.0	65	150	4	3	1	2	2	LIGHT	990044.0	308437.0	1.0	0.349062	0.0	0.133188
60	E9Q8K8	Zinc finger CCCH domain-containing protein 4 OS=Mus musculus OX=10090 GN=Zc3h4 PE=1 SV=1	ZC3H4	136565.0	6.14639	0.0	81	550	25	11	4	8	7	LIGHT	1.38302e+07	5.1126e+06	1.0	0.373359	0.0	0.173855
61	E9Q7E2	AT-rich interactive domain-containing protein 2 OS=Mus musculus OX=10090 GN=Arid2 PE=1 SV=1	ARID2	197520.0	6.17997	0.0	63	655	26	16	7	10	10	LIGHT	1.72084e+07	7.10495e+06	1.0	0.41032	0.0	0.125525
62	O08919	Numb-like protein OS=Mus musculus OX=10090 GN=Numbl PE=1 SV=3	NUMBL	64774.5	5.19068	0.0	61	118	5	2	0	2	2	LIGHT	574062.0	383137.0	1.0	0.619361	0.0	0.177208
63	Q8CHW4	Translation initiation factor eIF-2B subunit epsilon OS=Mus musculus OX=10090 GN=Eif2b5 PE=1 SV=1	EIF2B5	80834.6	6.19979	0.0	67	326	12	7	4	3	3	LIGHT	2.24069e+07	8.80899e+06	1.0	0.399404	0.0	0.0911792
64	F8WGB3|Q9CZB0	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhc PE=1 SV=1|Succinate dehydrogenase cytochrome b560 subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhc PE=1 SV=1	SDHC	14729.0|18598.0	5.08895	0.0142071	29	29	2	1	0	1	1	LIGHT	183979.0	80488.0	1.0	0.437484	0.0	0.0
65	A0A3Q4EBZ8|Q9CZB3	THUMP domain-containing protein 2 OS=Mus musculus OX=10090 GN=Thumpd2 PE=1 SV=1|THUMP domain-containing protein 2 OS=Mus musculus OX=10090 GN=Thumpd2 PE=2 SV=3	THUMPD2	56085.5|58259.8	4.86706	0.0	77	141	10	2	5	1	1	LIGHT	135280.0	169896.0	1.0	1.25588	0.0	0.0
66	A0A0J9YUG5|Q8BGM4|Q8BY07	Methyltransferase-like 27 (Fragment) OS=Mus musculus OX=10090 GN=Mettl27 PE=1 SV=3|Methyltransferase-like 27 OS=Mus musculus OX=10090 GN=Mettl27 PE=1 SV=1|Methyltransferase-like 27 OS=Mus musculus OX=10090 GN=Mettl27 PE=1 SV=1	METTL27	24137.1|26305.3|23086.5	5.5989	0.000574603	45	112	5	3	4	1	1	LIGHT	569711.0	163386.0	1.0	0.286787	0.0	0.0
67	Q8BY02	NF-kappa-B-repressing factor OS=Mus musculus OX=10090 GN=Nkrf PE=2 SV=3	NKRF	78374.5	5.7848	0.0	63	578	23	15	5	11	11	LIGHT	1.10078e+07	4.89685e+06	1.0	0.431619	0.0	0.23851
68	A0A2I3BS18|Q91VT1	E3 SUMO-protein ligase NSE2 OS=Mus musculus OX=10090 GN=Nsmce2 PE=4 SV=1|E3 SUMO-protein ligase NSE2 OS=Mus musculus OX=10090 GN=Nsmce2 PE=2 SV=1	NSMCE2	31455.7|28555.2	5.94329	0.00021815	52	183	15	4	3	5	4	LIGHT	6.15098e+06	7.02541e+06	1.0	1.13508	0.0	0.169251
69	Q91VT4	Carbonyl reductase family member 4 OS=Mus musculus OX=10090 GN=Cbr4 PE=1 SV=2	CBR4	25569.6	5.6312	0.0046396	36	130	6	4	0	4	4	LIGHT	3.72638e+06	1.5788e+06	1.0	0.431656	0.0	0.0829554
70	E9QAF9|Q0VGY8	Protein TANC1 OS=Mus musculus OX=10090 GN=Tanc1 PE=1 SV=1|Protein TANC1 OS=Mus musculus OX=10090 GN=Tanc1 PE=1 SV=2	TANC1	202109.0|202846.0	5.32682	0.0	59	216	7	4	1	3	3	LIGHT	1.32537e+06	964569.0	1.0	0.737961	0.0	0.0384129
71	Q5SSW2	Proteasome activator complex subunit 4 OS=Mus musculus OX=10090 GN=Psme4 PE=1 SV=1	PSME4	213456.0	6.36791	0.0	100	935	48	20	9	16	15	LIGHT	3.18038e+07	1.04635e+07	1.0	0.327617	0.0	0.111067
72	Q9CRC9|Q9CRC9-2	Glucosamine-6-phosphate isomerase 2 OS=Mus musculus OX=10090 GN=Gnpda2 PE=1 SV=1|Isoform 2 of Glucosamine-6-phosphate isomerase 2 OS=Mus musculus OX=10090 GN=Gnpda2	GNPDA2	31291.7|31121.6	5.52667	0.0	63	194	12	3	2	3	3	LIGHT	1.83236e+06	535440.0	1.0	0.317611	0.0	0.0625555
73	P62281	40S ribosomal protein S11 OS=Mus musculus OX=10090 GN=Rps11 PE=1 SV=3	RPS11	18590.1	7.35135	0.0	72	656	116	15	19	23	14	LIGHT	2.77869e+08	1.17179e+08	1.0	0.423528	0.0	0.151407
74	###REV###F6X0J3|###REV###Q8CBZ9	Reverse sequence, was Protein FAM149A (Fragment) OS=Mus musculus OX=10090 GN=Fam149a PE=4 SV=1|Reverse sequence, was Protein FAM149A (Fragment) OS=Mus musculus OX=10090 GN=Fam149a PE=2 SV=1	###FAM149A###	82043.1|78152.0	4.57665	0.0211883	26	26	12	1	5	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
75	Q8BMD8	Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Mus musculus OX=10090 GN=Slc25a24 PE=1 SV=1	SLC25A24	53096.3	6.34967	0.0	59	418	19	11	7	5	5	LIGHT	8.00762e+06	2.25518e+06	1.0	0.302245	0.0	0.0409534
76	P58281|P58281-2	Dynamin-like 120 kDa protein, mitochondrial OS=Mus musculus OX=10090 GN=Opa1 PE=1 SV=1|Isoform 2 of Dynamin-like 120 kDa protein, mitochondrial OS=Mus musculus OX=10090 GN=Opa1	OPA1	111783.0|116034.0	6.29526	0.0	98	798	30	17	5	12	12	LIGHT	2.34126e+07	8.69193e+06	1.0	0.350463	0.0	0.50998
77	O88736|Q8C5N9	3-keto-steroid reductase OS=Mus musculus OX=10090 GN=Hsd17b7 PE=1 SV=1|3-keto-steroid reductase OS=Mus musculus OX=10090 GN=Hsd17b7 PE=1 SV=1	HSD17B7	37635.2|40672.3	5.80196	0.0	103	216	8	3	2	3	2	LIGHT	6.28234e+06	3.08928e+06	1.0	0.472786	0.0	0.162577
78	###REV###Q8CHT0	Reverse sequence, was Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Aldh4a1 PE=1 SV=3	###ALDH4A1###	62257.7	5.57707	0.0240469	25	25	1	1	0	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
