protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_LIGHT	signal_sum_HEAVY	rel_fc_LIGHT	rel_fc_HEAVY	delta_conf_LIGHT	delta_conf_HEAVY
21	O08917	Flotillin-1 OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1	Flot1	47768.7	5.80694	0.0	83	261	12	5	3	3	3	LIGHT	7.00673e+06	3.67674e+06	1.0	0.519838	0.0	0.105225
22	O88587|O88587-2	Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt PE=1 SV=2|Isoform Soluble of Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt	Comt	29695.4|24919.6	6.42858	0.0	58	100	8	2	0	3	2	LIGHT	1.98908e+07	6.05378e+06	1.0	0.324709	0.0	0.185192
23	Q8BZM1	Glomulin OS=Mus musculus OX=10090 GN=Glmn PE=1 SV=1	Glmn	68624.6	6.83228	0.0	99	517	19	11	3	10	9	LIGHT	4.89959e+07	1.53231e+07	1.0	0.327211	0.0	0.127578
24	B9EKI5|Q3TTA7|Q3TTA7-2	E3 ubiquitin-protein ligase CBL OS=Mus musculus OX=10090 GN=Cblb PE=1 SV=1|E3 ubiquitin-protein ligase CBL-B OS=Mus musculus OX=10090 GN=Cblb PE=1 SV=3|Isoform 2 of E3 ubiquitin-protein ligase CBL-B OS=Mus musculus OX=10090 GN=Cblb	Cblb	106008.0|110505.0|92891.1	5.92197	0.0	63	125	3	3	2	1	1	LIGHT	0.0	1.33552e+06	1.0	inf	0.0	nan
25	A0A5F8MPX4|Q66GT5	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 OS=Mus musculus OX=10090 GN=Ptpmt1 PE=1 SV=1|Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 OS=Mus musculus OX=10090 GN=Ptpmt1 PE=1 SV=1	Ptpmt1	28570.8|22099.6	4.83776	0.0	57	57	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
26	Q4G5Y1	Kelch domain-containing protein 2 OS=Mus musculus OX=10090 GN=Klhdc2 PE=2 SV=3	Klhdc2	46506.4	5.92019	0.00769231	32	53	2	2	1	1	1	LIGHT	127364.0	1.11173e+06	1.0	8.7288	0.0	0.0
27	E9PYR1|F8VQK6	F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1|F-box and leucine-rich repeat protein 18 OS=Mus musculus OX=10090 GN=Fbxl18 PE=1 SV=1	Fbxl18	85911.9|79076.7	6.35812	0.000222916	53	237	10	6	3	5	5	LIGHT	1.55443e+07	1.28715e+07	1.0	0.828727	0.0	0.158182
28	F6YVU7|Q3UES3|Q6PFX9|Q6PFX9-2	Poly [ADP-ribose] polymerase tankyrase-2 (Fragment) OS=Mus musculus OX=10090 GN=Tnks2 PE=1 SV=1|Poly [ADP-ribose] polymerase tankyrase-2 OS=Mus musculus OX=10090 GN=Tnks2 PE=2 SV=2|Poly [ADP-ribose] polymerase tankyrase-1 OS=Mus musculus OX=10090 GN=Tnks PE=1 SV=1|Isoform 2 of Poly [ADP-ribose] polymerase tankyrase-1 OS=Mus musculus OX=10090 GN=Tnks	Tnks2|Tnks	24737.5|128318.0|142510.0|107952.0	5.73598	0.0243192	22	22	1	1	0	1	1	LIGHT	0.0	729230.0	1.0	inf	0.0	nan
29	F8VQK3	Guanylate cyclase 1, soluble, alpha 2 OS=Mus musculus OX=10090 GN=Gucy1a2 PE=1 SV=1	Gucy1a2	82918.7	5.68614	0.0	56	206	6	5	2	3	3	LIGHT	950817.0	4.73415e+06	1.0	5.23184	0.0	4.02895
30	A0A1Y7VLZ7|E9Q7E9|Q3V3Q7	Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=1|Phosphofurin acidic cluster sorting protein 2 OS=Mus musculus OX=10090 GN=Pacs2 PE=1 SV=2	Pacs2	99185.1|98930.0|95671.2	5.80687	0.00570853	36	84	5	3	4	1	1	LIGHT	1.37007e+06	917639.0	1.0	0.669773	0.0	0.0
31	Q7M724	Taste receptor type 2 member 106 OS=Mus musculus OX=10090 GN=Tas2r106 PE=2 SV=1	Tas2r106	36101.8	6.60948	0.00728745	33	33	5	1	1	1	1	LIGHT	5.7673e+06	1.33006e+06	1.0	0.230621	0.0	0.0
32	A2AE89|P10649	Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2|Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2	Gstm1	28708.6|26067.1	7.06272	0.0	84	464	29	6	8	6	5	LIGHT	8.8218e+07	2.47341e+07	1.0	0.288503	0.0	0.0725632
33	Q9D517	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Mus musculus OX=10090 GN=Agpat3 PE=1 SV=2	Agpat3	43951.8	5.95893	0.00185805	43	118	3	3	1	2	2	LIGHT	2.69981e+06	902836.0	1.0	0.336187	0.0	0.102174
34	E9PUC3|Q9D518	Protein FAM227B OS=Mus musculus OX=10090 GN=Fam227b PE=1 SV=1|Protein FAM227B OS=Mus musculus OX=10090 GN=Fam227b PE=2 SV=3	Fam227b	63239.4|63087.4	5.80647	0.0108831	29	82	4	2	3	1	1	LIGHT	378213.0	323026.0	1.0	0.854083	0.0	0.0
35	Q8BIQ5	Cleavage stimulation factor subunit 2 OS=Mus musculus OX=10090 GN=Cstf2 PE=1 SV=2	Cstf2	61415.6	6.89644	0.0	68	308	27	5	6	7	4	LIGHT	6.34539e+07	2.64121e+07	1.0	0.355659	0.0	6.41138
36	Q52KR3|Q52KR3-5|Q52KR3-6	Protein prune homolog 2 OS=Mus musculus OX=10090 GN=Prune2 PE=1 SV=2|Isoform 5 of Protein prune homolog 2 OS=Mus musculus OX=10090 GN=Prune2|Isoform 6 of Protein prune homolog 2 OS=Mus musculus OX=10090 GN=Prune2	Prune2	341188.0|29675.4|336319.0	5.19259	0.0182574	24	24	1	1	0	1	1	LIGHT	0.0	166839.0	1.0	inf	0.0	nan
37	O88665	Bromodomain-containing protein 7 OS=Mus musculus OX=10090 GN=Brd7 PE=1 SV=1	Brd7	74524.1	6.46203	0.0	80	316	12	5	2	4	3	LIGHT	1.84763e+07	8.94701e+06	1.0	0.474988	0.0	0.0618763
38	E9Q507|K4DI71|Q9DB00	GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=1|GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=1|GON-4-like protein OS=Mus musculus OX=10090 GN=Gon4l PE=1 SV=3	Gon4l	248777.0|248918.0|250811.0	5.9684	0.0	81	237	9	5	4	3	3	LIGHT	1.34345e+06	4.30556e+06	1.0	3.117	0.0	2.01258
39	Q9DB05	Alpha-soluble NSF attachment protein OS=Mus musculus OX=10090 GN=Napa PE=1 SV=1	Napa	33624.4	6.74622	0.0	94	475	31	9	2	13	8	LIGHT	9.54276e+07	5.05073e+07	1.0	0.570306	0.0	0.31776
40	A0A0N4SVI1|Q05A80|Q05A80-2	Caprin-2 (Fragment) OS=Mus musculus OX=10090 GN=Caprin2 PE=4 SV=1|Caprin-2 OS=Mus musculus OX=10090 GN=Caprin2 PE=1 SV=1|Isoform 2 of Caprin-2 OS=Mus musculus OX=10090 GN=Caprin2	Caprin2	18877.6|115104.0|90258.9	5.20367	0.000997407	47	47	1	1	0	1	1	LIGHT	0.0	331173.0	1.0	inf	0.0	nan
41	###REV###A0A0R4J034|###REV###D3YZA7|###REV###Q99K01|###REV###Q99K01-2|###REV###Q99K01-3|###REV###Q99K01-4|###REV###Q99K01-5	Reverse sequence, was Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pdxdc1 PE=1 SV=1|Reverse sequence, was Pyridoxal-dependent decarboxylase domain-containing protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Pdxdc1 PE=1 SV=2|Reverse sequence, was Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pdxdc1 PE=1 SV=2|Reverse sequence, was Isoform 2 of Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pdxdc1|Reverse sequence, was Isoform 3 of Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pdxdc1|Reverse sequence, was Isoform 4 of Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pdxdc1|Reverse sequence, was Isoform 5 of Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pdxdc1	###Pdxdc1###	88280.2|42391.1|88136.1|88181.1|79348.7|88835.5|43136.4	5.20377	0.0217168	23	23	1	1	0	1	1	LIGHT	0.0	253250.0	1.0	inf	0.0	nan
42	A0A0A6YVZ7|A0A0A6YWD3|A0A0A6YWF7|A0A0A6YXQ9|Q8C735|Q8C735-2|Q8C735-3	Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=1|Protein lin-9 homolog (Fragment) OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=1|Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=1|Protein lin-9 homolog (Fragment) OS=Mus musculus OX=10090 GN=Lin9 PE=4 SV=1|Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=2|Isoform 2 of Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9|Isoform 3 of Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9	Lin9	64097.0|59362.6|31532.5|8735.45|62233.0|58279.1|24019.4	5.69983	0.016769	25	25	1	1	0	1	1	LIGHT	480481.0	335056.0	1.0	0.697336	0.0	0.0
43	Q8BW87	AP complex subunit sigma OS=Mus musculus OX=10090 GN=Ap1s2 PE=1 SV=1	Ap1s2	19369.1	6.49864	0.0	54	92	2	2	0	2	2	LIGHT	1.10628e+07	1.72394e+06	1.0	0.152405	0.0	0.0201519
44	Q80ZJ6|Q80ZJ6-2	Protein zer-1 homolog OS=Mus musculus OX=10090 GN=Zer1 PE=1 SV=1|Isoform 2 of Protein zer-1 homolog OS=Mus musculus OX=10090 GN=Zer1	Zer1	90500.8|89107.0	5.93784	0.0217168	23	23	1	1	1	0	0	LIGHT	0.0	0.0	1.0	nan	0.0	0.0
45	H7BX95|Q6PDM2	Serine/arginine-rich-splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=1|Serine/arginine-rich splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=3	Srsf1	28426.0|27841.9	7.92867	0.0	96	668	78	10	9	15	9	LIGHT	7.13525e+08	1.43648e+08	1.0	0.195583	0.0	0.204243
46	D3Z0Q4|D3Z4L1	Methenyltetrahydrofolate synthase domain-containing protein OS=Mus musculus OX=10090 GN=Mthfsd PE=1 SV=1|Methenyltetrahydrofolate synthase domain-containing protein OS=Mus musculus OX=10090 GN=Mthfsd PE=4 SV=1	Mthfsd	32914.1|35250.2	5.79973	0.00728745	33	88	4	3	1	2	2	LIGHT	2.14159e+06	1.97207e+06	1.0	0.918877	0.0	0.0208562
47	E9Q7K9|Q3U2U7	Methyltransferase-like protein 17, mitochondrial OS=Mus musculus OX=10090 GN=Mettl17 PE=1 SV=1|Methyltransferase-like protein 17, mitochondrial OS=Mus musculus OX=10090 GN=Mettl17 PE=2 SV=2	Mettl17	55780.5|52655.1	6.05173	0.00269639	41	108	5	3	1	2	2	LIGHT	2.17416e+06	1.49962e+06	1.0	0.725548	0.0	0.0784454
48	E9Q1I3|Q5DTV4	Probable ribonuclease ZC3H12C OS=Mus musculus OX=10090 GN=Zc3h12c PE=1 SV=1|Probable ribonuclease ZC3H12C OS=Mus musculus OX=10090 GN=Zc3h12c PE=1 SV=2	Zc3h12c	102048.0|100394.0	5.70495	0.0217168	23	23	1	1	0	1	1	LIGHT	0.0	803959.0	1.0	inf	0.0	nan
49	D6RHP2|Q9QZD4	DNA repair endonuclease XPF OS=Mus musculus OX=10090 GN=Ercc4 PE=1 SV=1|DNA repair endonuclease XPF OS=Mus musculus OX=10090 GN=Ercc4 PE=1 SV=3	Ercc4	45310.7|104651.0	5.94282	0.0	74	347	10	8	2	6	6	LIGHT	7.23942e+06	3.37828e+06	1.0	0.458192	0.0	0.357569
50	Q9QZD9	Eukaryotic translation initiation factor 3 subunit I OS=Mus musculus OX=10090 GN=Eif3i PE=1 SV=1	Eif3i	36836.7	7.70801	0.0	92	636	46	9	6	16	8	LIGHT	6.06424e+08	2.79797e+08	1.0	0.415119	0.0	6.64582
51	Q9QZD8	Mitochondrial dicarboxylate carrier OS=Mus musculus OX=10090 GN=Slc25a10 PE=1 SV=2	Slc25a10	32150.3	6.50686	0.0	60	228	14	5	0	6	5	LIGHT	2.3026e+07	1.1655e+07	1.0	0.505799	0.0	0.135477
52	A2AQ25|E9QAU4	Sickle tail protein OS=Mus musculus OX=10090 GN=Skt PE=1 SV=1|Enhancer trap locus 4 OS=Mus musculus OX=10090 GN=Etl4 PE=1 SV=1	Skt|Etl4	213874.0|219394.0	6.06551	0.0	70	466	19	11	3	8	8	LIGHT	1.1768e+07	7.57454e+06	1.0	0.997853	0.0	1.62911
53	A0A0A6YWI6|A0A0A6YX33|A0A0A6YX71|Q6PGN3|Q6PGN3-2|Q6PGN3-3|Q6PGN3-4|Q6PGN3-5|Q6PGN3-6	Serine/threonine-protein kinase DCLK2 OS=Mus musculus OX=10090 GN=Dclk2 PE=1 SV=1|Serine/threonine-protein kinase DCLK2 OS=Mus musculus OX=10090 GN=Dclk2 PE=1 SV=1|Serine/threonine-protein kinase DCLK2 OS=Mus musculus OX=10090 GN=Dclk2 PE=1 SV=1|Serine/threonine-protein kinase DCLK2 OS=Mus musculus OX=10090 GN=Dclk2 PE=1 SV=1|Isoform 2 of Serine/threonine-protein kinase DCLK2 OS=Mus musculus OX=10090 GN=Dclk2|Isoform 3 of Serine/threonine-protein kinase DCLK2 OS=Mus musculus OX=10090 GN=Dclk2|Isoform 4 of Serine/threonine-protein kinase DCLK2 OS=Mus musculus OX=10090 GN=Dclk2|Isoform 5 of Serine/threonine-protein kinase DCLK2 OS=Mus musculus OX=10090 GN=Dclk2|Isoform 6 of Serine/threonine-protein kinase DCLK2 OS=Mus musculus OX=10090 GN=Dclk2	Dclk2	71226.5|65684.7|78859.2|83953.5|83825.5|85453.3|79310.4|79182.3|78508.6	5.7319	0.00185805	43	155	9	5	3	3	3	LIGHT	5.09025e+06	4.11065e+06	1.0	0.824051	0.0	0.520841
54	Q9Z277	Tyrosine-protein kinase BAZ1B OS=Mus musculus OX=10090 GN=Baz1b PE=1 SV=2	Baz1b	172197.0	7.01464	0.0	68	1108	50	25	10	24	22	LIGHT	1.65311e+08	8.69079e+07	1.0	0.53985	0.0	0.157679
55	P70451|P70451-2|P70451-3|P70451-4|P70451-5|Q3TZJ5	Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer PE=1 SV=2|Isoform 2 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Isoform 3 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Isoform 4 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Isoform 5 of Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer|Tyrosine-protein kinase OS=Mus musculus OX=10090 GN=Fer PE=1 SV=1	Fer	95203.0|88390.4|61340.5|52195.8|95074.9|74372.6	5.94039	0.00570853	36	61	4	2	2	1	1	LIGHT	1.28848e+06	0.0	1.0	0.0	0.0	0.0
56	Q6P1H4|Q9WVL6	Exostoses (Multiple)-like 3 OS=Mus musculus OX=10090 GN=Extl3 PE=1 SV=1|Exostosin-like 3 OS=Mus musculus OX=10090 GN=Extl3 PE=1 SV=2	Extl3	105498.0|105433.0	5.80622	0.00219298	42	76	2	2	1	1	1	LIGHT	891149.0	852068.0	1.0	0.956146	0.0	0.0
57	Q9WVL3	Solute carrier family 12 member 7 OS=Mus musculus OX=10090 GN=Slc12a7 PE=1 SV=1	Slc12a7	120715.0	6.43042	0.0	86	433	18	10	2	11	9	LIGHT	3.05412e+07	1.29578e+07	1.0	0.411538	0.0	0.1402
58	E9QJX9|Q9QXJ2|Q9WVL2	Signal transducer and activator of transcription OS=Mus musculus OX=10090 GN=Stat2 PE=1 SV=2|Signal transducer and activator of transcription OS=Mus musculus OX=10090 GN=Stat2 PE=1 SV=1|Signal transducer and activator of transcription 2 OS=Mus musculus OX=10090 GN=Stat2 PE=1 SV=1	Stat2	105847.0|105719.0|105807.0	5.55593	0.00395189	38	93	5	3	1	2	2	LIGHT	1.08588e+06	1.1388e+06	1.0	1.10511	0.0	0.277458
59	A0A1Y7VJZ2|A0A1Y7VNC1|Q9WVL0	Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1|Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1|Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1	Gstz1	24360.8|18088.6|24430.9	6.40043	0.00219298	42	42	3	1	1	1	1	LIGHT	6.48814e+06	4.14494e+06	1.0	0.638848	0.0	0.0
60	E9PZM4	Chromodomain-helicase-DNA-binding protein 2 OS=Mus musculus OX=10090 GN=Chd2 PE=1 SV=1	Chd2	211644.0	6.47076	0.0	83	631	43	10	14	10	10	LIGHT	2.71329e+07	1.5283e+07	1.0	0.586963	0.0	0.135686
61	E9PZM7	SR-related CTD-associated factor 11 OS=Mus musculus OX=10090 GN=Scaf11 PE=1 SV=1	Scaf11	163939.0	6.78104	0.0	92	439	20	8	2	10	7	LIGHT	5.65681e+07	3.33105e+07	1.0	0.541326	0.0	0.402911
62	G3X9Y5	Ubiquitin conjugation factor E4 A OS=Mus musculus OX=10090 GN=Ube4a PE=1 SV=1	Ube4a	125523.0	5.83686	0.0	62	163	7	3	0	3	3	LIGHT	6.4133e+06	4.25626e+06	1.0	0.638192	0.0	0.204058
63	Q91Z67	SLIT-ROBO Rho GTPase-activating protein 2 OS=Mus musculus OX=10090 GN=Srgap2 PE=1 SV=2	Srgap2	121920.0	6.77173	0.0	102	718	33	14	4	14	12	LIGHT	6.363e+07	3.82056e+07	1.0	0.609533	0.0	0.218932
64	Q91YI0	Argininosuccinate lyase OS=Mus musculus OX=10090 GN=Asl PE=1 SV=1	Asl	51877.6	7.06045	0.0	80	527	29	12	9	10	9	LIGHT	1.19348e+08	3.12492e+07	1.0	0.251015	0.0	0.422081
65	O70274	Protein tyrosine phosphatase type IVA 2 OS=Mus musculus OX=10090 GN=Ptp4a2 PE=1 SV=1	Ptp4a2	19513.9	6.30475	0.0	77	179	7	2	2	2	2	LIGHT	8.04183e+06	5.30391e+06	1.0	0.644127	0.0	0.0431047
66	Q3U4S0	Pantothenate kinase 2 OS=Mus musculus OX=10090 GN=Pank2 PE=1 SV=1	Pank2	49113.9	5.79469	0.00185805	43	133	5	3	1	3	3	LIGHT	3.97084e+06	2.30963e+06	1.0	0.509595	0.0	0.133036
67	A0A0J9YTU9|Q69Z99	Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Zfp512 PE=1 SV=1|Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Znf512 PE=2 SV=2	Zfp512|Znf512	58458.7|64950.8	6.66303	0.0	108	537	16	9	5	5	4	LIGHT	5.02292e+07	1.83635e+07	1.0	0.372306	0.0	0.0907528
68	Q5NCY0	Lysine-specific demethylase 6B OS=Mus musculus OX=10090 GN=Kdm6b PE=1 SV=1	Kdm6b	177899.0	6.01803	0.0	72	188	6	4	1	3	3	LIGHT	2.25294e+06	8.15718e+06	1.0	3.72854	0.0	0.93186
